0.303121
0.340164
0.399433
0.326293
0.325741
0.387295
0.340558
0.406526
0.333465
0.374054
0.381305
0.484316
0.406605
0.561397
0.370665
0.385088
0.409521
0.531211
0.572825
0.52459
0.847809
0.608607
0.56849
0.483212
0.417402
0.398802
0.427491
0.584095
0.363887
0.6157
0.413777
0.440731
0.31912
0.345917
0.26198
0.472336
1.648802
0.585356
0.561712
0.95744
0.391472
0.627995
0.2593
0.170476
0.246217
0.168821
0.213115
0.221233
0.402585
0.170791
0.125158
0.084489
0.043112
0.038934
0.19483
0.193569
0.123187
0.047368
0.031683
0.033023
0.023881
0.135955
0.012768
0.078972
0.025851
0.041378
0.077711
0.379335
0.260719
0.159994
0.094105
0.082913
0.133512
0.106242
0.362705
0.204524
0.317859
0.327238
0.453105
0.487232
0.316677
0.31116
0.384537
0.372557
0.384931
0.322431
0.433165
0.319515
0.233528
0.391236
1.148723
0.293427
0.45011
0.379335
0.284915
0.481084
