0.309148,0.309148,0.450820,0.029412,0.000000,0.000000,1.000000,0.450820,0.029412,0.000000,0.317439,0.351351,0.000000,0.306376,0.268657,0.317073,0.000000,0.307932,0.268657,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.104892,0.049197,0.195759,0.087855,0.000000,0.528526,0.420398,0.242424,0.261845,0.420398,0.427083
0.340694,0.340694,0.460383,0.000000,0.000000,0.000000,1.000000,0.460383,0.000000,0.000000,0.241144,0.000000,0.000000,0.247278,0.134328,0.000000,0.000000,0.247278,0.134328,0.000000,0.000000,0.000000,0.000000,0.000000,0.892857,0.000000,0.055245,0.069277,0.156607,0.046512,0.000000,0.540449,0.442786,0.242424,0.203309,0.442786,0.401042
0.258675,0.258675,0.374317,0.000000,1.000000,0.000000,0.992700,0.371585,0.000000,0.000000,0.286104,0.000000,0.000000,0.275272,0.246269,0.000000,0.000000,0.276827,0.246269,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.210027,0.063253,0.238173,0.049096,0.000000,0.505102,0.383085,0.303030,0.306974,0.383085,0.416667
0.476341,0.476341,0.546448,0.000000,0.000000,0.000000,1.000000,0.546448,0.000000,0.000000,0.258856,0.054054,0.000000,0.251944,0.208955,0.048780,0.000000,0.253499,0.208955,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.097104,0.038153,0.189233,0.036176,0.000000,0.470833,0.519900,0.393939,0.356567,0.519900,0.416667
0.290221,0.290221,0.360656,0.000000,0.000000,0.000000,1.000000,0.360656,0.000000,0.000000,0.257493,0.000000,0.000000,0.256610,0.179104,0.024390,0.000000,0.258165,0.179104,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.105622,0.017068,0.180261,0.015504,0.000000,0.471952,0.360697,0.272727,0.229674,0.360697,0.390625
0.384858,0.384858,0.502732,0.000000,0.000000,0.000000,1.000000,0.502732,0.000000,0.000000,0.309264,0.108108,0.000000,0.317263,0.171642,0.097561,0.000000,0.318818,0.171642,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.109759,0.036145,0.203100,0.031008,0.000000,0.462170,0.482587,0.363636,0.272116,0.482587,0.411458
0.394322,0.394322,0.418033,0.000000,0.000000,0.000000,1.000000,0.418033,0.000000,0.000000,0.171662,0.000000,0.000000,0.158631,0.179104,0.024390,0.000000,0.160187,0.179104,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.056948,0.024096,0.172104,0.023256,0.000000,0.405555,0.420398,0.333333,0.260502,0.420398,0.401042
0.384858,0.384858,0.378415,0.000000,0.000000,0.000000,1.000000,0.378415,0.000000,0.000000,0.160763,0.000000,0.000000,0.139969,0.208955,0.000000,0.000000,0.141524,0.208955,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.026771,0.020080,0.131321,0.015504,0.000000,0.422117,0.388060,0.303030,0.239052,0.388060,0.375000
0.350158,0.350158,0.352459,0.000000,0.000000,0.000000,1.000000,0.352459,0.000000,0.000000,0.084469,0.027027,0.000000,0.071540,0.119403,0.024390,0.000000,0.073095,0.119403,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.018009,0.009036,0.121533,0.010336,0.000000,0.433631,0.338308,0.181818,0.197944,0.338308,0.364583
0.343849,0.343849,0.508197,0.000000,0.000000,0.000000,1.000000,0.508197,0.000000,0.000000,0.204360,0.000000,0.000000,0.194401,0.186567,0.000000,0.000000,0.195956,0.186567,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.031638,0.014056,0.137031,0.015504,0.000000,0.444422,0.497512,0.272727,0.235030,0.497512,0.401042
