0.256410,0.256410,0.373874,0.000000,0.000000,0.000000,1.000000,0.373874,0.000000,0.000000,0.059524,0.000000,0.000000,0.068323,0.038462,0.000000,0.000000,0.068750,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.214387,0.012403,0.082184,0.080000,0.000000,0.115386,0.318182,0.166667,0.216715,0.318182,0.150442
0.166667,0.166667,0.207207,0.000000,0.000000,0.000000,1.000000,0.207207,0.000000,0.000000,0.101190,0.000000,0.000000,0.114907,0.000000,0.000000,0.000000,0.115625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000177,0.001550,0.005172,0.016000,0.000000,0.163775,0.196970,0.083333,0.084761,0.196970,0.044248
0.243590,0.243590,0.391892,0.000000,0.000000,0.000000,1.000000,0.391892,0.000000,0.000000,0.044643,0.000000,0.000000,0.055901,0.000000,0.000000,0.000000,0.056250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000353,0.003101,0.003448,0.048000,0.000000,0.086046,0.363636,0.166667,0.098731,0.363636,0.071681
0.211538,0.211538,0.315315,0.000000,0.000000,0.000000,1.000000,0.315315,0.000000,0.000000,0.074405,0.000000,0.000000,0.080745,0.076923,0.000000,0.000000,0.081250,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.094910,0.013953,0.039080,0.104000,0.000000,0.050635,0.272727,0.083333,0.131954,0.272727,0.074336
0.000000,0.000000,0.081081,0.000000,0.000000,0.000000,1.000000,0.081081,0.000000,0.000000,0.050595,0.000000,0.000000,0.049689,0.153846,0.000000,0.000000,0.050000,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.073347,0.007752,0.034483,0.044000,0.000000,0.033387,0.060606,0.000000,0.015843,0.060606,0.037168
0.205128,0.205128,0.292793,0.083333,0.000000,0.000000,1.000000,0.292793,0.083333,0.000000,0.029762,0.000000,0.000000,0.037267,0.038462,0.000000,0.000000,0.037500,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.034818,0.006202,0.033333,0.040000,0.000000,0.053078,0.287879,0.250000,0.120777,0.287879,0.085841
0.262821,0.262821,0.418919,0.000000,0.000000,0.000000,1.000000,0.418919,0.000000,0.000000,0.035714,0.000000,0.000000,0.031056,0.192308,0.000000,0.000000,0.031250,0.192308,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.004065,0.001550,0.004023,0.020000,0.000000,0.031659,0.401515,0.166667,0.145296,0.401515,0.030973
0.185897,0.185897,0.319820,0.000000,0.000000,0.000000,1.000000,0.319820,0.000000,0.000000,0.020833,0.000000,0.000000,0.027950,0.038462,0.000000,0.000000,0.028125,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.043832,0.003101,0.017241,0.032000,0.000000,0.044146,0.303030,0.083333,0.099360,0.303030,0.044248
0.070513,0.070513,0.108108,0.000000,0.000000,0.000000,1.000000,0.108108,0.000000,0.000000,0.026786,0.000000,0.000000,0.034161,0.038462,0.000000,0.000000,0.034375,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000353,0.001550,0.001149,0.008000,0.000000,0.041061,0.098485,0.000000,0.030428,0.098485,0.007965
0.141026,0.141026,0.274775,0.000000,0.000000,0.000000,1.000000,0.274775,0.000000,0.000000,0.026786,0.000000,0.000000,0.027950,0.115385,0.000000,0.000000,0.028125,0.115385,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.001724,0.008000,0.000000,0.028205,0.257576,0.083333,0.063651,0.257576,0.014159
0.070513,0.070513,0.148649,0.000000,0.000000,0.000000,1.000000,0.148649,0.000000,0.000000,0.008929,0.000000,0.000000,0.012422,0.076923,0.000000,0.000000,0.012500,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000575,0.008000,0.000000,0.055941,0.113636,0.000000,0.013356,0.113636,0.006195
0.051282,0.051282,0.117117,0.000000,0.000000,0.000000,1.000000,0.117117,0.000000,0.000000,0.023810,0.000000,0.000000,0.034161,0.000000,0.000000,0.000000,0.034375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,0.019445,0.083333,0.083333,0.000000,0.083333,0.000000
0.147436,0.147436,0.225225,0.000000,0.000000,0.000000,1.000000,0.225225,0.000000,0.000000,0.014881,0.000000,0.000000,0.024845,0.000000,0.000000,0.000000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.044715,0.023256,0.035057,0.036000,0.000000,0.023566,0.219697,0.083333,0.111766,0.219697,0.055752
0.006410,0.006410,0.054054,0.000000,0.000000,0.000000,1.000000,0.054054,0.000000,0.000000,0.005952,0.000000,0.000000,0.015528,0.000000,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.086603,0.026357,0.087931,0.044000,0.000000,0.013794,0.037879,0.000000,0.064894,0.037879,0.108850
0.057692,0.057692,0.076577,0.000000,0.000000,0.000000,1.000000,0.076577,0.000000,0.000000,0.023810,0.000000,0.000000,0.031056,0.038462,0.000000,0.000000,0.031250,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.026688,0.004651,0.025862,0.012000,0.000000,0.013399,0.053030,0.000000,0.033530,0.053030,0.018584
0.134615,0.134615,0.211712,0.000000,0.000000,0.000000,1.000000,0.211712,0.000000,0.000000,0.065476,0.000000,0.000000,0.049689,0.346154,0.000000,0.000000,0.050000,0.346154,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.062566,0.009302,0.054598,0.044000,0.000000,0.031684,0.181818,0.083333,0.119841,0.181818,0.064602
0.217949,0.217949,0.342342,0.000000,0.000000,0.000000,1.000000,0.342342,0.000000,0.000000,0.035714,0.000000,0.000000,0.043478,0.038462,0.000000,0.000000,0.043750,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.077943,0.010853,0.066667,0.044000,0.000000,0.024331,0.303030,0.166667,0.126058,0.303030,0.075221
0.160256,0.160256,0.234234,0.000000,0.000000,0.000000,1.000000,0.234234,0.000000,0.000000,0.038690,0.000000,0.000000,0.049689,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.044362,0.010853,0.029310,0.032000,0.000000,0.028575,0.204545,0.083333,0.085389,0.204545,0.051327
0.051282,0.051282,0.121622,0.000000,0.000000,0.000000,1.000000,0.121622,0.000000,0.000000,0.029762,0.000000,0.000000,0.040373,0.000000,0.000000,0.000000,0.040625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.001149,0.004000,0.000000,0.023442,0.098485,0.166667,0.021431,0.098485,0.007965
0.102564,0.102564,0.216216,0.000000,0.000000,0.000000,1.000000,0.216216,0.000000,0.000000,0.113095,0.000000,0.000000,0.124224,0.038462,0.000000,0.000000,0.125000,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000707,0.001550,0.024138,0.020000,0.000000,0.033362,0.189394,0.166667,0.054025,0.189394,0.035398
0.115385,0.115385,0.139640,0.000000,0.000000,0.000000,1.000000,0.139640,0.000000,0.000000,0.071429,0.000000,0.000000,0.077640,0.076923,0.000000,0.000000,0.078125,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.015907,0.006202,0.014943,0.020000,0.000000,0.086786,0.136364,0.083333,0.073891,0.136364,0.056637
0.147436,0.147436,0.243243,0.000000,1.000000,0.000000,0.600000,0.238739,0.000000,0.000000,0.125000,0.000000,0.000000,0.136646,0.038462,0.000000,0.000000,0.137500,0.038462,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.007600,0.001550,0.012644,0.024000,0.000000,0.116693,0.219697,0.083333,0.097795,0.219697,0.059292
0.134615,0.134615,0.193694,0.166667,0.000000,0.000000,1.000000,0.193694,0.166667,0.000000,0.241071,0.060606,0.000000,0.245342,0.192308,0.058824,0.000000,0.246875,0.192308,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000707,0.001550,0.139655,0.040000,0.000000,0.137421,0.219697,0.083333,0.114644,0.219697,0.114159
0.358974,0.358974,0.409910,0.000000,0.000000,0.000000,1.000000,0.409910,0.000000,0.000000,0.336310,0.060606,0.000000,0.335404,0.307692,0.058824,0.000000,0.334375,0.307692,0.000000,0.000000,0.000000,0.000000,0.000000,0.840304,0.000000,0.000353,0.001550,0.181609,0.092000,0.000000,0.235583,0.371212,0.416667,0.235645,0.371212,0.181416
0.442308,0.442308,0.671171,0.083333,0.000000,0.000000,1.000000,0.671171,0.083333,0.000000,0.497024,0.212121,0.000000,0.515528,0.153846,0.235294,0.000000,0.518750,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.134853,0.060465,0.130460,0.128000,0.000000,0.325527,0.575758,0.583333,0.345246,0.575758,0.216814
0.314103,0.314103,0.427928,0.083333,0.000000,0.000000,1.000000,0.427928,0.083333,0.000000,0.681548,0.030303,0.000000,0.701863,0.230769,0.029412,0.000000,0.706250,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.303641,0.203101,0.197126,0.196000,0.000000,0.371573,0.416667,0.500000,0.434784,0.416667,0.349558
0.596154,0.596154,0.698198,0.416667,1.000000,0.000000,0.807407,0.693694,0.416667,0.000000,0.678571,0.181818,0.000000,0.692547,0.307692,0.205882,0.000000,0.690625,0.307692,0.000000,0.000000,0.000000,0.000000,0.000000,0.838403,0.000000,0.016260,0.037209,0.054598,0.100000,0.000000,0.465614,0.590909,0.583333,0.469991,0.590909,0.223009
0.698718,0.698718,0.761261,0.416667,1.000000,0.000000,0.822222,0.756757,0.416667,0.000000,0.854167,0.515152,0.000000,0.863354,0.461538,0.529412,0.000000,0.862500,0.461538,0.000000,0.000000,0.000000,0.000000,0.000000,0.870722,0.000000,0.012195,0.020155,0.051724,0.092000,0.000000,0.548674,0.636364,0.666667,0.443349,0.636364,0.235398
0.461538,0.461538,0.549550,0.000000,0.000000,0.000000,1.000000,0.549550,0.000000,0.000000,0.720238,0.242424,0.000000,0.729814,0.384615,0.294118,0.000000,0.734375,0.384615,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.088194,0.100775,0.088506,0.116000,0.000000,0.662603,0.462121,0.500000,0.339336,0.462121,0.239823
