k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.847003,0.85103,0.878191,0.47619,1.0,0.0,0.706667,0.877283,0.47619,0.0,0.722836,0.491525,0.791971,0.601838,0.625,0.804714,0.791971,0.601838,0.625,0.0,0.0,0.0,0.0,0.0,0.870732,0.0,0.175937,0.11944,0.314803,0.382704,0.0,0.608769,0.831541,0.888889,0.890285,0.831541,0.704
1.042587,1.047544,1.045952,1.0,0.333333,0.0,0.92,1.046749,1.0,0.0,0.73849,0.898305,0.879562,0.589587,0.628472,0.922559,0.875912,0.589587,0.628472,0.0,0.0,0.0,0.0,0.0,0.841463,0.0,0.154071,0.246293,0.388705,0.629225,0.0,0.566334,0.875348,0.861111,0.922099,0.875348,0.8845
0.938486,0.942948,0.947484,0.714286,1.0,0.0,0.733333,0.946676,0.714286,0.0,0.77256,0.610169,0.908759,0.529862,0.864583,0.925926,0.912409,0.529862,0.864583,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.243954,0.191928,0.493272,0.577535,0.0,0.686284,1.0,0.805556,0.921448,1.0,0.9155
1.108833,1.114105,1.153173,0.761905,0.0,0.0,1.0,1.154858,0.761905,0.0,0.854512,0.525424,0.781022,0.607963,1.118056,0.801347,0.777372,0.607963,1.118056,0.0,0.0,0.0,0.0,0.0,0.843902,0.0,0.450625,0.240527,0.566071,0.678926,0.0,0.679278,1.10235,0.861111,0.972666,1.10235,0.923
1.080442,1.085578,1.043764,0.904762,0.666667,0.0,0.84,1.043828,0.904762,0.0,0.767035,0.576271,0.879562,0.58193,0.753472,0.885522,0.883212,0.580398,0.753472,0.0,0.0,0.0,0.0,0.0,0.870732,0.0,0.111447,0.35173,0.201853,0.526839,0.0,0.598871,1.027479,1.0,0.97916,1.027081,0.809
1.11041,1.115689,1.098468,0.857143,0.333333,0.0,0.92,1.099343,0.857143,0.0,0.866483,0.559322,0.908759,0.664625,0.913194,0.909091,0.905109,0.664625,0.913194,0.0,0.0,0.0,0.0,0.0,0.843902,0.0,0.171906,0.172982,0.273329,0.510934,0.0,0.713595,1.053365,0.916667,1.0,1.053365,0.8135
1.036278,1.041204,1.0,0.619048,0.666667,0.0,0.826667,1.0,0.619048,0.0,0.8186,0.661017,0.90146,0.624809,0.829861,0.93266,0.905109,0.624809,0.829861,0.0,0.0,0.0,0.0,0.0,0.897561,0.0,0.09079,0.113674,0.356497,0.389662,0.0,0.667646,0.932696,1.055556,0.932456,0.932696,0.7255
0.892744,0.896989,0.911743,0.857143,0.333333,0.0,0.906667,0.912345,0.857143,0.0,0.72744,0.423729,0.817518,0.612557,0.59375,0.835017,0.813869,0.612557,0.59375,0.0,0.0,0.0,0.0,0.0,0.839024,0.0,0.223196,0.248764,0.399073,0.370775,0.0,0.643734,0.947033,1.0,0.939824,0.947033,0.7045
0.897476,0.901743,0.910284,0.809524,0.0,0.0,1.0,0.911614,0.809524,0.0,0.787293,0.40678,0.832117,0.597243,0.840278,0.855219,0.835766,0.597243,0.840278,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.685611,0.631796,0.703287,0.752485,0.0,0.67678,1.056551,0.972222,1.07594,1.056153,0.946
0.861199,0.865293,0.89132,0.571429,0.0,0.0,1.0,0.892622,0.571429,0.0,0.821363,0.610169,0.890511,0.568147,0.979167,0.89899,0.890511,0.568147,0.979167,0.0,0.0,0.0,0.0,0.0,0.870732,0.0,0.6448,0.265239,0.841827,0.614314,0.0,0.663761,0.998407,0.944444,1.010411,0.998407,0.9525
