k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.626033,0.626033,0.584055,0.518519,0.0,0.0,1.0,0.584055,0.518519,0.0,0.602094,0.071429,0.0,0.602094,0.0,0.071429,0.0,0.602094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.228111,1.15781,0.511261,1.089529,0.0,0.834211,0.619345,0.76,0.685785,0.619345,0.715248
0.603306,0.603306,0.571924,0.37037,0.0,0.0,1.0,0.571924,0.37037,0.0,0.570681,0.142857,0.0,0.570681,0.0,0.142857,0.0,0.570681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.152506,0.367527,0.339277,0.441382,0.0,0.867424,0.617785,0.72,0.661858,0.617785,0.649131
0.657025,0.657025,0.662912,0.333333,0.0,0.0,1.0,0.662912,0.333333,0.0,0.633508,0.428571,0.0,0.633508,0.0,0.428571,0.0,0.633508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.700814,0.82047,0.81047,0.834308,0.0,0.823767,0.697348,0.92,0.90007,0.697348,0.863575
0.599174,0.599174,0.621317,0.37037,0.0,0.0,1.0,0.621317,0.37037,0.0,0.65445,0.285714,0.0,0.65445,0.0,0.285714,0.0,0.643979,0.0,0.0,0.0,0.0,0.0,0.0,0.984,0.0,0.78173,0.163265,0.669302,0.212936,0.0,0.88947,0.658346,0.72,0.714989,0.658346,0.678234
0.731405,0.731405,0.679376,0.37037,0.0,0.0,1.0,0.679376,0.37037,0.0,0.492147,0.071429,0.0,0.492147,0.0,0.0,0.0,0.492147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.441247,0.187444,0.4251,0.252735,0.0,0.856561,0.711388,0.76,0.673821,0.711388,0.600893
0.623967,0.623967,0.640381,0.296296,0.0,0.0,1.0,0.640381,0.296296,0.0,0.643979,0.285714,0.0,0.643979,0.0,0.285714,0.0,0.643979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.073326,0.094276,0.186381,0.14951,0.0,0.888214,0.653666,0.76,0.614708,0.653666,0.612239
0.756198,0.756198,0.763432,0.703704,0.0,0.0,1.0,0.763432,0.703704,0.0,0.727749,0.214286,0.0,0.727749,0.0,0.214286,0.0,0.727749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.107558,0.082986,0.206621,0.148163,0.0,0.881517,0.784711,0.72,0.632653,0.784711,0.622715
0.605372,0.605372,0.62565,0.333333,0.0,0.0,1.0,0.62565,0.333333,0.0,0.633508,0.285714,0.0,0.633508,0.0,0.285714,0.0,0.633508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.130759,0.079624,0.196501,0.113357,0.0,0.89,0.652106,0.64,0.523223,0.652106,0.555793
0.63843,0.63843,0.664645,0.666667,0.0,0.0,1.0,0.664645,0.666667,0.0,0.623037,0.285714,0.0,0.623037,0.0,0.285714,0.0,0.623037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28356,0.106622,0.349727,0.151961,0.0,0.882978,0.687988,0.76,0.626319,0.687988,0.633884
0.760331,0.760331,0.770364,0.407407,0.0,0.0,1.0,0.770364,0.407407,0.0,0.691099,0.214286,0.0,0.691099,0.0,0.214286,0.0,0.691099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068447,0.085626,0.151333,0.156534,0.0,0.870849,0.773791,0.72,0.676636,0.773791,0.542932
