k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.382102,0.382102,0.350619,0.0,0.0,0.0,1.0,0.350891,0.0,0.0,0.097598,0.0,0.0,0.097121,0.115385,0.0,0.0,0.098842,0.115385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.312527,0.075868,0.254537,0.180273,0.0,0.143401,0.281529,0.294118,0.28332,0.282803,0.289019
0.255682,0.255682,0.24226,0.0,0.0,0.0,1.0,0.242448,0.0,0.0,0.042699,0.0,0.0,0.042994,0.0,0.0,0.0,0.044015,0.0,0.0,0.0,0.0,0.0,0.0,0.952774,0.0,0.405862,0.079982,0.268541,0.178796,0.0,0.089268,0.236943,0.176471,0.203286,0.238217,0.269188
0.267045,0.267045,0.270898,0.020408,0.0,0.0,1.0,0.271108,0.020408,0.0,0.038887,0.023121,0.0,0.039155,0.0,0.023256,0.0,0.040154,0.0,0.0,0.0,0.0,0.0,0.0,0.950413,0.0,0.306023,0.052102,0.146538,0.172146,0.0,0.074005,0.225478,0.196078,0.15718,0.226752,0.162688
0.178977,0.178977,0.227554,0.0,0.0,0.0,1.0,0.22773,0.0,0.0,0.017537,0.0,0.0,0.017658,0.0,0.0,0.0,0.018533,0.0,0.0,0.0,0.0,0.0,0.0,0.936246,0.0,0.177459,0.015539,0.074726,0.113779,0.0,0.043182,0.238217,0.078431,0.088871,0.23949,0.062064
0.173295,0.173295,0.197368,0.0,0.0,0.0,1.0,0.197521,0.0,0.0,0.028593,0.011561,0.0,0.027639,0.115385,0.0,0.0,0.027027,0.115385,0.0,0.0,0.0,0.0,0.0,0.72255,0.0,0.272913,0.026965,0.093323,0.111563,0.0,0.072493,0.170701,0.117647,0.093968,0.171975,0.071245
0.197443,0.197443,0.189628,0.0,0.0,0.0,1.0,0.189775,0.0,0.0,0.009531,0.0,0.0,0.009213,0.038462,0.0,0.0,0.008494,0.038462,0.0,0.0,0.0,0.0,0.0,0.637544,0.0,0.213492,0.0617,0.074838,0.074621,0.0,0.083652,0.151592,0.098039,0.069614,0.152866,0.055086
0.308239,0.308239,0.310372,0.0,0.0,0.0,1.0,0.310612,0.0,0.0,0.019443,0.0,0.0,0.019578,0.0,0.0,0.0,0.014672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027189,0.016453,0.019158,0.030661,0.0,0.024836,0.258599,0.156863,0.105522,0.259873,0.021667
0.264205,0.264205,0.306502,0.0,0.0,0.0,1.0,0.306739,0.0,0.0,0.012581,0.0,0.0,0.012668,0.0,0.0,0.0,0.012741,0.0,0.0,0.0,0.0,0.0,0.0,0.793388,0.0,0.046192,0.03245,0.034618,0.053934,0.0,0.016508,0.272611,0.117647,0.105041,0.273885,0.076386
0.267045,0.267045,0.294118,0.0,0.0,0.0,1.0,0.294345,0.0,0.0,0.04613,0.0,0.0,0.046065,0.038462,0.0,0.0,0.046332,0.038462,0.0,0.0,0.0,0.0,0.0,0.863046,0.0,0.034717,0.021938,0.023639,0.031031,0.0,0.02211,0.267516,0.156863,0.079978,0.26879,0.04664
0.262784,0.262784,0.268576,0.0,0.0,0.0,1.0,0.268784,0.0,0.0,0.057568,0.0,0.0,0.057965,0.0,0.0,0.0,0.058687,0.0,0.0,0.0,0.0,0.0,0.0,0.918536,0.0,0.039176,0.064899,0.025655,0.05024,0.0,0.02457,0.230573,0.039216,0.07709,0.231847,0.023503
0.241477,0.241477,0.262384,0.0,0.0,0.0,1.0,0.262587,0.0,0.0,0.042318,0.0,0.0,0.042226,0.038462,0.0,0.0,0.042857,0.038462,0.0,0.0,0.0,0.0,0.0,0.905549,0.0,0.082006,0.016453,0.063186,0.026598,0.0,0.075013,0.247134,0.156863,0.049901,0.248408,0.050312
0.28267,0.28267,0.273994,0.0,0.0,0.0,1.0,0.274206,0.0,0.0,0.030499,0.0,0.0,0.029559,0.115385,0.0,0.0,0.030116,0.115385,0.0,0.0,0.0,0.0,0.0,0.891381,0.0,0.030551,0.011883,0.043469,0.026598,0.0,0.066521,0.230573,0.078431,0.04724,0.231847,0.040397
0.309659,0.309659,0.301084,0.0,0.0,0.0,1.0,0.301317,0.0,0.0,0.04918,0.0,0.0,0.049136,0.038462,0.0,0.0,0.049807,0.038462,0.0,0.0,0.0,0.0,0.0,0.911452,0.0,0.079667,0.018739,0.037755,0.039897,0.0,0.065143,0.266242,0.098039,0.066895,0.267516,0.011385
0.255682,0.255682,0.264706,0.0,0.0,0.0,1.0,0.264911,0.0,0.0,0.056805,0.011561,0.0,0.056814,0.038462,0.011628,0.0,0.057529,0.038462,0.0,0.0,0.0,0.0,0.0,0.917355,0.0,0.046996,0.062614,0.036747,0.042852,0.0,0.032957,0.230573,0.196078,0.064578,0.231847,0.052883
0.252841,0.252841,0.243034,0.020408,0.0,0.0,1.0,0.243222,0.020408,0.0,0.083492,0.00578,0.0,0.083685,0.038462,0.005814,0.0,0.084556,0.038462,0.0,0.0,0.0,0.0,0.0,0.933884,0.0,0.065341,0.026051,0.077414,0.046546,0.0,0.034809,0.228025,0.078431,0.055509,0.229299,0.083731
0.34233,0.34233,0.326625,0.020408,0.0,0.0,1.0,0.326878,0.020408,0.0,0.127335,0.028902,0.0,0.127447,0.076923,0.02907,0.0,0.127799,0.076923,0.0,0.0,0.0,0.0,0.0,0.899646,0.0,0.16942,0.058958,0.119538,0.079424,0.0,0.062594,0.300637,0.137255,0.148402,0.301911,0.127433
0.357955,0.356534,0.328173,0.040816,0.0,0.0,1.0,0.328428,0.040816,0.0,0.192909,0.052023,0.0,0.192322,0.192308,0.052326,0.0,0.191892,0.192308,0.0,0.0,0.0,0.5,0.0,0.871311,0.0,0.215173,0.0617,0.17477,0.084595,0.0,0.137385,0.28535,0.235294,0.247919,0.286624,0.208961
0.49858,0.49858,0.424923,0.020408,0.0,0.0,1.0,0.425252,0.020408,0.0,0.274114,0.023121,0.0,0.274472,0.153846,0.023256,0.0,0.271042,0.153846,0.0,0.0,0.0,0.0,0.0,0.779221,0.0,0.173147,0.0617,0.225073,0.141116,0.0,0.232862,0.389809,0.27451,0.309346,0.391083,0.311054
0.502841,0.502841,0.467492,0.081633,0.0,0.0,1.0,0.467854,0.081633,0.0,0.30995,0.086705,0.0,0.309021,0.307692,0.093023,0.0,0.305792,0.307692,0.0,0.0,0.0,0.0,0.0,0.801653,0.0,0.289358,0.164077,0.237732,0.132619,0.0,0.287158,0.475159,0.431373,0.346248,0.476433,0.312523
0.504261,0.504261,0.525542,0.163265,0.0,0.0,1.0,0.525949,0.163265,0.0,0.32825,0.16763,0.0,0.327447,0.307692,0.168605,0.0,0.327027,0.307692,0.0,0.0,0.0,0.0,0.0,0.893743,0.0,0.305365,0.219378,0.240421,0.170669,0.0,0.231751,0.513376,0.372549,0.38873,0.51465,0.28755
0.78267,0.77983,0.732972,0.367347,0.0,0.0,1.0,0.73354,0.367347,0.0,0.474266,0.283237,0.0,0.474472,0.307692,0.284884,0.0,0.47722,0.307692,0.0,0.0,0.0,0.571429,0.0,0.974026,0.0,0.226867,0.143053,0.205915,0.13225,0.0,0.263804,0.596178,0.627451,0.575535,0.597452,0.33823
0.941761,0.941761,1.081269,0.204082,0.333333,0.0,0.891304,1.081332,0.204082,0.0,0.582539,0.150289,0.0,0.585029,0.153846,0.151163,0.0,0.581467,0.153846,0.0,0.0,0.0,0.0,0.0,0.85124,0.0,0.399795,0.511883,0.389088,0.286295,0.0,0.339587,1.0,0.666667,0.636419,1.0,0.428939
0.96875,0.96875,0.856037,0.387755,0.333333,0.0,0.869565,0.855926,0.387755,0.0,0.859703,0.421965,0.0,0.864107,0.153846,0.418605,0.0,0.859846,0.153846,0.0,0.0,0.0,0.0,0.0,0.866588,0.0,0.328315,0.365174,0.577526,0.462505,0.0,0.58091,0.723567,0.882353,0.759284,0.724841,0.63386
