k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.131514,0.131514,0.140986,0.0,0.0,0.0,1.0,0.140986,0.0,0.0,0.048,0.0,0.018433,0.053972,0.00813,0.01487,0.018433,0.054202,0.00813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00239,0.002257,0.027386,0.010328,0.0,0.158154,0.095209,0.139241,0.08333,0.095209,0.113891
0.143093,0.143093,0.143605,0.0,0.0,0.0,1.0,0.143605,0.0,0.0,0.0288,0.0,0.023041,0.030928,0.01626,0.018587,0.023041,0.030451,0.01626,0.0,0.0,0.0,0.0,0.0,0.793842,0.0,0.006339,0.002257,0.042531,0.013022,0.0,0.08733,0.093996,0.088608,0.080774,0.093996,0.159447
0.153846,0.153846,0.163684,0.0,0.0,0.0,1.0,0.163684,0.0,0.0,0.0144,0.02439,0.009217,0.016374,0.01626,0.01487,0.009217,0.015834,0.01626,0.0,0.0,0.0,0.0,0.0,0.647925,0.0,0.028787,0.003009,0.025311,0.010328,0.0,0.110448,0.106731,0.126582,0.075681,0.106731,0.083271
0.131514,0.131514,0.14797,0.0,0.0,0.0,1.0,0.14797,0.0,0.0,0.0048,0.0,0.009217,0.006064,0.00813,0.007435,0.009217,0.00609,0.00813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015692,0.001254,0.009959,0.003143,0.0,0.101075,0.092784,0.088608,0.06692,0.092784,0.042942
0.11828,0.11828,0.120035,0.0,0.0,0.0,1.0,0.120035,0.0,0.0,0.018667,0.0,0.004608,0.020619,0.03252,0.003717,0.004608,0.020097,0.03252,0.0,0.0,0.0,0.0,0.0,0.709505,0.0,0.014601,0.005015,0.007054,0.006736,0.0,0.108423,0.080049,0.088608,0.068914,0.080049,0.057506
0.124069,0.124069,0.120035,0.0,0.0,0.0,1.0,0.120035,0.0,0.0,0.015467,0.0,0.032258,0.012735,0.04065,0.026022,0.032258,0.01218,0.04065,0.0,0.0,0.0,0.0,0.0,0.665328,0.0,0.008158,0.001003,0.005809,0.002694,0.0,0.095986,0.080655,0.075949,0.049184,0.080655,0.024272
0.092639,0.092639,0.111742,0.0,0.0,0.0,1.0,0.111742,0.0,0.0,0.009067,0.0,0.013825,0.010916,0.0,0.011152,0.013825,0.010962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000104,0.001254,0.000207,0.001347,0.0,0.074158,0.080049,0.050633,0.023221,0.080049,0.002987
0.08354,0.08354,0.097337,0.0,0.0,0.0,1.0,0.097337,0.0,0.0,0.005333,0.012195,0.0,0.007277,0.01626,0.003717,0.0,0.007308,0.01626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009769,0.001755,0.003942,0.002694,0.0,0.11914,0.057004,0.050633,0.033228,0.057004,0.017924
0.116625,0.116625,0.130947,0.0,0.0,0.0,1.0,0.130947,0.0,0.0,0.005333,0.0,0.004608,0.005458,0.03252,0.003717,0.004608,0.005481,0.03252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001871,0.000251,0.014938,0.001796,0.0,0.069014,0.083687,0.063291,0.047546,0.083687,0.024645
0.107527,0.107527,0.113924,0.0,0.0,0.0,1.0,0.113924,0.0,0.0,0.018133,0.0,0.023041,0.019406,0.00813,0.018587,0.023041,0.019488,0.00813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007534,0.001505,0.040871,0.005837,0.0,0.096004,0.075804,0.101266,0.073188,0.075804,0.075429
