k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.0,0.0,0.412151,0.178571,0.0,0.0,1.0,0.413115,0.178571,0.0,0.365443,0.25,0.0,0.5,0.2249,0.2,0.0,0.5,0.2249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.425649,0.451791,0.38502,0.598616,0.0,0.0,0.0,0.384615,0.351413,0.0,0.525324
0.0,0.0,0.364532,0.107143,0.0,0.0,1.0,0.365574,0.107143,0.0,0.432872,0.394737,1.0,0.527638,0.313253,0.22,1.0,0.527638,0.313253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.158107,0.172635,0.217409,0.243945,0.0,0.0,0.0,0.423077,0.341621,0.0,0.399629
0.0,0.0,0.418719,0.071429,0.0,0.0,1.0,0.419672,0.071429,0.0,0.481036,0.105263,0.0,0.640704,0.305221,0.053333,0.0,0.640704,0.305221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.381159,0.134986,0.392308,0.185121,0.0,0.0,0.0,0.384615,0.37305,0.0,0.35176
0.0,0.0,0.499179,0.071429,0.0,0.0,1.0,0.5,0.071429,0.0,0.45876,0.171053,0.0,0.594221,0.305221,0.093333,0.0,0.592965,0.305221,0.0,0.0,0.0,0.0,0.0,0.907692,0.0,0.344282,0.177227,0.317004,0.198962,0.0,0.0,0.0,0.423077,0.407881,0.0,0.329524
0.0,0.0,0.407225,0.25,0.0,0.0,1.0,0.408197,0.25,0.0,0.508128,0.171053,0.0,0.526382,0.441767,0.106667,0.0,0.526382,0.441767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.509854,0.10652,0.453441,0.307958,0.0,0.0,0.0,0.5,0.474903,0.0,0.49197
0.0,0.0,0.469622,0.071429,0.0,0.0,1.0,0.470492,0.071429,0.0,0.576761,0.276316,0.0,0.625628,0.476908,0.14,0.0,0.625628,0.476908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.120633,0.107438,0.122672,0.148789,0.0,0.0,0.0,0.423077,0.450745,0.0,0.291229
0.0,0.0,0.638752,0.357143,0.0,0.0,1.0,0.639344,0.357143,0.0,0.81457,0.184211,0.0,0.752513,0.772088,0.253333,0.0,0.752513,0.772088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.414452,0.797062,0.32915,0.441176,0.0,0.0,0.0,0.615385,0.577401,0.0,0.538295
0.0,0.0,0.56486,0.25,0.0,0.0,1.0,0.565574,0.25,0.0,0.583986,0.381579,0.0,0.606784,0.504016,0.286667,0.0,0.605528,0.504016,0.0,0.0,0.0,0.0,0.0,0.923077,0.0,0.287101,0.204775,0.249798,0.439446,0.0,0.0,0.0,0.692308,0.662132,0.0,0.705065
0.0,0.0,0.735632,0.321429,0.0,0.0,1.0,0.736066,0.321429,0.0,0.586996,0.315789,0.0,0.633166,0.487952,0.186667,0.0,0.633166,0.487952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.518662,0.262626,0.473279,0.927336,0.0,0.0,0.0,0.961538,0.885833,0.0,0.976838
0.0,0.0,0.711002,0.928571,0.0,0.0,1.0,0.711475,0.928571,0.0,0.516556,0.763158,0.0,0.658291,0.350402,0.493333,0.0,0.658291,0.350402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.369663,0.242424,0.377328,1.0,0.0,0.0,0.0,0.769231,0.841328,0.0,1.018839
0.0,0.0,0.729064,0.75,0.0,0.0,1.0,0.729508,0.75,0.0,0.661048,0.289474,0.0,0.65201,0.596386,0.233333,0.0,0.65201,0.596386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.901165,0.267218,0.951012,0.99481,0.0,0.0,0.0,0.769231,0.787499,0.0,1.069487
0.0,0.0,0.732348,0.642857,0.0,0.0,1.0,0.732787,0.642857,0.0,0.644792,0.421053,0.0,0.751256,0.48996,0.233333,0.0,0.751256,0.488956,0.0,0.0,0.0,0.0,0.0,0.930769,0.0,0.237534,0.134986,0.251012,0.50346,0.0,0.0,0.0,0.807692,0.686525,0.0,0.705065
0.0,0.0,0.79803,0.785714,0.0,0.0,1.0,0.798361,0.75,0.0,0.54124,0.328947,0.0,0.592965,0.443775,0.286667,0.0,0.592965,0.443775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.318901,0.222222,0.34413,0.448097,0.0,0.0,0.0,0.807692,0.795649,0.0,0.666461
0.0,0.0,1.082102,1.0,0.0,0.0,1.0,1.081967,1.0,0.0,0.673089,1.039474,0.0,0.90201,0.416667,0.72,0.0,0.90201,0.416667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.596895,0.267218,0.496356,0.935986,0.0,0.0,0.0,1.192308,1.041984,0.0,0.972514
0.0,0.0,0.883415,0.892857,0.0,0.0,1.0,0.883607,0.892857,0.0,0.74714,0.605263,0.0,0.899497,0.542169,0.453333,0.0,0.899497,0.541165,0.0,0.0,0.0,0.0,0.0,0.938462,0.0,0.552553,0.304867,0.561134,0.804498,0.0,0.0,0.0,1.115385,0.980943,0.0,0.833539
0.0,0.0,0.967159,0.714286,0.0,0.0,1.0,0.967213,0.714286,0.0,0.616496,0.631579,0.0,0.650754,0.523092,0.413333,0.0,0.649497,0.523092,0.0,0.0,0.0,0.0,0.0,0.930769,0.0,0.254404,0.22865,0.276518,0.617647,0.0,0.0,0.0,0.923077,0.789668,0.0,0.788758
0.0,0.0,0.99179,0.642857,0.0,0.0,1.0,0.991803,0.642857,0.0,0.648405,0.631579,0.0,0.832915,0.430723,0.506667,0.0,0.831658,0.430723,0.0,0.0,0.0,0.0,0.0,0.930769,0.0,0.375485,0.506887,0.44332,0.733564,0.0,0.0,0.0,0.923077,0.832415,0.0,0.872761
0.0,0.0,0.939245,0.535714,0.0,0.0,1.0,0.939344,0.535714,0.0,0.596026,0.460526,0.5,0.751256,0.407631,0.406667,0.5,0.751256,0.407631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.223947,0.242424,0.265587,0.484429,0.0,0.0,0.0,0.884615,0.803624,0.0,0.733169
0.0,0.0,0.955665,0.464286,0.0,0.0,1.0,0.955738,0.464286,0.0,0.703793,0.592105,0.0,0.913317,0.458835,0.393333,0.0,0.913317,0.458835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.328456,0.429752,0.487449,0.380623,0.0,0.0,0.0,0.769231,0.789199,0.0,0.569487
0.0,0.0,0.776683,0.464286,0.0,0.0,1.0,0.777049,0.464286,0.0,0.655027,0.697368,0.0,0.763819,0.496988,0.38,0.0,0.763819,0.496988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.276053,0.200184,0.320648,0.607266,0.0,0.0,0.0,0.769231,0.807787,0.0,0.838481
0.0,0.0,0.753695,0.428571,0.0,0.0,1.0,0.754098,0.428571,0.0,0.668272,1.210526,0.0,0.875628,0.429719,0.786667,0.0,0.874372,0.429719,0.0,0.0,0.0,0.0,0.0,0.930769,0.0,0.629143,0.293848,0.61336,0.726644,0.0,0.0,0.0,0.846154,0.719362,0.0,0.939778
0.0,0.0,0.646962,0.285714,0.0,0.0,1.0,0.647541,0.285714,0.0,0.59422,0.75,0.0,0.738693,0.415663,0.42,0.0,0.737437,0.415663,0.0,0.0,0.0,0.0,0.0,0.923077,0.0,0.254554,0.275482,0.230769,0.403114,0.0,0.0,0.0,0.615385,0.652281,0.0,0.680049
0.0,0.0,0.596059,0.285714,0.0,0.0,1.0,0.596721,0.285714,0.0,0.526189,0.578947,0.0,0.683417,0.346386,0.433333,0.0,0.683417,0.346386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.457898,0.134986,0.359919,0.302768,0.0,0.0,0.0,0.538462,0.591298,0.0,0.557752
0.0,0.0,0.479475,0.25,0.0,0.0,1.0,0.480328,0.25,0.0,0.493076,0.421053,0.0,0.619347,0.342369,0.286667,0.0,0.619347,0.342369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.258734,0.164371,0.234818,0.243945,0.0,0.0,0.0,0.461538,0.442242,0.0,0.42341
0.0,0.0,0.395731,0.071429,0.0,0.0,1.0,0.396721,0.071429,0.0,0.302228,0.263158,0.0,0.428392,0.176707,0.133333,0.0,0.428392,0.176707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.388623,0.173554,0.461538,0.238754,0.0,0.0,0.0,0.384615,0.417791,0.0,0.417542
0.0,0.0,0.316913,0.214286,0.0,0.0,1.0,0.318033,0.214286,0.0,0.301626,0.289474,0.0,0.525126,0.098394,0.173333,0.0,0.525126,0.098394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.513138,0.311295,0.62834,0.342561,0.0,0.0,0.0,0.576923,0.41134,0.0,0.546634
0.0,0.0,0.126437,0.107143,0.0,0.0,1.0,0.127869,0.107143,0.0,0.317279,0.328947,0.0,0.432161,0.198795,0.186667,0.0,0.432161,0.198795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.416542,0.094582,0.336842,0.145329,0.0,0.0,0.0,0.269231,0.192213,0.0,0.332613
0.0,0.0,0.08867,0.107143,0.0,0.0,1.0,0.090164,0.107143,0.0,0.339554,0.421053,0.0,0.458543,0.214859,0.233333,0.0,0.458543,0.214859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.681995,0.204775,0.562753,0.200692,0.0,0.0,0.0,0.307692,0.329952,0.0,0.344657
0.0,0.0,0.236453,0.178571,0.0,0.0,1.0,0.237705,0.178571,0.0,0.266707,0.407895,1.0,0.407035,0.13253,0.213333,1.0,0.407035,0.13253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.235145,0.211203,0.265182,0.264706,0.0,0.0,0.0,0.269231,0.293304,0.0,0.463558
