k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.33123,0.33123,0.312842,0.0,0.0,0.0,1.0,0.312842,0.0,0.0,0.047684,0.0,0.0,0.040435,0.067164,0.02439,0.0,0.040435,0.067164,0.0,0.0,0.0,0.0,0.0,0.62395,0.0,0.008518,0.013052,0.115008,0.01292,0.0,0.452293,0.335821,0.181818,0.155494,0.335821,0.359375
0.208202,0.208202,0.229508,0.0,0.0,0.0,1.0,0.229508,0.0,0.0,0.065395,0.0,0.0,0.049767,0.119403,0.0,0.0,0.051322,0.119403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053298,0.037149,0.145188,0.023256,0.0,0.702641,0.266169,0.242424,0.142537,0.266169,0.369792
0.154574,0.154574,0.181694,0.0,0.0,0.0,1.0,0.181694,0.0,0.0,0.036785,0.0,0.0,0.027994,0.067164,0.0,0.0,0.029549,0.067164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005597,0.014056,0.116639,0.01292,0.0,0.565182,0.208955,0.151515,0.090708,0.208955,0.354167
0.176656,0.176656,0.169399,0.0,0.0,0.0,1.0,0.169399,0.0,0.0,0.047684,0.0,0.0,0.041991,0.059701,0.0,0.0,0.040435,0.059701,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.039669,0.01004,0.1354,0.007752,0.0,0.495566,0.189055,0.181818,0.120193,0.189055,0.354167
0.192429,0.192429,0.180328,0.0,0.0,0.0,1.0,0.180328,0.0,0.0,0.040872,0.0,0.0,0.037325,0.044776,0.0,0.0,0.03888,0.044776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010221,0.008032,0.113377,0.005168,0.0,0.485116,0.211443,0.151515,0.106343,0.211443,0.359375
0.138801,0.138801,0.174863,0.0,0.0,0.0,1.0,0.174863,0.0,0.0,0.047684,0.0,0.0,0.045101,0.044776,0.0,0.0,0.046656,0.044776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017279,0.096386,0.118271,0.062016,0.0,0.451188,0.19403,0.151515,0.088472,0.19403,0.359375
0.167192,0.167192,0.166667,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.044959,0.0,0.0,0.037325,0.067164,0.0,0.0,0.03888,0.067164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022147,0.144578,0.132953,0.090439,0.0,0.430902,0.201493,0.181818,0.095172,0.201493,0.354167
0.154574,0.154574,0.18306,0.0,0.0,0.0,1.0,0.18306,0.0,0.0,0.040872,0.0,0.0,0.03577,0.052239,0.0,0.0,0.034215,0.052239,0.0,0.0,0.0,0.0,0.0,0.176471,0.0,0.012655,0.006024,0.121533,0.005168,0.0,0.406005,0.208955,0.151515,0.09115,0.208955,0.359375
0.157729,0.157729,0.180328,0.0,0.0,0.0,1.0,0.180328,0.0,0.0,0.061308,0.0,0.0,0.048212,0.104478,0.0,0.0,0.049767,0.104478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024093,0.012048,0.123165,0.010336,0.0,0.466822,0.196517,0.151515,0.103215,0.196517,0.354167
0.164038,0.164038,0.203552,0.0,0.0,0.0,1.0,0.203552,0.0,0.0,0.06267,0.0,0.0,0.057543,0.067164,0.0,0.0,0.059098,0.067164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002434,0.006024,0.10522,0.005168,0.0,0.420234,0.208955,0.151515,0.099644,0.208955,0.34375
