k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.577049,0.572848,0.493631,0.222222,0.0,0.0,1.0,0.493631,0.222222,0.0,0.196375,0.052632,0.0,0.174497,0.291667,0.047619,0.0,0.171821,0.291667,0.0,0.0,0.0,0.356949,0.0,0.872705,0.0,0.306516,0.089447,0.235057,0.124705,0.0,0.265253,0.52459,0.631579,0.667547,0.52459,0.251777
0.783607,0.774834,0.66879,0.0,1.0,0.0,0.836842,0.667197,0.0,0.0,0.226586,0.0,0.0,0.224832,0.1875,0.0,0.0,0.230241,0.1875,0.0,0.0,0.0,0.45,0.0,1.0,0.0,0.184949,0.098356,0.133398,0.116591,0.0,0.222496,0.713115,0.684211,0.791909,0.713115,0.323358
0.757377,0.731788,0.679936,0.0,0.0,0.0,1.0,0.679936,0.0,0.0,0.163142,0.0,0.0,0.167785,0.104167,0.0,0.0,0.171821,0.104167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.096135,0.130621,0.078409,0.152643,0.0,0.229864,0.693989,0.526316,0.63262,0.693989,0.304617
0.806557,0.794702,0.683121,0.0,0.0,0.0,1.0,0.683121,0.0,0.0,0.063444,0.0,0.0,0.063758,0.0625,0.0,0.0,0.065292,0.0625,0.0,0.0,0.0,0.652012,0.0,1.0,0.0,0.00513,0.037232,0.01157,0.053996,0.0,0.249976,0.740437,0.526316,0.549455,0.740437,0.150222
0.744262,0.735099,0.638535,0.0,0.0,0.0,1.0,0.638535,0.0,0.0,0.045317,0.0,0.0,0.043624,0.0625,0.0,0.0,0.044674,0.0625,0.0,0.0,0.0,0.567961,0.0,1.0,0.0,0.036746,0.019367,0.030506,0.049172,0.0,0.324134,0.631148,0.473684,0.57794,0.631148,0.116493
0.783607,0.778146,0.648089,0.0,0.0,0.0,1.0,0.648089,0.0,0.0,0.090634,0.0,0.0,0.097315,0.041667,0.0,0.0,0.099656,0.041667,0.0,0.0,0.0,0.419104,0.0,1.0,0.0,0.058024,0.058715,0.046804,0.107146,0.0,0.243915,0.65847,0.526316,0.620847,0.65847,0.129996
0.819672,0.801325,0.719745,0.0,1.0,0.0,0.84714,0.718153,0.0,0.0,0.096677,0.0,0.0,0.100671,0.0625,0.0,0.0,0.099656,0.0625,0.0,0.0,0.0,0.797727,0.0,0.887507,0.0,0.060868,0.037923,0.048199,0.11601,0.0,0.182104,0.721311,0.578947,0.611543,0.721311,0.139054
0.806557,0.804636,0.632166,0.0,0.0,0.0,1.0,0.632166,0.0,0.0,0.099698,0.0,0.0,0.107383,0.041667,0.0,0.0,0.109966,0.041667,0.0,0.0,0.0,0.311538,0.0,1.0,0.0,0.097391,0.039867,0.053106,0.073734,0.0,0.171438,0.674863,0.631579,0.602426,0.674863,0.104556
0.721311,0.711921,0.582803,0.0,0.0,0.0,1.0,0.582803,0.0,0.0,0.072508,0.0,0.0,0.077181,0.041667,0.0,0.0,0.075601,0.041667,0.0,0.0,0.0,0.581126,0.0,0.861794,0.0,0.105252,0.049496,0.071,0.099916,0.0,0.095791,0.60929,0.421053,0.559708,0.60929,0.136874
0.685246,0.678808,0.58121,0.0,0.0,0.0,1.0,0.58121,0.0,0.0,0.039275,0.0,0.0,0.043624,0.020833,0.0,0.0,0.044674,0.020833,0.0,0.0,0.0,0.479181,0.0,1.0,0.0,0.008484,0.023136,0.016691,0.069487,0.0,0.102126,0.612022,0.473684,0.533316,0.612022,0.113277
0.75082,0.754967,0.578025,0.0,0.0,0.0,1.0,0.578025,0.0,0.0,0.030211,0.0,0.0,0.033557,0.020833,0.0,0.0,0.034364,0.020833,0.0,0.0,0.0,0.120619,0.0,1.0,0.0,0.00895,0.019715,0.011336,0.040983,0.0,0.032862,0.57377,0.473684,0.525721,0.57377,0.065479
0.809836,0.807947,0.63535,0.0,0.0,0.0,1.0,0.63535,0.0,0.0,0.042296,0.0,0.0,0.04698,0.020833,0.0,0.0,0.04811,0.020833,0.0,0.0,0.0,0.330094,0.0,1.0,0.0,0.002268,0.008467,0.005624,0.034639,0.0,0.0967,0.688525,0.421053,0.499338,0.688525,0.069318
0.681967,0.675497,0.589172,0.0,0.0,0.0,1.0,0.589172,0.0,0.0,0.087613,0.0,0.0,0.07047,0.1875,0.0,0.0,0.072165,0.1875,0.0,0.0,0.0,0.466445,0.0,1.0,0.0,0.067082,0.060339,0.05231,0.082898,0.0,0.06562,0.606557,0.526316,0.581734,0.606557,0.158036
0.731148,0.731788,0.590764,0.222222,0.0,0.0,1.0,0.590764,0.222222,0.0,0.048338,0.052632,0.0,0.050336,0.041667,0.047619,0.0,0.051546,0.041667,0.0,0.0,0.0,0.233223,0.0,1.0,0.0,0.098427,0.023535,0.072208,0.128596,0.0,0.03344,0.631148,0.421053,0.515853,0.631148,0.146007
0.645902,0.635762,0.566879,0.0,0.0,0.0,1.0,0.566879,0.0,0.0,0.07855,0.0,0.0,0.083893,0.041667,0.0,0.0,0.085911,0.041667,0.0,0.0,0.0,0.626786,0.0,1.0,0.0,0.091587,0.023158,0.068726,0.083665,0.0,0.00285,0.562842,0.421053,0.463454,0.562842,0.122739
0.636066,0.639073,0.511146,0.111111,0.0,0.0,1.0,0.511146,0.111111,0.0,0.084592,0.0,0.0,0.09396,0.020833,0.0,0.0,0.09622,0.020833,0.0,0.0,0.0,0.126715,0.0,1.0,0.0,0.057375,0.012727,0.053269,0.029074,0.0,0.035355,0.54918,0.368421,0.442377,0.54918,0.075667
