k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.341463,0.334694,0.314856,0.0,0.0,0.0,1.0,0.314856,0.0,0.0,0.628075,0.0,0.0,0.157895,0.799569,0.0,0.0,0.157895,0.799569,0.0,0.0,0.0,0.267629,0.0,1.0,0.0,0.116929,0.019102,0.048193,0.021124,0.0,0.016273,0.383673,0.294118,0.348684,0.383673,0.082003
0.329268,0.322449,0.288248,0.0,0.0,0.0,1.0,0.288248,0.0,0.0,0.560058,0.0,0.0,0.090226,0.756466,0.0,0.0,0.090226,0.756466,0.0,0.0,0.0,0.289792,0.0,1.0,0.0,0.173718,0.01141,0.072373,0.020251,0.0,0.019697,0.35102,0.235294,0.421167,0.35102,0.077797
0.398374,0.391837,0.310421,0.0,0.0,0.0,1.0,0.310421,0.0,0.0,0.619392,0.0,0.0,0.050125,0.87931,0.0,0.0,0.050125,0.87931,0.0,0.0,0.0,0.266859,0.0,1.0,0.0,0.176899,0.009705,0.06759,0.017105,0.0,0.021733,0.416327,0.235294,0.419824,0.416327,0.084446
0.280488,0.269388,0.257206,0.0,0.0,0.0,1.0,0.257206,0.0,0.0,0.65123,0.0,0.0,0.157895,0.834052,0.0,0.0,0.157895,0.834052,0.0,0.0,0.0,0.288632,0.0,1.0,0.0,0.00067,0.002488,0.005912,0.017198,0.0,0.016273,0.322449,0.176471,0.309654,0.322449,0.064005
0.378049,0.363265,0.314856,0.0,0.0,0.0,1.0,0.314856,0.0,0.0,0.581766,0.0,0.0,0.132832,0.752155,0.0,0.0,0.132832,0.752155,0.0,0.0,0.0,0.321321,0.0,1.0,0.0,0.000544,0.00169,0.004716,0.013946,0.0,0.009305,0.440816,0.176471,0.25111,0.440816,0.062354
0.373984,0.37551,0.286031,0.0,0.0,0.0,1.0,0.286031,0.0,0.0,0.590449,0.0,0.0,0.087719,0.803879,0.0,0.0,0.087719,0.803879,0.0,0.0,0.0,0.233532,0.0,1.0,0.0,0.000463,0.00184,0.005248,0.015111,0.0,0.020377,0.4,0.176471,0.31967,0.4,0.058173
0.317073,0.306122,0.268293,0.0,0.0,0.0,1.0,0.268293,0.0,0.0,0.698987,0.0,0.0,0.263158,0.814655,0.0,0.0,0.263158,0.814655,0.0,0.0,0.0,0.272487,0.0,1.0,0.0,0.01757,0.005366,0.012023,0.020231,0.0,0.039465,0.355102,0.294118,0.43366,0.355102,0.074505
0.414634,0.404082,0.345898,0.0,0.0,0.0,1.0,0.345898,0.0,0.0,0.515195,0.0,0.0,0.16792,0.622845,0.0,0.0,0.16792,0.622845,0.0,0.0,0.0,0.317037,0.0,1.0,0.0,0.051745,0.006344,0.022652,0.02062,0.0,0.037546,0.453061,0.294118,0.479091,0.453061,0.072654
0.345528,0.334694,0.31929,0.0,0.0,0.0,1.0,0.31929,0.0,0.0,0.534009,0.0,0.0,0.155388,0.661638,0.0,0.0,0.155388,0.661638,0.0,0.0,0.0,0.317037,0.0,1.0,0.0,0.00089,0.004081,0.006012,0.022634,0.0,0.040102,0.383673,0.294118,0.435932,0.383673,0.069022
0.382114,0.371429,0.305987,0.0,0.0,0.0,1.0,0.305987,0.0,0.0,0.053546,0.0,0.0,0.052632,0.034483,0.0,0.0,0.052632,0.034483,0.0,0.0,0.0,0.661369,0.0,1.0,0.0,0.001276,0.004644,0.002425,0.009582,0.0,0.029743,0.383673,0.235294,0.389158,0.383673,0.027627
0.426829,0.420408,0.407982,0.0,0.0,0.0,1.0,0.407982,0.0,0.0,0.031838,0.0,0.0,0.055138,0.0,0.0,0.0,0.055138,0.0,0.0,0.0,0.0,0.622371,0.0,1.0,0.0,0.002866,0.006073,0.006178,0.009401,0.0,0.043897,0.453061,0.352941,0.422509,0.453061,0.035804
0.357724,0.35102,0.374723,0.0,0.0,0.0,1.0,0.374723,0.0,0.0,0.091172,0.0,0.0,0.145363,0.010776,0.0,0.0,0.145363,0.010776,0.0,0.0,0.0,0.570667,0.0,1.0,0.0,0.316265,0.048953,0.280058,0.03727,0.0,0.047024,0.416327,0.352941,0.488797,0.416327,0.311202
0.45122,0.432653,0.40133,0.133333,0.0,0.0,1.0,0.40133,0.133333,0.0,0.070912,0.026316,0.0,0.117794,0.00431,0.066667,0.0,0.117794,0.00431,0.0,0.0,0.0,0.68755,0.0,1.0,0.0,0.122812,0.025834,0.068686,0.030956,0.0,0.047645,0.469388,0.294118,0.418689,0.469388,0.139511
0.390244,0.371429,0.407982,0.266667,0.0,0.0,1.0,0.407982,0.266667,0.0,0.206946,0.263158,0.0,0.223058,0.116379,0.288889,0.0,0.223058,0.116379,0.0,0.0,0.0,0.555393,0.0,1.0,0.0,0.142417,0.044316,0.152352,0.056823,0.0,0.051528,0.387755,0.352941,0.611668,0.387755,0.225789
0.402439,0.383673,0.379157,0.4,0.0,0.0,1.0,0.379157,0.4,0.0,0.127352,0.131579,0.0,0.190476,0.025862,0.111111,0.0,0.190476,0.025862,0.0,0.0,0.0,0.625388,0.0,1.0,0.0,0.026578,0.008554,0.028431,0.02708,0.0,0.050755,0.461224,0.352941,0.454517,0.461224,0.12272
0.304878,0.302041,0.292683,0.066667,0.0,0.0,1.0,0.292683,0.066667,0.0,0.140376,0.0,0.0,0.210526,0.028017,0.0,0.0,0.210526,0.028017,0.0,0.0,0.0,0.497674,0.0,1.0,0.0,0.050982,0.016277,0.044307,0.018138,0.0,0.049981,0.334694,0.352941,0.488591,0.334694,0.094222
