k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.186147,0.186147,0.335544,0.0,0.0,0.0,1.0,0.335544,0.0,0.0,0.454774,0.0,0.0,0.53681,0.415556,0.121212,0.0,0.532508,0.414905,0.0,0.0,0.0,0.0,0.0,0.941593,0.0,0.235449,0.058354,0.102859,0.13528,0.0,0.264349,0.0,0.266667,0.191142,0.0,0.211119
0.25974,0.25974,0.406499,0.3,0.0,0.0,1.0,0.406499,0.3,0.0,0.4866,0.333333,0.0,0.521472,0.463333,0.393939,0.0,0.510836,0.462736,0.0,0.0,0.0,0.0,0.0,0.91791,0.0,0.307992,0.241846,0.181577,0.26229,0.0,0.321687,0.0,0.466667,0.288832,0.0,0.30083
0.305195,0.305195,0.501989,0.4,0.0,0.0,1.0,0.501989,0.4,0.0,0.61474,0.333333,0.0,0.702454,0.567778,0.424242,0.0,0.696594,0.568409,0.0,0.0,0.0,0.0,0.0,0.956349,0.0,0.568943,0.172587,0.357935,0.323952,0.0,0.549065,0.0,0.4,0.379266,0.0,0.436034
0.311688,0.311688,0.454244,0.4,0.0,0.0,1.0,0.454244,0.4,0.0,0.481575,0.166667,0.0,0.567485,0.44,0.393939,0.0,0.557276,0.440489,0.0,0.0,0.0,0.0,0.0,0.930905,0.0,0.056802,0.077295,0.052236,0.14593,0.0,0.425634,0.0,0.566667,0.246401,0.0,0.217302
0.309524,0.309524,0.431698,0.2,0.0,0.0,1.0,0.431698,0.2,0.0,0.535176,0.333333,0.0,0.59816,0.5,0.363636,0.0,0.603715,0.500556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.230497,0.218166,0.119939,0.249104,0.0,0.452421,0.0,0.366667,0.325691,0.0,0.267037
0.536797,0.534632,0.62931,0.4,0.0,0.0,1.0,0.62931,0.4,0.0,0.561139,0.166667,0.0,0.628834,0.523333,0.454545,0.0,0.631579,0.523915,0.0,0.0,0.0,0.228421,0.0,0.988078,0.0,0.974315,0.287729,0.659758,0.359915,0.0,0.331158,0.0,0.6,0.58016,0.0,0.631783
0.352814,0.352814,0.521883,0.5,0.0,0.0,1.0,0.521883,0.5,0.0,0.550251,0.166667,0.0,0.653374,0.5,0.606061,0.0,0.650155,0.499444,0.0,0.0,0.0,0.0,0.0,0.951399,0.0,0.338339,0.163823,0.183612,0.278128,0.0,0.461979,0.0,0.5,0.458962,0.0,0.365077
0.352814,0.348485,0.447613,0.6,0.0,0.0,1.0,0.447613,0.6,0.0,0.534338,0.333333,0.0,0.628834,0.487778,0.666667,0.0,0.625387,0.48832,0.0,0.0,0.0,0.529268,0.0,0.9625,0.0,0.272868,0.17447,0.228939,0.252195,0.0,0.45261,0.0,0.433333,0.355758,0.0,0.382258
0.147186,0.145022,0.23939,0.6,0.0,0.0,1.0,0.23939,0.6,0.0,0.417085,0.166667,0.0,0.570552,0.353333,0.454545,0.0,0.569659,0.352614,0.0,0.0,0.0,0.367174,0.0,0.952404,0.0,0.057628,0.102975,0.054961,0.157504,0.0,0.463984,0.0,0.2,0.144358,0.0,0.206279
0.12987,0.12987,0.20756,0.4,0.0,0.0,1.0,0.20756,0.4,0.0,0.450586,0.166667,0.0,0.644172,0.371111,0.333333,0.0,0.640867,0.370412,0.0,0.0,0.0,0.0,0.0,0.941071,0.0,0.272723,0.109464,0.151756,0.196344,0.0,0.282438,0.0,0.533333,0.199443,0.0,0.259581
