k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.228137,0.229008,0.215356,0.0,0.0,0.0,1.0,0.216165,0.0,0.0,0.018265,0.0,0.0,0.016667,0.015625,0.0,0.0,0.016807,0.015625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010896,0.020465,0.018372,0.040939,0.0,0.008098,0.20132,0.333333,0.306832,0.205387,0.066536
0.201521,0.198473,0.303371,0.0,0.0,0.0,1.0,0.304511,0.0,0.0,0.013699,0.0,0.0,0.008333,0.015625,0.0,0.0,0.008403,0.015625,0.0,0.0,0.0,1.043678,0.0,1.0,0.0,0.005946,0.015721,0.012477,0.035805,0.0,0.012073,0.277228,0.266667,0.30383,0.282828,0.130703
0.201521,0.20229,0.252809,0.0,0.0,0.0,1.0,0.253759,0.0,0.0,0.050228,0.0,0.0,0.008333,0.078125,0.0,0.0,0.008403,0.078125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011618,0.0196,0.018592,0.035371,0.0,0.0,0.244224,0.266667,0.300085,0.249158,0.157496
0.224335,0.225191,0.275281,0.0,0.0,0.0,1.0,0.276316,0.0,0.0,0.031963,0.0,0.0,0.025,0.03125,0.0,0.0,0.02521,0.03125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001991,0.008935,0.008857,0.019588,0.0,0.007667,0.277228,0.266667,0.267276,0.282828,0.09628
0.209125,0.209924,0.174157,0.0,0.111111,0.0,0.904264,0.172932,0.0,0.0,0.013699,0.0,0.0,0.0,0.023438,0.0,0.0,0.0,0.023438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002382,0.010977,0.004354,0.019162,0.0,0.018992,0.148515,0.2,0.285885,0.151515,0.02463
0.243346,0.244275,0.237828,0.0,0.0,0.0,1.0,0.238722,0.0,0.0,0.018265,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002425,0.01037,0.005975,0.017806,0.0,0.027605,0.234323,0.2,0.30908,0.239057,0.032854
0.235741,0.236641,0.187266,0.0,0.0,0.0,1.0,0.18797,0.0,0.0,0.03653,0.0,0.0,0.008333,0.054688,0.0,0.0,0.008403,0.054688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002048,0.009894,0.003846,0.016528,0.0,0.045318,0.178218,0.266667,0.246992,0.181818,0.018807
0.21673,0.217557,0.17603,0.0,0.0,0.0,1.0,0.176692,0.0,0.0,0.004566,0.0,0.0,0.0,0.007812,0.0,0.0,0.0,0.007812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007556,0.008576,0.008469,0.020958,0.0,0.0414,0.188119,0.333333,0.272347,0.191919,0.044801
0.235741,0.236641,0.183521,0.0,0.0,0.0,1.0,0.184211,0.0,0.0,0.013699,0.0,0.0,0.008333,0.015625,0.0,0.0,0.008403,0.015625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.058866,0.029818,0.05786,0.048551,0.0,0.04679,0.191419,0.266667,0.30284,0.195286,0.047359
0.30038,0.301527,0.247191,0.0,0.0,0.0,1.0,0.24812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05539,0.028529,0.057685,0.044512,0.0,0.036572,0.250825,0.266667,0.312577,0.255892,0.091837
