k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.268206,0.268206,0.269565,0.16,0.0,0.0,1.0,0.269565,0.16,0.0,0.42827,0.44,0.0,0.32797,0.339549,0.346939,0.0,0.32797,0.3389,0.0,0.0,0.0,0.0,0.0,0.921569,0.0,0.173069,0.516409,0.16672,0.286624,0.0,0.510965,0.290051,0.457143,0.347007,0.290051,0.382503
0.301954,0.300178,0.283092,0.28,0.0,0.0,1.0,0.283092,0.28,0.0,0.324895,0.4,0.0,0.232673,0.270854,0.265306,0.0,0.231436,0.27112,0.0,0.0,0.0,0.736842,0.0,0.897059,0.0,0.147558,0.851351,0.21619,0.410191,0.0,0.366615,0.330523,0.4,0.358696,0.330523,0.416986
0.344583,0.342806,0.310145,0.76,0.0,0.0,1.0,0.310145,0.76,0.0,0.38256,0.12,0.0,0.252475,0.335623,0.285714,0.0,0.252475,0.335953,0.0,0.0,0.0,0.631579,0.0,1.0,0.0,0.185389,0.067568,0.479923,0.266242,0.0,0.422601,0.344013,0.428571,0.404997,0.344013,0.585568
0.346359,0.346359,0.304348,0.56,0.0,0.0,1.0,0.304348,0.56,0.0,0.511955,0.44,0.0,0.372525,0.421001,0.44898,0.0,0.371287,0.421415,0.0,0.0,0.0,0.0,0.0,0.936275,0.0,0.040006,0.099421,0.412464,0.210191,0.0,0.430857,0.298482,0.4,0.418564,0.298482,0.476373
0.433393,0.431616,0.380676,0.28,0.0,0.0,1.0,0.380676,0.28,0.0,0.419128,0.32,0.0,0.303218,0.346418,0.244898,0.0,0.299505,0.345776,0.0,0.0,0.0,0.578947,0.0,0.681373,0.0,0.114799,0.07722,0.620944,1.742675,0.0,0.633127,0.406408,0.542857,0.533557,0.406408,0.750958
0.410302,0.410302,0.457971,0.64,0.0,0.0,1.0,0.457971,0.64,0.0,0.413502,0.16,0.0,0.299505,0.341511,0.326531,0.0,0.299505,0.341847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039136,0.13417,0.183424,1.196178,0.0,0.687822,0.468803,0.542857,0.496057,0.468803,0.50894
0.431616,0.42984,0.407729,0.32,0.0,0.0,1.0,0.407729,0.32,0.0,0.440225,0.52,0.0,0.360149,0.330716,0.408163,0.0,0.358911,0.331041,0.0,0.0,0.0,0.578947,0.0,0.926471,0.0,0.118278,0.050193,0.34629,1.198726,0.0,0.553148,0.413153,0.571429,0.459166,0.413153,0.579821
0.360568,0.360568,0.335266,0.24,0.0,0.0,1.0,0.335266,0.24,0.0,0.449367,0.16,0.0,0.47401,0.253189,0.183673,0.0,0.47401,0.253438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.109146,0.139961,0.29939,1.0,0.0,0.759546,0.347386,0.457143,0.477159,0.3457,0.614943
0.396092,0.394316,0.371981,0.48,0.0,0.0,1.0,0.371981,0.48,0.0,0.424051,0.28,0.0,0.377475,0.294406,0.285714,0.0,0.377475,0.294695,0.0,0.0,0.0,0.578947,0.0,1.0,0.0,0.121467,0.138996,0.286862,0.252229,0.0,0.600877,0.372681,0.485714,0.4176,0.372681,0.492976
0.330373,0.330373,0.347826,0.48,0.0,0.0,1.0,0.347826,0.48,0.0,0.436709,0.24,0.0,0.435644,0.265947,0.367347,0.0,0.434406,0.266208,0.0,0.0,0.0,0.0,0.0,0.921569,0.0,0.47804,0.578185,0.669129,0.43949,0.0,0.512126,0.362563,0.514286,0.472656,0.362563,0.782248
0.337478,0.337478,0.361353,0.4,0.0,0.0,1.0,0.361353,0.4,0.0,0.456399,0.4,0.0,0.399752,0.321884,0.367347,0.0,0.398515,0.3222,0.0,0.0,0.0,0.0,0.0,0.926471,0.0,0.639948,0.336873,0.983296,0.457325,0.0,0.462848,0.359191,0.6,0.50685,0.359191,1.106641
0.451155,0.451155,0.484058,0.36,0.0,0.0,1.0,0.484058,0.36,0.0,0.492968,0.36,0.0,0.455446,0.328754,0.428571,0.0,0.454208,0.328094,0.0,0.0,0.0,0.0,0.0,0.862745,0.0,0.134077,0.088803,0.29939,0.202548,0.0,0.96259,0.492411,0.428571,0.406102,0.492411,0.54023
0.492007,0.492007,0.488889,0.76,0.0,0.0,1.0,0.488889,0.76,0.0,0.38256,0.44,0.0,0.25495,0.33366,0.367347,0.0,0.25495,0.333988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.181621,0.129344,0.482172,0.198726,0.0,0.51161,0.509275,0.485714,0.484536,0.509275,0.674968
0.511545,0.511545,0.513043,0.16,0.0,0.0,1.0,0.513043,0.16,0.0,0.367792,0.88,0.0,0.266089,0.30422,0.591837,0.0,0.266089,0.304519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167705,0.121622,0.205589,0.118471,0.0,0.521543,0.563238,0.485714,0.41639,0.563238,0.347382
0.515098,0.515098,0.538164,0.72,0.0,0.0,1.0,0.538164,0.72,0.0,0.479606,0.52,0.0,0.357673,0.387635,0.632653,0.0,0.357673,0.388016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.206552,0.123552,0.426277,0.174522,0.0,0.374613,0.541315,0.542857,0.457865,0.541315,0.581098
0.577265,0.577265,0.624155,0.68,0.0,0.0,1.0,0.624155,0.68,0.0,0.594937,0.32,0.0,0.423267,0.496565,0.510204,0.0,0.423267,0.497053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.114654,0.068533,0.232252,0.173248,0.0,0.557405,0.608769,0.514286,0.519812,0.608769,0.457854
0.50444,0.50444,0.517874,0.56,0.0,0.0,1.0,0.517874,0.56,0.0,0.560478,0.72,0.0,0.443069,0.432777,0.693878,0.0,0.441832,0.433202,0.0,0.0,0.0,0.0,0.0,0.941176,0.0,0.267575,0.432432,0.321555,0.282803,0.0,0.664345,0.529511,0.542857,0.569074,0.529511,0.523627
0.591474,0.591474,0.56715,0.6,0.0,0.0,1.0,0.56715,0.6,0.0,0.695499,0.52,0.0,0.561881,0.526987,0.428571,0.0,0.559406,0.527505,0.0,0.0,0.0,0.0,0.0,0.901961,0.0,0.288448,0.237452,0.544812,0.345223,0.0,0.676471,0.627319,0.742857,0.709082,0.627319,0.726054
0.690941,0.689165,0.654106,0.48,0.0,0.0,1.0,0.654106,0.48,0.0,0.731364,0.32,0.0,0.544554,0.590775,0.367347,0.0,0.543317,0.590373,0.0,0.0,0.0,0.368421,0.0,0.906863,0.0,0.275402,0.21332,0.339865,0.361783,0.0,0.594556,0.698145,0.8,0.684758,0.698145,0.574074
0.797513,0.797513,0.72657,0.48,0.0,0.0,1.0,0.72657,0.48,0.0,0.827004,0.44,0.0,0.85396,0.478901,0.387755,0.0,0.851485,0.478389,0.0,0.0,0.0,0.0,0.0,0.877451,0.0,0.296275,0.107143,0.458079,0.224204,0.0,0.48065,0.753794,0.771429,0.732669,0.752108,0.657088
