k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.316807,0.316807,0.315529,0.033333,0.0,0.0,1.0,0.315529,0.033333,0.0,0.02719,0.0,0.0,0.040302,0.006711,0.0,0.0,0.041995,0.006711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.245056,0.172935,0.223003,0.177917,0.0,0.0,0.292271,0.31746,0.278669,0.292506,0.264304
0.295798,0.295798,0.28635,0.0,0.0,0.0,1.0,0.28635,0.0,0.0,0.021148,0.0,0.0,0.035264,0.0,0.0,0.0,0.036745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.100002,0.065196,0.073949,0.077229,0.0,0.0,0.272142,0.269841,0.223502,0.272361,0.137781
0.198319,0.198319,0.152819,0.033333,0.0,0.0,1.0,0.152819,0.033333,0.0,0.018127,0.0,0.0,0.02267,0.010067,0.0,0.0,0.020997,0.010067,0.0,0.0,0.0,0.0,0.0,0.916667,0.0,0.020016,0.022496,0.024353,0.027875,0.0,0.0,0.153784,0.253968,0.123753,0.153908,0.058636
0.215966,0.215966,0.198318,0.0,0.0,0.0,1.0,0.198318,0.0,0.0,0.018127,0.0,0.0,0.025189,0.006711,0.0,0.0,0.026247,0.006711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.133338,0.051221,0.120776,0.052492,0.0,0.0,0.202093,0.222222,0.161266,0.202256,0.11373
0.257983,0.257983,0.24728,0.0,0.0,0.0,1.0,0.24728,0.0,0.0,0.024169,0.0,0.0,0.037783,0.003356,0.0,0.0,0.036745,0.003356,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.105854,0.08511,0.107515,0.083897,0.0,0.0,0.247182,0.238095,0.213573,0.247381,0.161344
0.273109,0.273109,0.25272,0.0,0.0,0.0,1.0,0.25272,0.0,0.0,0.019637,0.0,0.0,0.027708,0.006711,0.0,0.0,0.028871,0.006711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.050802,0.088387,0.048087,0.083404,0.0,0.0,0.257649,0.253968,0.21198,0.257857,0.158066
0.189076,0.189076,0.149852,0.0,0.0,0.0,1.0,0.149852,0.0,0.0,0.049849,0.0,0.0,0.060453,0.030201,0.0,0.0,0.055118,0.030201,0.0,0.0,0.0,0.0,0.0,0.909091,0.0,0.013227,0.048094,0.018095,0.05434,0.0,0.0,0.151369,0.238095,0.155003,0.151491,0.107687
0.227731,0.227731,0.209693,0.033333,0.0,0.0,1.0,0.209693,0.033333,0.0,0.055891,0.038462,0.0,0.085642,0.010067,0.027778,0.0,0.086614,0.010067,0.0,0.0,0.0,0.0,0.0,0.972973,0.0,0.052481,0.072235,0.07178,0.08108,0.0,0.0,0.218196,0.238095,0.202466,0.217566,0.168361
0.238655,0.238655,0.216123,0.0,0.0,0.0,1.0,0.216123,0.0,0.0,0.077039,0.0,0.0,0.123426,0.006711,0.0,0.0,0.128609,0.006711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.093287,0.060193,0.161386,0.11495,0.0,0.0,0.230274,0.222222,0.19114,0.230459,0.24609
0.245378,0.245378,0.228981,0.0,0.0,0.0,1.0,0.228981,0.0,0.0,0.024169,0.0,0.0,0.040302,0.0,0.0,0.0,0.041995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037285,0.056314,0.042345,0.06606,0.0,0.0,0.238325,0.222222,0.191402,0.237712,0.133187
0.208403,0.208403,0.169634,0.0,0.5,0.0,0.997085,0.169139,0.0,0.0,0.02719,0.0,0.0,0.032746,0.016779,0.0,0.0,0.034121,0.016779,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.076397,0.025724,0.046146,0.042795,0.0,0.0,0.175523,0.222222,0.149504,0.175665,0.085178
0.242017,0.242017,0.200791,0.033333,0.0,0.0,1.0,0.200791,0.033333,0.0,0.018127,0.0,0.0,0.02267,0.010067,0.0,0.0,0.023622,0.010067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12008,0.036333,0.157771,0.063817,0.0,0.0,0.230274,0.206349,0.166525,0.230459,0.152999
0.255462,0.255462,0.222552,0.0,0.0,0.0,1.0,0.222552,0.0,0.0,0.024169,0.0,0.0,0.037783,0.003356,0.0,0.0,0.03937,0.003356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.171024,0.031592,0.150975,0.038615,0.0,0.0,0.242351,0.333333,0.219356,0.242546,0.096129
0.264706,0.264706,0.234421,0.0,0.0,0.0,1.0,0.234421,0.0,0.0,0.024169,0.0,0.0,0.040302,0.0,0.0,0.0,0.036745,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.12205,0.054571,0.107866,0.057315,0.0,0.0,0.246377,0.253968,0.224594,0.24577,0.085558
0.233613,0.233613,0.169139,0.0,0.0,0.0,1.0,0.169139,0.0,0.0,0.036254,0.0,0.0,0.050378,0.013423,0.0,0.0,0.047244,0.013423,0.0,0.0,0.0,0.0,0.0,0.916667,0.0,0.118163,0.042418,0.090122,0.045691,0.0,0.0,0.18438,0.238095,0.199891,0.184529,0.091015
0.280672,0.280672,0.253215,0.033333,0.0,0.0,1.0,0.253215,0.033333,0.0,0.05287,0.0,0.0,0.085642,0.003356,0.0,0.0,0.089239,0.003356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.201794,0.052462,0.149963,0.061602,0.0,0.0,0.268921,0.31746,0.238276,0.269138,0.124792
0.305882,0.305882,0.281899,0.0,0.0,0.0,1.0,0.281899,0.0,0.0,0.063444,0.0,0.0,0.093199,0.016779,0.0,0.0,0.089239,0.016779,0.0,0.0,0.0,0.0,0.0,0.928571,0.0,0.238165,0.079064,0.173717,0.08802,0.0,0.0,0.302738,0.31746,0.282029,0.302981,0.157792
0.357983,0.357983,0.346686,0.033333,0.5,0.0,0.998573,0.346192,0.033333,0.0,0.072508,0.0,0.0,0.110831,0.013423,0.0,0.0,0.104987,0.013423,0.0,0.0,0.0,0.0,0.0,0.916667,0.0,0.341981,0.110209,0.249132,0.140816,0.0,0.0,0.363929,0.333333,0.29329,0.364222,0.200678
0.340336,0.340336,0.319486,0.0,0.0,0.0,1.0,0.319486,0.0,0.0,0.107251,0.0,0.0,0.163728,0.020134,0.0,0.0,0.16273,0.020134,0.0,0.0,0.0,0.0,0.0,0.957746,0.0,0.25712,0.092173,0.197885,0.099093,0.0,0.0,0.373591,0.380952,0.271489,0.373892,0.196199
0.27479,0.27479,0.257666,0.233333,0.5,0.0,0.998081,0.257171,0.233333,0.0,0.169184,0.269231,0.0,0.264484,0.02349,0.194444,0.0,0.267717,0.02349,0.0,0.0,0.0,0.0,0.0,0.973214,0.0,0.304301,0.344208,0.193588,0.276258,0.0,0.0,0.306763,0.380952,0.30575,0.30701,0.222229
0.351261,0.351261,0.343225,0.166667,0.0,0.0,1.0,0.343225,0.166667,0.0,0.167674,0.269231,0.0,0.259446,0.026846,0.194444,0.0,0.267717,0.026846,0.0,0.0,0.0,0.0,0.0,0.990991,0.0,0.653906,0.158309,0.417458,0.16932,0.0,0.0,0.402576,0.380952,0.344943,0.402901,0.325729
0.419328,0.419328,0.39911,0.133333,0.0,0.0,1.0,0.39911,0.133333,0.0,0.187311,0.076923,0.0,0.289673,0.030201,0.055556,0.0,0.291339,0.030201,0.0,0.0,0.0,0.0,0.0,0.967742,0.0,0.439876,0.170895,0.331323,0.180633,0.0,0.0,0.470209,0.396825,0.367092,0.469782,0.305655
0.557983,0.557983,0.506924,0.266667,0.0,0.0,1.0,0.506924,0.266667,0.0,0.312689,0.192308,0.0,0.435768,0.114094,0.277778,0.0,0.44357,0.114094,0.0,0.0,0.0,0.0,0.0,0.980676,0.0,0.384664,0.140438,0.336218,0.169218,0.0,0.0,0.611916,0.555556,0.465685,0.612409,0.351425
0.52605,0.52521,0.487636,0.2,0.0,0.0,1.0,0.487636,0.2,0.0,0.336858,0.038462,0.0,0.440806,0.161074,0.166667,0.0,0.435696,0.161074,0.0,0.0,0.0,0.213102,0.0,0.959641,0.0,0.527906,0.343272,0.496385,0.357097,0.0,0.0,0.586957,0.571429,0.511511,0.585818,0.517607
0.666387,0.665546,0.571217,0.4,0.0,0.0,1.0,0.571217,0.4,0.0,0.361027,0.269231,0.0,0.491184,0.147651,0.194444,0.0,0.496063,0.147651,0.0,0.0,0.0,0.1781,0.0,0.974895,0.0,0.457903,0.175719,0.404528,0.225542,0.0,0.0,0.634461,0.619048,0.617043,0.634166,0.449791
0.72437,0.72437,0.622651,0.233333,0.0,0.0,1.0,0.622651,0.233333,0.0,0.386707,0.115385,0.0,0.511335,0.177852,0.138889,0.0,0.52231,0.177852,0.0,0.0,0.0,0.0,0.0,0.984375,0.0,0.219812,0.186074,0.267041,0.246987,0.0,0.0,0.714976,0.634921,0.609122,0.715552,0.436739
0.747899,0.747899,0.692384,0.366667,0.5,0.0,0.999286,0.691889,0.366667,0.0,0.430514,0.269231,0.0,0.531486,0.248322,0.277778,0.0,0.551181,0.248322,0.0,0.0,0.0,0.0,0.0,0.996491,0.0,0.335001,0.331675,0.325932,0.345792,0.0,0.0,0.772142,0.650794,0.636596,0.772764,0.461408
0.819328,0.819328,0.726508,0.333333,0.0,0.0,1.0,0.726508,0.333333,0.0,0.412387,0.423077,0.0,0.478589,0.278523,0.305556,0.0,0.490814,0.278523,0.0,0.0,0.0,0.0,0.0,0.989011,0.0,0.262413,0.355832,0.318268,0.347295,0.0,0.0,0.797101,0.68254,0.676574,0.797744,0.504484
0.781513,0.781513,0.714639,0.466667,0.0,0.0,1.0,0.714639,0.466667,0.0,0.456193,0.384615,0.0,0.491184,0.35906,0.583333,0.0,0.506562,0.35906,0.0,0.0,0.0,0.0,0.0,0.993377,0.0,0.31723,0.239698,0.509295,0.320722,0.0,0.0,0.801127,0.666667,0.711817,0.801773,0.626355
