k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.150613,0.152632,0.108199,0.0,0.0,0.0,1.0,0.108199,0.0,0.0,0.026699,0.0,0.008584,0.0,0.039007,0.0,0.008584,0.0,0.039007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022713,0.016439,0.019631,0.022104,0.0,0.010698,0.098338,0.071429,0.049631,0.099585,0.026213
0.162872,0.164912,0.140321,0.0,0.0,0.0,1.0,0.140321,0.0,0.0,0.023058,0.0,0.021459,0.030303,0.024823,0.0,0.021459,0.030303,0.024823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.038453,0.033616,0.033401,0.042135,0.0,0.009537,0.121884,0.053571,0.063189,0.123098,0.042099
0.164623,0.166667,0.130178,0.0,0.0,0.0,1.0,0.130178,0.0,0.0,0.04733,0.0,0.034335,0.045455,0.053191,0.0,0.034335,0.045455,0.053191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010177,0.01397,0.010279,0.024469,0.0,0.011103,0.130194,0.071429,0.061913,0.131397,0.028757
0.143608,0.145614,0.114117,0.0,0.0,0.0,1.0,0.114117,0.0,0.0,0.009709,0.0,0.017167,0.0,0.010638,0.0,0.017167,0.0,0.010638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.034495,0.006919,0.032992,0.010801,0.0,0.032913,0.094183,0.035714,0.042179,0.095436,0.020935
0.143608,0.145614,0.104818,0.0,0.0,0.0,1.0,0.104818,0.0,0.0,0.002427,0.0,0.008584,0.015152,0.001773,0.0,0.008584,0.015152,0.001773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000718,0.001418,0.006148,0.0,0.017731,0.105263,0.071429,0.036232,0.106501,0.013486
0.145359,0.147368,0.116653,0.0,0.0,0.0,1.0,0.116653,0.0,0.0,0.001214,0.0,0.008584,0.0,0.001773,0.0,0.008584,0.0,0.001773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000369,0.0,0.001772,0.005735,0.0,0.01307,0.102493,0.035714,0.035206,0.103734,0.014392
0.103327,0.105263,0.078614,0.0,0.0,0.0,1.0,0.078614,0.0,0.0,0.001214,0.0,0.008584,0.0,0.001773,0.0,0.008584,0.0,0.001773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07172,0.010748,0.056985,0.010093,0.0,0.029129,0.077562,0.071429,0.024656,0.078838,0.021418
0.162872,0.164912,0.113271,0.0,0.0,0.0,1.0,0.113271,0.0,0.0,0.015777,0.0,0.021459,0.090909,0.007092,0.0,0.021459,0.090909,0.007092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000503,0.002429,0.002754,0.009976,0.0,0.061448,0.113573,0.035714,0.061982,0.114799,0.024773
0.14711,0.149123,0.123415,0.032258,0.0,0.0,1.0,0.123415,0.032258,0.0,0.024272,0.0,0.021459,0.015152,0.028369,0.0,0.021459,0.015152,0.028369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00355,0.015656,0.007362,0.059528,0.0,0.041553,0.117729,0.071429,0.060865,0.118949,0.088959
0.150613,0.152632,0.120034,0.0,0.0,0.0,1.0,0.120034,0.0,0.0,0.03034,0.0,0.090129,0.060606,0.003546,0.027778,0.090129,0.060606,0.003546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022932,0.022569,0.025275,0.076701,0.0,0.044529,0.105263,0.089286,0.070117,0.106501,0.090848
0.17338,0.175439,0.143702,0.0,0.0,0.0,1.0,0.143702,0.0,0.0,0.059466,0.0,0.107296,0.060606,0.039007,0.0,0.107296,0.060606,0.039007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01515,0.019454,0.020258,0.035603,0.0,0.029883,0.144044,0.125,0.101176,0.145228,0.052514
0.164623,0.164912,0.153001,0.064516,0.0,0.0,1.0,0.153001,0.064516,0.0,0.101942,0.0,0.141631,0.015152,0.092199,0.083333,0.141631,0.015152,0.092199,0.0,0.0,0.0,0.216839,0.0,1.0,0.0,0.258305,0.096664,0.246183,0.11309,0.0,0.039186,0.16205,0.214286,0.145862,0.163209,0.162855
0.217163,0.219298,0.214708,0.0,0.0,0.0,1.0,0.214708,0.0,0.0,0.177184,0.0,0.184549,0.121212,0.171986,0.027778,0.184549,0.121212,0.171986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.293843,0.085945,0.25229,0.103707,0.0,0.063876,0.225762,0.178571,0.156914,0.226833,0.155091
0.350263,0.350877,0.303466,0.032258,0.0,0.0,1.0,0.303466,0.032258,0.0,0.209951,0.090909,0.150215,0.242424,0.219858,0.027778,0.150215,0.242424,0.219858,0.0,0.0,0.142857,0.145942,0.0,1.0,0.0,0.071716,0.034976,0.065847,0.054934,0.0,0.057247,0.250693,0.232143,0.182436,0.251729,0.104203
0.37303,0.366667,0.399831,0.064516,0.0,0.0,1.0,0.399831,0.064516,0.0,0.365291,0.0,0.214592,0.272727,0.416667,0.027778,0.214592,0.272727,0.416667,0.0,0.0,0.0,0.567772,0.0,1.0,0.0,0.246838,0.134928,0.208038,0.170724,0.0,0.105678,0.365651,0.321429,0.309885,0.366528,0.202139
0.457093,0.447368,0.536771,0.322581,0.0,0.0,1.0,0.536771,0.322581,0.0,0.423544,0.090909,0.347639,0.287879,0.445035,0.194444,0.343348,0.287879,0.445035,0.0,0.0,0.142857,0.67988,0.0,0.96875,0.0,0.247905,0.12728,0.248064,0.240925,0.0,0.115518,0.519391,0.392857,0.388205,0.520055,0.290832
0.378284,0.366667,0.406593,0.354839,0.0,0.0,1.0,0.406593,0.354839,0.0,0.484223,0.181818,0.360515,0.348485,0.521277,0.194444,0.360515,0.348485,0.521277,0.0,0.0,0.428571,0.774318,0.0,1.0,0.0,0.176664,0.140458,0.163349,0.21902,0.0,0.124955,0.432133,0.482143,0.405364,0.432918,0.273992
0.444834,0.438596,0.464074,0.290323,0.0,0.0,1.0,0.464074,0.290323,0.0,0.622573,0.363636,0.587983,0.363636,0.62766,0.222222,0.587983,0.363636,0.62766,0.0,0.0,0.142857,0.431226,0.0,1.0,0.0,0.108097,0.093311,0.096466,0.15506,0.0,0.179596,0.432133,0.482143,0.343952,0.432918,0.211189
0.383538,0.370175,0.416737,0.387097,0.0,0.0,1.0,0.416737,0.387097,0.0,0.441748,0.0,0.399142,0.257576,0.453901,0.138889,0.399142,0.257576,0.453901,0.0,0.0,0.285714,0.941708,0.0,1.0,0.0,0.113104,0.113616,0.132266,0.290201,0.0,0.213484,0.357341,0.357143,0.33584,0.35823,0.289786
0.359019,0.352632,0.41082,0.483871,1.0,0.0,0.558222,0.409129,0.483871,0.0,0.493932,0.363636,0.48927,0.393939,0.47695,0.416667,0.48927,0.393939,0.47695,0.0,0.0,0.428571,0.512312,0.0,1.0,0.0,0.186546,0.419025,0.191024,0.497082,0.0,0.170078,0.344875,0.410714,0.397411,0.345781,0.43559
0.476357,0.466667,0.530854,0.290323,0.0,0.0,1.0,0.530854,0.290323,0.0,0.615291,0.272727,0.527897,0.257576,0.654255,0.305556,0.527897,0.257576,0.654255,0.0,0.0,0.285714,0.586244,0.0,1.0,0.0,0.224891,0.205991,0.214936,0.385638,0.0,0.143632,0.469529,0.517857,0.477554,0.46888,0.327495
0.499124,0.496491,0.481826,0.193548,0.0,0.0,1.0,0.481826,0.193548,0.0,0.597087,0.181818,0.532189,0.30303,0.620567,0.444444,0.532189,0.30303,0.620567,0.0,0.0,0.0,0.258736,0.0,1.0,0.0,0.165758,0.218369,0.15836,0.351537,0.0,0.14588,0.418283,0.5,0.496764,0.417704,0.344625
0.397548,0.394737,0.395604,0.225806,0.0,0.0,1.0,0.395604,0.225806,0.0,0.459951,0.454545,0.463519,0.363636,0.441489,0.361111,0.463519,0.363636,0.441489,0.0,0.0,0.285714,0.310802,0.0,1.0,0.0,0.139828,0.216051,0.151407,0.310766,0.0,0.148333,0.33518,0.375,0.383762,0.333333,0.454608
0.642732,0.640351,0.698225,0.612903,0.5,0.0,0.848012,0.69738,0.612903,0.0,0.584951,0.090909,0.459227,0.363636,0.625887,0.416667,0.459227,0.363636,0.625887,0.0,0.0,0.142857,0.233968,0.0,1.0,0.0,0.179764,0.398919,0.202994,0.532568,0.0,0.163831,0.639889,0.678571,0.624601,0.639004,0.616283
0.602452,0.601754,0.580727,0.612903,0.0,0.0,1.0,0.580727,0.612903,0.0,0.493932,0.272727,0.403433,0.272727,0.526596,0.638889,0.403433,0.272727,0.526596,0.0,0.0,0.571429,0.176111,0.0,1.0,0.0,0.326512,0.416092,0.321736,0.510783,0.0,0.150194,0.487535,0.5,0.535389,0.488243,0.544338
0.474606,0.47193,0.476754,0.774194,0.0,0.0,1.0,0.476754,0.774194,0.0,0.493932,0.181818,0.545064,0.348485,0.45922,0.361111,0.545064,0.348485,0.45922,0.0,0.0,0.285714,0.284785,0.0,1.0,0.0,0.249418,0.290319,0.250845,0.464568,0.0,0.171639,0.415512,0.482143,0.483297,0.416321,0.533436
0.478109,0.478947,0.540997,0.967742,0.0,0.0,1.0,0.540997,0.967742,0.0,0.43568,0.363636,0.454936,0.30303,0.416667,0.277778,0.454936,0.30303,0.416667,0.0,0.0,0.285714,0.10062,0.0,1.0,0.0,0.222168,0.210064,0.212482,0.388255,0.0,0.244216,0.443213,0.464286,0.517387,0.443983,0.494642
0.465849,0.468421,0.530854,0.548387,0.0,0.0,1.0,0.530854,0.548387,0.0,0.495146,0.454545,0.523605,0.469697,0.455674,0.444444,0.523605,0.469697,0.455674,0.0,0.0,0.714286,0.0,0.0,1.0,0.0,0.122186,0.330783,0.149498,0.576116,0.0,0.122686,0.463989,0.535714,0.506859,0.461964,0.736098
0.516637,0.517544,0.530008,0.612903,0.0,0.0,1.0,0.530008,0.612903,0.0,0.451456,0.454545,0.540773,0.348485,0.398936,0.361111,0.536481,0.348485,0.398936,0.0,0.0,0.571429,0.095795,0.0,0.970667,0.0,0.137798,0.299754,0.150916,0.508631,0.0,0.102364,0.473684,0.553571,0.529601,0.473029,0.661356
