k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.294872,0.294872,0.306306,0.0,0.0,0.0,1.0,0.306306,0.0,0.0,0.026786,0.0,0.0,0.037267,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000353,0.003101,0.002874,0.008,0.0,0.038051,0.219697,0.333333,0.30705,0.219697,0.035398
0.326923,0.326923,0.369369,0.0,0.0,0.0,1.0,0.369369,0.0,0.0,0.02381,0.0,0.0,0.031056,0.038462,0.0,0.0,0.03125,0.038462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00053,0.003101,0.004023,0.008,0.0,0.046514,0.310606,0.25,0.326064,0.310606,0.035398
0.314103,0.314103,0.441441,0.0,0.0,0.0,1.0,0.441441,0.0,0.0,0.041667,0.0,0.0,0.052795,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04943,0.0,0.00053,0.004651,0.003448,0.016,0.0,0.035731,0.348485,0.333333,0.431711,0.348485,0.053097
0.262821,0.262821,0.391892,0.0,0.0,0.0,1.0,0.391892,0.0,0.0,0.041667,0.0,0.0,0.052795,0.0,0.0,0.0,0.053125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000353,0.00155,0.002874,0.012,0.0,0.03921,0.318182,0.25,0.368214,0.318182,0.050442
0.461538,0.461538,0.522523,0.0,0.0,0.0,1.0,0.522523,0.0,0.0,0.059524,0.0,0.0,0.071429,0.0,0.0,0.0,0.071875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000177,0.00155,0.008046,0.016,0.0,0.012708,0.416667,0.5,0.377532,0.416667,0.051327
0.480769,0.480769,0.657658,0.0,0.0,0.0,1.0,0.657658,0.0,0.0,0.068452,0.0,0.0,0.080745,0.0,0.0,0.0,0.08125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00053,0.00155,0.002874,0.012,0.0,0.006909,0.537879,0.25,0.302202,0.537879,0.041593
0.544872,0.544872,0.72973,0.0,0.0,0.0,1.0,0.72973,0.0,0.0,0.169643,0.0,0.0,0.186335,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000177,0.00155,0.003448,0.016,0.0,0.007674,0.590909,0.333333,0.375981,0.590909,0.054867
0.423077,0.423077,0.540541,0.0,0.0,0.0,1.0,0.540541,0.0,0.0,0.095238,0.0,0.0,0.108696,0.0,0.0,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000177,0.00155,0.003448,0.02,0.0,0.002887,0.477273,0.333333,0.372559,0.477273,0.053982
0.647436,0.647436,0.869369,0.0,0.0,0.0,1.0,0.869369,0.0,0.0,0.095238,0.0,0.0,0.108696,0.0,0.0,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000353,0.003101,0.003448,0.02,0.0,2.5e-05,0.689394,0.333333,0.391573,0.689394,0.061062
0.583333,0.583333,0.707207,0.0,0.0,0.0,1.0,0.707207,0.0,0.0,0.050595,0.0,0.0,0.062112,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000707,0.006202,0.008046,0.036,0.0,0.001851,0.598485,0.5,0.475942,0.598485,0.068142
0.301282,0.301282,0.45045,0.0,0.0,0.0,1.0,0.45045,0.0,0.0,0.125,0.0,0.0,0.130435,0.115385,0.0,0.0,0.13125,0.115385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00053,0.004651,0.267816,0.064,0.0,0.0,0.386364,0.333333,0.468496,0.386364,0.206195
0.474359,0.474359,0.567568,0.0,0.0,0.0,1.0,0.567568,0.0,0.0,0.065476,0.0,0.0,0.07764,0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003888,0.00155,0.252299,0.068,0.0,0.031166,0.477273,0.333333,0.313881,0.477273,0.180531
0.326923,0.326923,0.463964,0.0,0.0,0.0,1.0,0.463964,0.0,0.0,0.133929,0.0,0.0,0.139752,0.115385,0.0,0.0,0.140625,0.115385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000353,0.003101,0.048276,0.088,0.0,0.063911,0.409091,0.333333,0.271662,0.409091,0.107965
0.448718,0.448718,0.585586,0.0,0.0,0.0,1.0,0.585586,0.0,0.0,0.151786,0.030303,0.0,0.13354,0.423077,0.029412,0.0,0.134375,0.423077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00053,0.00155,0.086207,0.08,0.0,0.092684,0.469697,0.25,0.18753,0.469697,0.157522
0.525641,0.525641,0.630631,0.0,0.0,0.0,1.0,0.630631,0.0,0.0,0.166667,0.0,0.0,0.177019,0.076923,0.0,0.0,0.178125,0.076923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019795,0.051163,0.035057,0.064,0.0,0.147415,0.507576,0.5,0.277557,0.507576,0.173451
0.179487,0.179487,0.184685,0.0,0.0,0.0,1.0,0.184685,0.0,0.0,0.217262,0.090909,0.0,0.192547,0.538462,0.088235,0.0,0.19375,0.538462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.137858,0.034109,0.201149,0.072,0.0,0.188501,0.136364,0.333333,0.229749,0.136364,0.216814
0.358974,0.358974,0.225225,0.0,0.0,0.0,1.0,0.225225,0.0,0.0,0.235119,0.090909,0.0,0.242236,0.153846,0.088235,0.0,0.24375,0.153846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1269,0.44031,0.106897,0.228,0.0,0.259741,0.181818,0.25,0.229442,0.181818,0.195575
0.49359,0.49359,0.288288,0.0,0.0,0.0,1.0,0.288288,0.0,0.0,0.380952,0.030303,0.0,0.39441,0.153846,0.058824,0.0,0.396875,0.153846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15129,0.044961,0.12069,0.112,0.0,0.274867,0.25,0.416667,0.405781,0.25,0.210619
0.615385,0.615385,0.477477,0.083333,0.0,0.0,1.0,0.477477,0.083333,0.0,0.547619,0.030303,0.0,0.568323,0.153846,0.029412,0.0,0.571875,0.153846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.053906,0.072868,0.102874,0.128,0.0,0.405009,0.424242,0.75,0.50482,0.424242,0.228319
0.634615,0.634615,0.545045,0.0,0.0,0.0,1.0,0.545045,0.0,0.0,0.64881,0.030303,0.0,0.667702,0.230769,0.088235,0.0,0.671875,0.230769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.151113,0.082171,0.135632,0.132,0.0,0.474867,0.469697,0.666667,0.631479,0.469697,0.29469
0.717949,0.711538,0.662162,0.083333,2.0,0.0,0.6,0.653153,0.083333,0.0,0.6875,0.181818,0.0,0.686335,0.5,0.176471,0.0,0.684375,0.5,0.0,0.0,0.0,0.928571,0.0,0.840304,0.0,0.222163,0.179845,0.287931,0.292,0.0,0.577273,0.568182,0.666667,0.493643,0.568182,0.365487
0.679487,0.679487,0.581081,0.083333,0.0,0.0,1.0,0.581081,0.083333,0.0,0.764881,0.272727,0.0,0.776398,0.384615,0.264706,0.0,0.778125,0.384615,0.0,0.0,0.0,0.0,0.0,0.927757,0.0,0.302757,1.0,0.270115,0.536,0.0,0.553954,0.515152,0.666667,0.646078,0.515152,0.484071
0.75641,0.75641,0.581081,0.25,0.0,0.0,1.0,0.581081,0.25,0.0,0.625,0.090909,0.0,0.63354,0.346154,0.088235,0.0,0.6375,0.346154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.210675,0.179845,0.164368,0.26,0.0,0.5124,0.484848,0.833333,0.829864,0.484848,0.384956
0.641026,0.641026,0.337838,0.25,0.0,0.0,1.0,0.337838,0.25,0.0,0.690476,0.181818,0.0,0.677019,0.653846,0.176471,0.0,0.678125,0.653846,0.0,0.0,0.0,0.0,0.0,0.920152,0.0,0.229763,0.331783,0.235057,0.476,0.0,0.520123,0.287879,0.666667,0.483389,0.287879,0.376991
0.641026,0.641026,0.621622,0.5,0.0,0.0,1.0,0.621622,0.5,0.0,0.630952,0.272727,0.0,0.596273,0.884615,0.264706,0.0,0.59375,0.846154,0.0,0.0,0.0,0.0,0.0,0.737643,0.0,0.097031,0.063566,0.144253,0.128,0.0,0.558717,0.530303,0.583333,0.403923,0.530303,0.320354
0.429487,0.429487,0.545045,0.416667,0.0,0.0,1.0,0.545045,0.416667,0.0,0.72619,0.242424,0.0,0.751553,0.192308,0.235294,0.0,0.75625,0.192308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.104454,0.03876,0.134483,0.132,0.0,0.659938,0.492424,0.583333,0.401129,0.492424,0.30354
0.391026,0.391026,0.288288,0.166667,0.0,0.0,1.0,0.288288,0.166667,0.0,0.633929,0.363636,0.0,0.621118,0.615385,0.382353,0.0,0.625,0.615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.054613,0.029457,0.088506,0.076,0.0,0.631956,0.257576,0.416667,0.330646,0.257576,0.215929
0.474359,0.467949,0.355856,0.416667,0.0,0.0,1.0,0.355856,0.416667,0.0,0.747024,0.757576,0.0,0.732919,0.692308,0.705882,0.0,0.734375,0.692308,0.0,0.0,0.0,0.964286,0.0,0.925856,0.0,0.021032,0.049612,0.101149,0.104,0.0,0.569204,0.333333,0.583333,0.477186,0.333333,0.331858
0.49359,0.49359,0.423423,0.5,0.0,0.0,1.0,0.423423,0.5,0.0,0.982143,0.818182,0.0,0.968944,0.807692,0.794118,0.0,0.96875,0.807692,0.0,0.0,0.0,0.0,0.0,0.885932,0.0,0.234889,0.131783,0.227586,0.204,0.0,0.684516,0.356061,0.666667,0.567842,0.356061,0.422124
