k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.576037,0.576037,0.430108,0.0,0.0,0.0,1.0,0.431965,0.0,0.0,0.045455,0.0,0.0,0.05,0.0,0.0,0.0,0.05036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.062371,0.019789,0.089769,0.032276,0.0,0.002207,0.469925,0.5,0.24728,0.467925,0.274352
0.396313,0.396313,0.305376,0.0,0.0,0.0,1.0,0.306695,0.0,0.0,0.038961,0.0,0.0,0.042857,0.0,0.0,0.0,0.043165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011718,0.006722,0.065073,0.019091,0.0,0.007172,0.319549,0.428571,0.153886,0.320755,0.240001
0.359447,0.359447,0.283871,0.0,0.0,0.0,1.0,0.285097,0.0,0.0,0.058442,0.0,0.0,0.064286,0.0,0.0,0.0,0.064748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012961,0.007774,0.077355,0.017939,0.0,0.004408,0.319549,0.357143,0.151684,0.320755,0.100405
0.576037,0.576037,0.468817,0.0,0.0,0.0,1.0,0.470842,0.0,0.0,0.11039,0.0,0.0,0.121429,0.0,0.0,0.0,0.122302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000593,0.004684,0.071443,0.016788,0.0,0.002207,0.481203,0.5,0.232124,0.483019,0.098817
0.548387,0.548387,0.404301,0.0,0.0,0.0,1.0,0.406048,0.0,0.0,0.045455,0.0,0.0,0.05,0.0,0.0,0.0,0.05036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000867,0.003893,0.062165,0.016137,0.0,0.002207,0.458647,0.428571,0.213601,0.460377,0.231755
0.40553,0.40553,0.303226,0.0,0.0,0.0,1.0,0.304536,0.0,0.0,0.012987,0.0,0.0,0.014286,0.0,0.0,0.0,0.014388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010238,0.004898,0.063276,0.016874,0.0,0.004408,0.323308,0.285714,0.148705,0.324528,0.230071
0.580645,0.571429,0.389247,0.0,0.0,0.0,1.0,0.390929,0.0,0.0,0.019481,0.0,0.0,0.021429,0.0,0.0,0.0,0.021583,0.0,0.0,0.0,0.0,1.169231,0.0,1.0,0.0,0.000583,0.003405,0.061414,0.023312,0.0,0.002207,0.398496,0.428571,0.226166,0.4,0.250726
0.516129,0.516129,0.387097,0.0,0.0,0.0,1.0,0.388769,0.0,0.0,0.058442,0.0,0.0,0.064286,0.0,0.0,0.0,0.064748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010601,0.007277,0.066151,0.026848,0.0,0.002207,0.402256,0.357143,0.19715,0.403774,0.248658
0.502304,0.502304,0.32043,0.0,0.0,0.0,1.0,0.321814,0.0,0.0,0.025974,0.0,0.0,0.028571,0.0,0.0,0.0,0.028777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020859,0.013235,0.07386,0.041853,0.0,0.002207,0.327068,0.428571,0.278238,0.328302,0.258101
0.493088,0.493088,0.376344,0.0,0.0,0.0,1.0,0.37797,0.0,0.0,0.142857,0.0,0.0,0.157143,0.0,0.0,0.0,0.158273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006,0.004301,0.061283,0.019539,0.0,0.002207,0.37594,0.428571,0.213472,0.377358,0.253796
