k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.409283,0.409283,0.300242,0.0,0.0,0.0,1.0,0.300242,0.0,0.0,0.020408,0.0,0.0,0.007463,0.133333,0.0,0.0,0.007463,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08206,0.009251,0.0747,0.022181,0.0,0.092273,0.269841,0.153846,0.207492,0.269841,0.101579
0.392405,0.392405,0.338983,0.0,0.0,0.0,1.0,0.338983,0.0,0.0,0.027211,0.0,0.0,0.029851,0.0,0.0,0.0,0.029851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000873,0.002523,0.002646,0.005545,0.0,0.094497,0.180556,0.153846,0.115859,0.180556,0.036719
0.362869,0.362869,0.411622,0.0,0.0,0.0,1.0,0.411622,0.0,0.0,0.020408,0.0,0.0,0.007463,0.133333,0.0,0.0,0.007463,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052597,0.005046,0.082434,0.039741,0.0,0.122568,0.206349,0.153846,0.15646,0.204365,0.140357
0.320675,0.320675,0.20339,0.0,0.0,0.0,1.0,0.20339,0.0,0.0,0.006803,0.0,0.0,0.007463,0.0,0.0,0.0,0.007463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000611,0.002773,0.0,0.182185,0.277778,0.230769,0.094437,0.277778,0.035347
0.35443,0.35443,0.261501,0.0,0.0,0.0,1.0,0.261501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000841,0.001425,0.004621,0.0,0.059755,0.492063,0.076923,0.095783,0.492063,0.040494
0.324895,0.324895,0.322034,0.0,0.0,0.0,1.0,0.322034,0.0,0.0,0.068027,0.0,0.0,0.044776,0.266667,0.0,0.0,0.044776,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039284,0.005046,0.09139,0.060074,0.0,0.083658,0.47619,0.230769,0.135823,0.474206,0.243995
0.168776,0.168776,0.159806,0.0,0.0,0.0,1.0,0.159806,0.0,0.0,0.020408,0.0,0.0,0.022388,0.0,0.0,0.0,0.022388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008948,0.002523,0.006513,0.00647,0.0,0.055239,0.380952,0.230769,0.071332,0.380952,0.046328
0.240506,0.240506,0.25908,0.0,0.0,0.0,1.0,0.25908,0.0,0.0,0.013605,0.0,0.0,0.014925,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000436,0.000841,0.003257,0.008318,0.0,0.066287,0.494048,0.230769,0.094549,0.494048,0.050103
0.409283,0.409283,0.48184,0.0,0.0,0.0,1.0,0.48184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001528,0.003364,0.010177,0.039741,0.0,0.063994,0.630952,0.230769,0.169134,0.630952,0.079272
0.333333,0.333333,0.489104,0.0,0.0,0.0,1.0,0.489104,0.0,0.0,0.006803,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001091,0.004205,0.012416,0.050832,0.0,0.037729,0.605159,0.153846,0.170031,0.605159,0.098147
0.35865,0.35865,0.331719,0.0,0.0,0.0,1.0,0.331719,0.0,0.0,0.013605,0.0,0.0,0.014925,0.0,0.0,0.0,0.014925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000873,0.002523,0.004071,0.011091,0.0,0.037729,0.394841,0.230769,0.127187,0.394841,0.047014
0.350211,0.350211,0.302663,0.111111,0.0,0.0,1.0,0.302663,0.111111,0.0,0.047619,0.0,0.0,0.037313,0.133333,0.0,0.0,0.037313,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001964,0.002523,0.004071,0.005545,0.0,0.037729,0.194444,0.153846,0.13044,0.194444,0.036376
0.42616,0.42616,0.382567,0.0,0.0,0.0,1.0,0.382567,0.0,0.0,0.115646,0.0,0.0,0.119403,0.066667,0.0,0.0,0.119403,0.066667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002182,0.002523,0.008549,0.034196,0.0,0.037729,0.251984,0.153846,0.169134,0.251984,0.077557
0.451477,0.451477,0.467312,0.333333,0.0,0.0,1.0,0.467312,0.333333,0.0,0.095238,0.2,0.0,0.104478,0.0,0.166667,0.0,0.104478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001528,0.005887,0.012416,0.037893,0.0,0.094497,0.291667,0.230769,0.211193,0.291667,0.085793
0.189873,0.189873,0.237288,0.333333,0.0,0.0,1.0,0.237288,0.333333,0.0,0.156463,0.0,0.0,0.149254,0.2,0.0,0.0,0.149254,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002619,0.003364,0.012212,0.019409,0.0,0.1653,0.365079,0.230769,0.115747,0.365079,0.092656
0.135021,0.135021,0.171913,0.0,0.0,0.0,1.0,0.171913,0.0,0.0,0.115646,0.0,0.0,0.11194,0.133333,0.0,0.0,0.11194,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.081842,0.009251,0.053939,0.018484,0.0,0.094497,0.35119,0.230769,0.173172,0.35119,0.108099
0.198312,0.198312,0.230024,0.222222,0.0,0.0,1.0,0.230024,0.222222,0.0,0.190476,0.1,0.0,0.19403,0.133333,0.0,0.0,0.186567,0.133333,0.0,0.0,0.0,0.0,0.0,0.9643,0.0,0.107377,0.018503,0.087319,0.067468,0.0,0.135492,0.138889,0.307692,0.189098,0.138889,0.199725
0.320675,0.320675,0.382567,0.0,0.0,0.0,1.0,0.382567,0.0,0.0,0.285714,0.0,0.0,0.283582,0.266667,0.0,0.0,0.283582,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.263204,0.037006,0.174232,0.072089,0.0,0.171554,0.212302,0.461538,0.30978,0.210317,0.207618
0.248945,0.248945,0.288136,0.111111,0.0,0.0,1.0,0.288136,0.111111,0.0,0.544218,0.1,0.0,0.58209,0.133333,0.083333,0.0,0.58209,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.089699,0.049622,0.106452,0.07671,0.0,0.263202,0.204365,0.307692,0.247981,0.204365,0.226493
0.291139,0.291139,0.317191,0.0,0.0,0.0,1.0,0.317191,0.0,0.0,0.360544,0.1,0.0,0.380597,0.133333,0.083333,0.0,0.380597,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09079,0.023549,0.124771,0.067468,0.0,0.332754,0.180556,0.307692,0.235083,0.180556,0.280714
0.198312,0.198312,0.16707,0.0,0.0,0.0,1.0,0.16707,0.0,0.0,0.591837,0.2,0.0,0.619403,0.266667,0.166667,0.0,0.619403,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.046704,0.022708,0.076735,0.057301,0.0,0.387715,0.109127,0.384615,0.223419,0.109127,0.18394
0.122363,0.122363,0.135593,0.111111,0.0,0.0,1.0,0.135593,0.111111,0.0,0.340136,0.2,0.2,0.335821,0.266667,0.25,0.2,0.335821,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013313,0.019344,0.041726,0.053604,0.0,0.250208,0.194444,0.307692,0.169807,0.194444,0.183596
0.160338,0.160338,0.188862,0.222222,0.0,0.0,1.0,0.188862,0.222222,0.0,0.306122,0.2,0.2,0.320896,0.066667,0.25,0.2,0.320896,0.066667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.163684,0.034483,0.134541,0.064695,0.0,0.309964,0.119048,0.230769,0.208838,0.119048,0.208648
0.088608,0.088608,0.094431,0.0,0.0,0.0,1.0,0.094431,0.0,0.0,0.421769,0.0,0.0,0.432836,0.266667,0.0,0.0,0.432836,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.168922,0.031119,0.146754,0.067468,0.0,0.304058,0.035714,0.153846,0.145581,0.035714,0.247426
0.130802,0.130802,0.152542,0.111111,0.0,0.0,1.0,0.152542,0.111111,0.0,0.435374,0.1,0.0,0.470149,0.066667,0.083333,0.0,0.470149,0.066667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02357,0.010093,0.060045,0.108133,0.0,0.487632,0.128968,0.230769,0.161171,0.128968,0.252231
0.345992,0.345992,0.317191,0.0,0.0,0.0,1.0,0.317191,0.0,0.0,0.489796,0.6,0.0,0.507463,0.266667,0.5,0.0,0.507463,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.419467,0.069807,0.367393,0.195009,0.0,0.468455,0.194444,0.461538,0.430799,0.194444,0.464997
0.350211,0.350211,0.322034,0.0,0.0,0.0,1.0,0.322034,0.0,0.0,0.510204,0.1,0.2,0.537313,0.133333,0.25,0.2,0.537313,0.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.239852,0.033642,0.227152,0.07671,0.0,0.320595,0.224206,0.384615,0.351615,0.222222,0.250858
0.303797,0.303797,0.242131,0.222222,0.0,0.0,1.0,0.242131,0.222222,0.0,0.380952,0.2,0.2,0.410448,0.0,0.25,0.2,0.410448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.468791,0.058032,0.428862,0.189464,0.0,0.301973,0.180556,0.461538,0.505159,0.180556,0.459163
0.219409,0.219409,0.145278,0.0,0.0,0.0,1.0,0.145278,0.0,0.0,0.340136,0.4,0.0,0.373134,0.0,0.333333,0.0,0.373134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.217809,0.023549,0.199674,0.075786,0.0,0.270775,0.117063,0.384615,0.304172,0.117063,0.285861
0.535865,0.535865,0.508475,0.444444,0.0,0.0,1.0,0.508475,0.444444,0.0,0.768707,0.7,0.6,0.716418,0.933333,0.833333,0.6,0.716418,0.933333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.336971,0.079899,0.287401,0.165434,0.0,0.345887,0.394841,0.692308,0.56135,0.394841,0.397049
0.691983,0.691983,0.675545,0.333333,0.0,0.0,1.0,0.675545,0.333333,0.0,0.673469,0.5,0.4,0.641791,0.733333,0.833333,0.4,0.641791,0.733333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.265386,0.061396,0.184002,0.128466,0.0,0.394594,0.373016,0.538462,0.555742,0.373016,0.284832
0.797468,0.797468,0.883777,1.555556,0.0,0.0,1.0,0.883777,1.555556,0.0,0.646259,0.6,0.2,0.537313,1.466667,1.0,0.2,0.537313,1.466667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.120908,0.069807,0.116833,0.204251,0.0,0.535089,0.5,0.692308,0.688089,0.498016,0.282773
0.966245,0.966245,0.961259,0.222222,0.0,0.0,1.0,0.961259,0.222222,0.0,0.44898,0.1,0.0,0.410448,0.733333,0.083333,0.0,0.410448,0.733333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16172,0.104289,0.130877,0.142329,0.0,0.458588,0.561508,0.692308,0.633131,0.561508,0.210364
0.92827,0.92827,1.0,0.555556,0.0,0.0,1.0,1.0,0.555556,0.0,0.70068,0.0,0.0,0.679104,0.8,0.166667,0.0,0.679104,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.175033,0.138772,0.235905,0.191312,0.0,0.376946,0.529762,0.769231,0.58524,0.529762,0.439259
0.586498,0.586498,0.566586,0.222222,2.0,0.0,0.372951,0.556901,0.222222,0.0,0.571429,0.0,0.2,0.559701,0.533333,0.166667,0.2,0.559701,0.533333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.316456,0.073171,0.398127,0.14695,0.0,0.392579,0.373016,0.538462,0.43607,0.373016,0.603294
0.919831,0.919831,0.90799,0.111111,0.0,0.0,1.0,0.90799,0.111111,0.0,0.414966,0.1,0.2,0.320896,1.133333,0.583333,0.2,0.320896,1.133333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19904,0.20185,0.175046,0.318854,0.0,0.579628,0.720238,0.615385,0.566285,0.720238,0.31057
1.113924,1.113924,1.075061,0.666667,0.0,0.0,1.0,1.075061,0.666667,0.0,0.52381,0.4,0.6,0.373134,1.6,0.916667,0.6,0.373134,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.679179,0.391926,0.538368,0.489834,0.0,0.456156,0.680556,0.923077,0.979587,0.680556,0.531229
0.940928,0.940928,0.869249,0.666667,0.0,0.0,1.0,0.869249,0.666667,0.0,0.435374,0.2,1.2,0.38806,0.4,0.666667,1.2,0.38806,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.317765,0.059714,0.220843,0.150647,0.0,0.546901,0.492063,0.769231,0.652871,0.492063,0.303706
0.751055,0.751055,0.760291,0.222222,0.0,0.0,1.0,0.760291,0.222222,0.0,0.693878,0.1,1.0,0.589552,1.2,0.666667,1.0,0.58209,1.2,0.0,0.0,0.0,0.0,0.0,0.9902,0.0,0.220864,0.132885,0.190719,0.214418,0.0,0.638549,0.710317,0.692308,0.582997,0.710317,0.35827
0.742616,0.742616,0.711864,0.222222,0.0,0.0,1.0,0.711864,0.222222,0.0,0.435374,0.0,0.0,0.447761,0.266667,0.0,0.0,0.447761,0.266667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.082497,0.052145,0.099939,0.113678,0.0,0.518899,0.704365,0.615385,0.607784,0.704365,0.207962
0.64557,0.64557,0.653753,0.444444,1.0,0.0,0.72541,0.64891,0.444444,0.0,0.517007,0.2,0.2,0.455224,0.933333,0.25,0.2,0.455224,0.933333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.217591,0.084104,0.215754,0.193161,0.0,0.619302,0.694444,0.692308,0.620345,0.694444,0.336307
1.004219,1.004219,0.912833,0.333333,0.0,0.0,1.0,0.912833,0.333333,0.0,0.462585,0.1,0.8,0.395522,0.733333,0.416667,0.8,0.395522,0.733333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.050851,0.063078,0.086912,0.136784,0.0,0.665022,0.791667,0.692308,0.614625,0.791667,0.228895
0.658228,0.658228,0.690073,0.333333,0.5,0.0,0.868852,0.687651,0.333333,0.0,0.442177,0.1,0.0,0.432836,0.466667,0.083333,0.0,0.425373,0.466667,0.0,0.0,0.0,0.0,0.0,0.9846,0.0,0.254692,0.076535,0.3161,0.180222,0.0,0.567954,0.444444,0.923077,0.668125,0.444444,0.541181
0.510549,0.510549,0.556901,0.666667,0.0,0.0,1.0,0.556901,0.666667,0.0,0.258503,0.2,0.2,0.231343,0.4,0.25,0.2,0.231343,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.100829,0.074012,0.129045,0.17098,0.0,0.447332,0.355159,0.538462,0.506393,0.355159,0.31057
0.582278,0.582278,0.559322,0.555556,0.0,0.0,1.0,0.559322,0.555556,0.0,0.469388,0.1,0.2,0.440299,0.6,0.166667,0.2,0.440299,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.140332,0.091674,0.157338,0.222736,0.0,0.582615,0.519841,0.538462,0.595895,0.519841,0.311256
