k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.516779,0.517647,0.554335,0.0,0.0,0.0,1.0,0.554335,0.0,0.0,0.476786,0.010638,0.0,0.425532,0.615385,0.009615,0.0,0.426439,0.615385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.473591,0.163516,0.510781,0.318182,0.0,0.717345,0.607219,0.477273,0.485757,0.607219,0.634598
0.54698,0.547899,0.622711,0.238095,0.0,0.0,1.0,0.622711,0.238095,0.0,0.596429,0.06383,0.0,0.557447,0.65812,0.086538,0.0,0.554371,0.65812,0.0,0.0,0.0,0.0,0.0,0.933333,0.0,0.398705,0.230624,0.379926,0.37013,0.0,0.717672,0.66879,0.704545,0.601524,0.66879,0.636364
0.548658,0.54958,0.594628,0.428571,0.0,0.0,1.0,0.594628,0.428571,0.0,0.553571,0.223404,0.0,0.506383,0.65812,0.211538,0.0,0.507463,0.65812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.277622,0.195652,0.217844,0.257576,0.0,0.810256,0.590234,0.590909,0.599965,0.590234,0.559576
0.501678,0.502521,0.556777,0.428571,0.0,0.0,1.0,0.556777,0.428571,0.0,0.6125,0.212766,0.0,0.540426,0.803419,0.259615,0.0,0.541578,0.803419,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.625864,1.096408,0.376208,0.577922,0.0,0.746771,0.535032,0.613636,0.668889,0.535032,0.818182
0.474832,0.47563,0.533578,0.52381,0.0,0.0,1.0,0.533578,0.52381,0.0,0.5,0.393617,0.0,0.419149,0.752137,0.394231,0.0,0.420043,0.752137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28851,0.175803,0.455019,0.294372,0.0,0.74748,0.549894,0.5,0.49918,0.549894,0.546337
0.615772,0.616807,0.759463,0.571429,0.0,0.0,1.0,0.759463,0.571429,0.0,0.564286,0.234043,0.0,0.53617,0.589744,0.25,0.0,0.537313,0.581197,0.0,0.0,0.0,0.0,0.0,0.964368,0.0,0.326615,0.465974,0.435688,0.439394,0.0,0.758651,0.774947,0.590909,0.571478,0.774947,0.624007
0.65604,0.655462,0.68254,0.47619,0.0,0.0,1.0,0.68254,0.47619,0.0,0.55,0.276596,0.0,0.497872,0.675214,0.307692,0.0,0.498934,0.666667,0.0,0.0,0.0,0.65625,0.0,0.963218,0.0,0.450346,0.295841,0.426766,0.454545,0.0,0.719961,0.675159,0.522727,0.603861,0.675159,0.719329
0.682886,0.684034,0.654457,0.380952,0.0,0.0,1.0,0.654457,0.380952,0.0,0.555357,0.191489,0.0,0.5,0.692308,0.230769,0.0,0.501066,0.692308,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.190231,0.162571,0.185874,0.294372,0.0,0.713367,0.732484,0.568182,0.653042,0.730361,0.597529
0.763423,0.764706,0.732601,0.714286,0.0,0.0,1.0,0.732601,0.714286,0.0,0.683929,0.297872,0.0,0.66383,0.649573,0.317308,0.0,0.665245,0.649573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.224658,0.524575,0.220818,0.445887,0.0,0.897989,0.719745,0.727273,0.714781,0.719745,0.672551
0.686242,0.687395,0.705739,0.380952,0.0,0.0,1.0,0.705739,0.380952,0.0,0.689286,0.648936,0.0,0.680851,0.606838,0.615385,0.0,0.682303,0.606838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.118287,0.23535,0.088476,0.248918,0.0,0.68672,0.713376,0.590909,0.582996,0.713376,0.558694
