k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.469828,0.469828,0.535747,0.423077,0.5,0.0,1.0,0.535747,0.423077,0.0,0.482935,0.55,0.490231,0.304348,0.0,0.55,0.493761,0.304348,0.0,0.0,0.0,0.0,0.0,0.0,0.944502,0.0,0.538776,0.448108,0.336125,0.795274,0.0,0.008426,0.522241,0.8,0.548847,0.523967,0.0
0.571121,0.571121,0.603528,0.538462,0.5,0.0,1.0,0.603528,0.538462,0.0,0.416382,0.65,0.428064,0.130435,0.0,0.65,0.42959,0.173913,0.0,0.0,0.0,0.0,0.0,0.0,0.945034,0.0,0.187654,0.509636,0.214843,0.557205,0.0,0.008426,0.583196,0.68,0.578697,0.585124,0.0
0.676724,0.676724,0.698236,0.653846,0.5,0.0,1.0,0.698236,0.653846,0.0,0.426621,0.4,0.426288,0.434783,0.0,0.4,0.426025,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.937412,0.0,0.080231,0.26849,0.125,0.506823,0.0,0.008426,0.667216,0.72,0.628223,0.669421,0.0
0.553879,0.553879,0.5961,0.423077,0.5,0.0,1.0,0.5961,0.423077,0.0,0.624573,0.45,0.639432,0.26087,0.0,0.45,0.647059,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.948891,0.0,0.407956,1.029596,0.66004,1.088021,0.0,0.008426,0.581549,0.68,0.654003,0.583471,0.0
0.650862,0.650862,0.761374,0.807692,0.5,0.0,1.0,0.761374,0.807692,0.0,0.745734,0.8,0.738899,0.913043,0.0,0.8,0.73975,0.956522,0.0,0.0,0.0,0.0,0.0,0.0,0.941176,0.0,0.38695,0.637717,0.425987,0.644802,0.0,0.008341,0.713344,0.76,0.72863,0.715702,0.0
0.702586,0.700431,0.735376,0.423077,0.5,0.0,1.0,0.735376,0.423077,0.0,0.59215,0.8,0.59325,0.565217,0.0,0.75,0.59893,0.565217,0.0,0.0,0.0,0.0,0.825,0.0,0.946601,0.0,0.187085,0.282276,0.166433,0.465652,0.0,0.008426,0.672158,0.68,0.717096,0.67438,0.0
0.769397,0.769397,0.795729,0.115385,0.5,0.0,1.0,0.795729,0.115385,0.0,0.65529,0.2,0.65897,0.565217,0.0,0.2,0.659537,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.936275,0.0,0.083738,0.172569,0.131008,0.389046,0.0,0.008426,0.762768,0.92,0.706242,0.765289,0.0
0.75,0.75,0.815227,0.384615,0.5,0.0,1.0,0.815227,0.384615,0.0,0.668942,0.25,0.680284,0.391304,0.0,0.25,0.682709,0.391304,0.0,0.0,0.0,0.0,0.0,0.0,0.941176,0.0,0.414478,1.672486,0.268384,1.469127,0.0,0.008426,0.782537,0.72,0.746269,0.785124,0.0
0.846983,0.846983,0.878366,0.115385,0.5,0.0,1.0,0.878366,0.115385,1.0,0.6843,0.25,0.678508,0.826087,0.0,0.2,0.682709,0.869565,0.0,0.0,0.0,0.0,0.0,1.0,0.945871,0.0,0.376455,0.630981,0.383874,0.708225,0.0,0.008426,0.863262,0.84,0.784939,0.866116,0.0
0.603448,0.603448,0.662953,0.153846,0.5,0.0,1.0,0.662953,0.153846,0.0,0.858362,0.2,0.875666,0.434783,0.0,0.2,0.88057,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.943048,0.0,0.227129,0.191194,0.188165,0.42406,0.0,0.008341,0.675453,0.84,0.630258,0.677686,0.0
