k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.882591,0.882591,0.707641,0.384615,0.0,0.0,0.0,0.707641,0.384615,0.0,0.382253,0.1875,0.0,0.326087,0.415094,0.157895,0.0,0.326087,0.415094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.495649,0.140558,0.60808,0.155122,0.0,0.24872,0.723757,0.823529,0.984891,0.723757,0.609967
0.753036,0.753036,0.637874,0.384615,0.0,0.0,0.0,0.637874,0.384615,0.0,0.443686,0.1875,0.0,0.434783,0.188679,0.157895,0.0,0.434783,0.188679,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.549697,0.139177,0.663196,0.181266,0.0,0.211529,0.596685,0.911765,0.973501,0.596685,0.713116
0.692308,0.692308,0.631229,0.384615,0.0,0.0,0.0,0.631229,0.384615,0.0,0.481229,0.3125,0.0,0.485507,0.132075,0.263158,0.0,0.485507,0.132075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.401218,0.159976,0.583305,0.209925,0.0,0.327248,0.574586,0.794118,0.970944,0.574586,0.691477
0.623482,0.623482,0.534884,0.307692,0.0,0.0,0.0,0.534884,0.307692,0.0,0.508532,0.0625,0.0,0.474638,0.339623,0.105263,0.0,0.474638,0.339623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.561218,0.194933,0.609721,0.264333,0.0,0.401652,0.524862,0.794118,0.939795,0.524862,0.724694
0.700405,0.700405,0.664452,0.307692,0.0,0.0,0.0,0.664452,0.307692,0.0,0.440273,0.25,0.0,0.423913,0.226415,0.210526,0.0,0.423913,0.226415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.796757,0.198172,0.76284,0.211311,0.0,0.341092,0.635359,0.852941,0.968154,0.635359,0.685633
0.825911,0.825911,0.853821,0.538462,0.0,0.0,0.0,0.853821,0.538462,0.0,0.426621,0.4375,0.0,0.434783,0.09434,0.368421,0.0,0.434783,0.09434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.459297,0.371462,0.657353,0.375726,0.0,0.343951,0.839779,0.823529,0.937006,0.839779,0.709553
0.773279,0.773279,0.707641,0.307692,0.0,0.0,0.0,0.707641,0.307692,0.0,0.43686,0.25,0.0,0.398551,0.339623,0.263158,0.0,0.398551,0.339623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.593934,0.192504,0.749891,0.217332,0.0,0.328329,0.740331,0.794118,0.91841,0.740331,0.692035
0.635628,0.635628,0.578073,0.384615,0.0,0.0,0.0,0.578073,0.384615,0.0,0.505119,0.25,0.0,0.463768,0.377358,0.210526,0.0,0.460145,0.377358,0.0,0.0,0.0,0.0,0.0,0.874172,0.0,0.368054,0.588929,0.560179,0.531591,0.0,0.357837,0.546961,0.764706,0.874245,0.546961,0.639275
0.846154,0.846154,0.790698,0.384615,0.0,0.0,0.0,0.790698,0.384615,0.0,0.481229,0.4375,0.0,0.452899,0.301887,0.421053,0.0,0.452899,0.301887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.360626,0.352193,0.506555,0.329869,0.0,0.246783,0.762431,1.088235,1.028126,0.762431,0.631755
0.951417,0.951417,0.817276,0.461538,0.0,0.0,0.0,0.817276,0.461538,0.0,0.532423,0.125,0.0,0.442029,0.641509,0.157895,0.0,0.442029,0.641509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.501118,0.381225,0.7006,0.339299,0.0,0.432813,0.812155,0.852941,0.910042,0.812155,0.718835
0.846154,0.846154,0.677741,0.230769,0.0,0.0,0.0,0.677741,0.230769,0.0,0.467577,0.3125,0.0,0.434783,0.320755,0.263158,0.0,0.434783,0.320755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.459796,0.135491,0.631794,0.180861,0.0,0.261223,0.657459,0.852941,0.927941,0.657459,0.597854
0.951417,0.951417,0.933555,0.230769,0.0,0.0,0.0,0.933555,0.230769,0.0,0.569966,0.8125,0.0,0.474638,0.679245,0.736842,0.0,0.474638,0.679245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.603749,0.23441,0.815548,0.270204,0.0,0.324426,0.878453,0.970588,1.006044,0.878453,0.836503
0.639676,0.639676,0.581395,0.615385,0.0,0.0,0.0,0.581395,0.615385,0.0,0.477816,0.5625,0.0,0.398551,0.566038,0.473684,0.0,0.398551,0.566038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.547672,0.151724,0.791977,0.227756,0.0,0.392533,0.58011,0.794118,0.962343,0.58011,0.737816
0.708502,0.708502,0.681063,0.384615,0.0,0.0,0.0,0.681063,0.384615,0.0,0.546075,0.4375,0.0,0.478261,0.528302,0.421053,0.0,0.474638,0.528302,0.0,0.0,0.0,0.0,0.0,0.883436,0.0,0.458736,0.177644,0.689067,0.271523,0.0,0.334683,0.701657,0.794118,0.911901,0.701657,0.709165
0.65587,0.65587,0.647841,0.230769,0.0,0.0,0.0,0.647841,0.230769,0.0,0.539249,0.25,0.0,0.485507,0.45283,0.210526,0.0,0.485507,0.45283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.430774,0.132764,0.496323,0.179777,0.0,0.274814,0.60221,0.705882,0.774291,0.60221,0.516633
