k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.403302,0.403302,0.316779,0.0,0.0,0.0,1.0,0.316779,0.0,0.0,0.106439,0.0,0.0,0.110226,0.0,0.0,0.0,0.110372,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.017986,0.130804,0.067924,0.091497,0.0,0.062545,0.365116,0.354839,0.389045,0.365116,0.406155
0.478774,0.481132,0.479195,0.0,0.0,0.0,1.0,0.479195,0.0,0.0,0.164258,0.014706,0.0,0.168659,0.0,0.014706,0.0,0.168883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167068,0.083715,0.144204,0.088725,0.0,0.082628,0.511628,0.354839,0.356552,0.511628,0.380928
0.436321,0.438679,0.428188,0.0,0.0,0.0,1.0,0.428188,0.0,0.0,0.110381,0.0,0.0,0.11421,0.0,0.0,0.0,0.114362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04923,0.036625,0.044997,0.038817,0.0,0.050939,0.425581,0.290323,0.269453,0.425581,0.270434
0.459906,0.459906,0.45906,0.0,0.0,0.0,1.0,0.45906,0.0,0.0,0.114323,0.0,0.0,0.118194,0.0,0.0,0.0,0.118351,0.0,0.0,0.0,0.0,0.475,0.0,1.0,0.0,0.010755,0.016351,0.010285,0.037893,0.0,0.02304,0.451163,0.225806,0.256957,0.451163,0.165489
0.410377,0.412736,0.402685,0.0,0.0,0.0,1.0,0.402685,0.0,0.0,0.091984,0.0,0.0,0.09429,0.038462,0.0,0.0,0.094415,0.038462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005934,0.013734,0.006428,0.023105,0.0,0.042148,0.411628,0.258065,0.235336,0.411628,0.142785
0.412736,0.415094,0.34094,0.0,0.0,0.0,1.0,0.34094,0.0,0.0,0.080158,0.0,0.0,0.083665,0.0,0.0,0.0,0.083777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026516,0.023545,0.040069,0.037893,0.0,0.05366,0.37907,0.225806,0.27756,0.37907,0.14884
0.485849,0.488208,0.480537,0.0,0.0,0.0,1.0,0.480537,0.0,0.0,0.114323,0.0,0.0,0.118194,0.0,0.0,0.0,0.118351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001298,0.00327,0.011571,0.020333,0.0,0.018951,0.502326,0.290323,0.252957,0.502326,0.119072
0.471698,0.474057,0.452349,0.0,0.0,0.0,1.0,0.452349,0.0,0.0,0.07753,0.0,0.0,0.081009,0.0,0.0,0.0,0.081117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.010198,0.00654,0.008785,0.018484,0.0,0.019973,0.469767,0.322581,0.260719,0.469767,0.08779
0.587264,0.587264,0.557047,0.0,0.0,0.0,1.0,0.557047,0.0,0.0,0.065703,0.0,0.0,0.069057,0.0,0.0,0.0,0.069149,0.0,0.0,0.0,0.0,0.45,0.0,1.0,0.0,0.026052,0.014388,0.035355,0.048059,0.0,0.02359,0.55814,0.225806,0.31121,0.55814,0.199294
0.46934,0.46934,0.412081,0.0,0.0,0.0,1.0,0.412081,0.0,0.0,0.0841,0.0,0.0,0.083665,0.115385,0.0,0.0,0.083777,0.115385,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.175042,0.024853,0.118063,0.048059,0.0,0.043626,0.455814,0.258065,0.248528,0.455814,0.225025
0.426887,0.429245,0.385235,0.0,0.0,0.0,1.0,0.385235,0.0,0.0,0.101183,0.0,0.0,0.104914,0.0,0.0,0.0,0.105053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00102,0.001962,0.01757,0.02403,0.0,0.0078,0.413953,0.129032,0.18876,0.413953,0.180121
0.431604,0.433962,0.385235,0.0,0.0,0.0,1.0,0.385235,0.0,0.0,0.089356,0.0,0.0,0.092961,0.0,0.0,0.0,0.093085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037363,0.005232,0.031712,0.030499,0.0,0.036612,0.42093,0.129032,0.166986,0.42093,0.134208
0.441038,0.443396,0.405369,0.0,0.0,0.0,1.0,0.405369,0.0,0.0,0.152431,0.014706,0.0,0.155378,0.038462,0.014706,0.0,0.155585,0.038462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004636,0.00327,0.012213,0.012939,0.0,0.046079,0.432558,0.16129,0.131452,0.432558,0.096872
0.464623,0.466981,0.410738,0.0,0.0,0.0,1.0,0.410738,0.0,0.0,0.156373,0.0,0.0,0.160691,0.0,0.0,0.0,0.159574,0.0,0.0,0.0,0.0,0.0,0.0,0.783282,0.0,0.05776,0.017005,0.055282,0.030499,0.0,0.063882,0.446512,0.193548,0.183576,0.446512,0.142785
0.459906,0.462264,0.44698,0.04,0.666667,0.0,0.737864,0.444295,0.04,0.0,0.203679,0.029412,0.0,0.207171,0.038462,0.029412,0.0,0.207447,0.038462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.254589,0.038587,0.215127,0.078558,0.0,0.113846,0.502326,0.225806,0.215628,0.502326,0.265893
0.426887,0.426887,0.421477,0.0,0.333333,0.0,0.864078,0.420134,0.0,0.0,0.291721,0.0,0.0,0.296149,0.038462,0.0,0.0,0.296543,0.038462,0.0,0.0,0.0,0.375,0.0,1.0,0.0,0.273132,0.043165,0.232912,0.073013,0.0,0.175164,0.432558,0.451613,0.345523,0.432558,0.315843
0.353774,0.353774,0.319463,0.16,0.0,0.0,1.0,0.319463,0.16,0.0,0.315375,0.058824,0.0,0.317397,0.115385,0.058824,0.0,0.317819,0.115385,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.371037,0.102681,0.231626,0.144177,0.0,0.19454,0.318605,0.419355,0.261627,0.318605,0.424319
0.377358,0.379717,0.37047,0.2,0.333333,0.0,0.854369,0.369128,0.2,0.0,0.325887,0.161765,0.0,0.324037,0.230769,0.161765,0.0,0.321809,0.230769,0.0,0.0,0.0,0.0,0.0,0.770898,0.0,0.097256,0.041857,0.128348,0.113678,0.0,0.191725,0.4,0.387097,0.285102,0.4,0.303229
0.478774,0.478774,0.491275,0.2,0.0,0.0,1.0,0.491275,0.2,0.0,0.459921,0.161765,0.0,0.458167,0.269231,0.161765,0.0,0.458777,0.269231,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.178843,0.051014,0.176773,0.09427,0.0,0.280533,0.486047,0.483871,0.372294,0.486047,0.315843
0.514151,0.516509,0.53557,0.36,0.0,0.0,1.0,0.53557,0.36,0.0,0.609724,0.367647,0.0,0.613546,0.153846,0.352941,0.0,0.611702,0.153846,0.0,0.0,0.0,0.0,0.0,0.873065,0.0,0.647321,0.116416,0.424898,0.165434,0.0,0.404602,0.669767,0.548387,0.406984,0.669767,0.467205
0.525943,0.528302,0.488591,0.28,0.333333,0.0,0.873786,0.487248,0.28,0.0,0.718791,0.294118,0.0,0.719788,0.269231,0.294118,0.0,0.720745,0.269231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.423697,0.150425,0.307692,0.154344,0.0,0.413409,0.497674,0.451613,0.411319,0.497674,0.414228
0.438679,0.438679,0.377181,0.28,0.333333,0.0,0.854369,0.375839,0.28,0.0,0.701708,0.294118,0.0,0.706507,0.153846,0.294118,0.0,0.706117,0.153846,0.0,0.0,0.0,0.25,0.0,0.944272,0.0,0.611719,0.901243,0.389972,0.498152,0.0,0.436889,0.404651,0.451613,0.399539,0.404651,0.565086
