k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.791281,0.791281,0.83252,0.533333,0.0,0.0,1.0,0.83252,0.533333,0.0,0.66694,0.733333,0.000587,0.686115,0.579275,0.080609,0.000588,0.686134,0.578838,0.0,0.0,0.0,0.0,0.0,0.855263,0.0,0.620994,0.628246,0.727327,0.744538,0.0,0.0,0.810964,0.763441,0.812677,0.8125,0.869409
0.620211,0.620211,0.632324,0.35,1.0,0.0,0.307692,0.631348,0.35,0.0,0.667213,0.722222,0.002347,0.654172,0.678756,0.078354,0.00235,0.652855,0.676349,0.0,0.0,0.0,0.0,0.0,0.565789,0.0,0.909158,0.519169,0.973354,0.609244,0.0,0.0,0.599244,0.709677,0.683954,0.601326,0.974782
0.645971,0.645971,0.633789,0.516667,0.0,0.0,1.0,0.633789,0.516667,0.0,0.725956,0.294444,0.001174,0.694589,0.77513,0.035513,0.001175,0.694943,0.773859,0.0,0.0,0.0,0.0,0.0,0.868421,0.0,0.699296,0.862478,0.710957,0.716387,0.0,0.0,0.602079,0.580645,0.637143,0.60322,0.783849
0.649934,0.649934,0.654785,0.633333,0.0,0.0,1.0,0.654785,0.633333,0.0,0.592896,0.177778,0.001174,0.58116,0.631088,0.021421,0.001175,0.581729,0.627593,0.0,0.0,0.0,0.0,0.0,0.789474,0.0,0.47164,0.445214,0.528379,0.519328,0.0,0.0,0.595463,0.655914,0.6423,0.596591,0.725308
0.610304,0.610304,0.693848,0.55,0.0,0.0,1.0,0.693848,0.55,0.0,0.55082,0.177778,0.001174,0.542373,0.594819,0.027057,0.001175,0.542904,0.595436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.594853,0.362355,0.527781,0.492857,0.0,0.0,0.688091,0.645161,0.619519,0.689394,0.697388
0.613606,0.613606,0.71582,0.8,0.0,0.0,1.0,0.71582,0.8,0.0,0.577869,0.388889,0.001174,0.539765,0.705699,0.045096,0.001175,0.540294,0.704357,0.0,0.0,0.0,0.0,0.0,0.894737,0.0,0.376481,0.370022,0.402318,0.487395,0.0,0.0,0.694707,0.580645,0.601962,0.696023,0.622636
0.581242,0.580581,0.643555,0.666667,0.0,0.0,1.0,0.643555,0.666667,0.0,0.634973,0.583333,0.000587,0.591917,0.757513,0.065389,0.000588,0.59217,0.756224,0.0,0.0,0.0,0.285714,0.0,0.855263,0.0,0.457633,0.375958,0.49301,0.463445,0.0,0.0,0.615312,0.580645,0.588179,0.617424,0.717802
0.685601,0.684941,0.680176,0.55,0.0,0.0,1.0,0.680176,0.55,0.0,0.668852,0.216667,0.000587,0.670795,0.635233,0.024803,0.000588,0.671452,0.634855,0.0,0.0,0.0,0.285714,0.0,0.947368,0.0,0.694124,0.332179,0.623133,0.486134,0.0,0.0,0.609641,0.709677,0.756802,0.610795,0.698289
0.52576,0.525099,0.606934,0.516667,0.5,0.0,0.615385,0.606445,0.516667,0.0,0.568306,0.305556,0.000587,0.54661,0.648705,0.038895,0.000588,0.541925,0.647303,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.634757,0.296809,0.562911,0.416807,0.0,0.0,0.547259,0.55914,0.600433,0.549242,0.632543
0.506605,0.505945,0.642578,0.55,0.0,0.0,1.0,0.642578,0.55,0.0,0.627869,0.488889,0.003521,0.642112,0.565803,0.055806,0.003525,0.642414,0.562241,0.0,0.0,0.0,0.428571,0.0,0.75,0.0,0.572499,0.291862,0.487991,0.437395,0.0,0.0,0.573724,0.569892,0.563006,0.575758,0.579706
