k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.121911,0.122112,0.119189,0.0,0.0,0.0,1.0,0.119189,0.0,0.0,0.051095,0.0,0.0,0.051095,0.0,0.0,0.0,0.051471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.162575,0.093212,0.252416,0.195139,0.0,0.135013,0.090498,0.192308,0.219173,0.090634,0.381603
0.108731,0.108911,0.121724,0.0,0.0,0.0,1.0,0.121724,0.0,0.0,0.058394,0.0,0.0,0.058394,0.0,0.0,0.0,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029763,0.030274,0.052877,0.094695,0.0,0.130137,0.092006,0.153846,0.192128,0.092145,0.209834
0.159802,0.160066,0.16568,0.0,0.0,0.0,1.0,0.16568,0.0,0.0,0.021898,0.0,0.0,0.021898,0.0,0.0,0.0,0.022059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002807,0.008037,0.008991,0.059118,0.0,0.164034,0.137255,0.153846,0.178952,0.135952,0.154548
0.123558,0.123762,0.131023,0.0,0.0,0.0,1.0,0.131023,0.0,0.0,0.043796,0.0,0.0,0.043796,0.0,0.0,0.0,0.044118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007,0.032359,0.015228,0.09121,0.0,0.211524,0.093514,0.192308,0.205823,0.093656,0.182798
0.103789,0.10396,0.113271,0.0,0.0,0.0,1.0,0.113271,0.0,0.0,0.029197,0.0,0.0,0.029197,0.0,0.0,0.0,0.029412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002297,0.011067,0.008541,0.060786,0.0,0.183159,0.082956,0.153846,0.184015,0.083082,0.141858
0.153213,0.153465,0.167371,0.0,0.0,0.0,1.0,0.167371,0.0,0.0,0.065693,0.0,0.0,0.065693,0.0,0.0,0.0,0.066176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001557,0.006712,0.007474,0.05379,0.0,0.11544,0.12368,0.153846,0.181138,0.123867,0.146368
0.135091,0.135314,0.131868,0.0,0.0,0.0,1.0,0.131868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218061,0.009333,0.195212,0.083802,0.0,0.090712,0.113122,0.192308,0.217619,0.113293,0.188442
0.143328,0.143564,0.147084,0.0,0.0,0.0,1.0,0.147084,0.0,0.0,0.065693,0.0,0.0,0.065693,0.0,0.0,0.0,0.066176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11611,0.023737,0.15082,0.233768,0.0,0.052633,0.113122,0.230769,0.272168,0.113293,0.340546
0.103789,0.10396,0.105664,0.235294,0.0,0.0,1.0,0.105664,0.235294,0.0,0.007299,0.0,0.0,0.007299,0.0,0.0,0.0,0.007353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001219,0.007549,0.005956,0.051779,0.0,0.187914,0.07994,0.153846,0.148915,0.08006,0.161111
0.121911,0.122112,0.121724,0.470588,0.0,0.0,1.0,0.121724,0.470588,0.0,0.029197,0.0,0.0,0.029197,0.0,0.0,0.0,0.029412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002882,0.022593,0.009609,0.081835,0.0,0.117479,0.101056,0.153846,0.157604,0.101208,0.188195
