k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.477492,0.477492,0.488055,0.0,0.0,0.0,1.0,0.488055,0.0,0.0,0.082011,0.018868,0.0,0.085987,0.055556,0.016667,0.0,0.085987,0.05814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125787,0.034561,0.506363,0.055767,0.0,0.622959,0.470588,0.419355,0.402522,0.470588,0.329111
0.504823,0.504823,0.501706,0.0,0.0,0.0,1.0,0.501706,0.0,0.0,0.126984,0.0,0.0,0.111465,0.155556,0.0,0.0,0.111465,0.162791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.303739,0.235107,0.595854,0.290875,0.0,0.688521,0.506787,0.516129,0.480797,0.506787,0.357682
0.493569,0.493569,0.498294,0.045455,0.0,0.0,1.0,0.498294,0.045455,0.0,0.15873,0.0,0.0,0.133758,0.211111,0.0,0.0,0.133758,0.22093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.169343,0.178718,0.369253,0.18251,0.0,0.613905,0.479638,0.516129,0.467314,0.479638,0.223989
0.448553,0.448553,0.436007,0.045455,0.0,0.0,1.0,0.436007,0.045455,0.0,0.119048,0.0,0.0,0.073248,0.255556,0.0,0.0,0.073248,0.267442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.259155,0.075489,0.743227,0.15019,0.0,0.713082,0.426848,0.516129,0.476987,0.426848,0.455256
0.4791,0.4791,0.479522,0.0,0.0,0.0,1.0,0.479522,0.0,0.0,0.089947,0.0,0.0,0.05414,0.2,0.0,0.0,0.050955,0.209302,0.0,0.0,0.0,0.0,0.0,0.715311,0.0,0.127971,0.038654,0.476806,0.071926,0.0,0.649404,0.463047,0.483871,0.447668,0.463047,0.299461
0.504823,0.504823,0.523038,0.045455,0.0,0.0,1.0,0.523038,0.045455,0.0,0.095238,0.0,0.0,0.082803,0.122222,0.016667,0.0,0.082803,0.127907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.252602,0.031378,0.360837,0.054499,0.0,0.639723,0.500754,0.516129,0.419525,0.500754,0.184097
0.511254,0.511254,0.511945,0.0,0.0,0.0,1.0,0.511945,0.0,0.0,0.068783,0.0,0.0,0.066879,0.066667,0.0,0.0,0.066879,0.069767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.170371,0.044111,0.287151,0.066223,0.0,0.57611,0.488688,0.387097,0.436237,0.488688,0.159838
0.450161,0.450161,0.441126,0.0,0.0,0.0,1.0,0.441126,0.0,0.0,0.047619,0.0,0.0,0.050955,0.033333,0.0,0.0,0.050955,0.034884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.083772,0.03638,0.234195,0.062421,0.0,0.629976,0.432881,0.419355,0.354734,0.432881,0.166846
0.371383,0.371383,0.348123,0.0,0.0,0.0,1.0,0.348123,0.0,0.0,0.013228,0.0,0.0,0.006369,0.044444,0.0,0.0,0.006369,0.046512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.149171,0.032287,0.300082,0.058619,0.0,0.558111,0.349925,0.354839,0.299325,0.349925,0.183288
0.339228,0.339228,0.325085,0.0,0.0,0.0,1.0,0.325085,0.0,0.0,0.050265,0.0,0.0,0.047771,0.055556,0.0,0.0,0.047771,0.05814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.024926,0.019554,0.176108,0.027883,0.0,0.606736,0.331825,0.322581,0.263557,0.331825,0.140162
0.340836,0.340836,0.335324,0.045455,0.0,0.0,1.0,0.335324,0.045455,0.0,0.005291,0.0,0.0,0.0,0.033333,0.016667,0.0,0.0,0.034884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002827,0.009095,0.155378,0.011724,0.0,0.566992,0.325792,0.322581,0.252712,0.325792,0.124528
0.414791,0.414791,0.413823,0.0,0.0,0.0,1.0,0.413823,0.0,0.0,0.050265,0.0,0.0,0.044586,0.066667,0.0,0.0,0.044586,0.069767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01015,0.007731,0.158251,0.012041,0.0,0.592398,0.404223,0.354839,0.313398,0.404223,0.125876
0.434084,0.434084,0.421502,0.0,0.0,0.0,1.0,0.421502,0.0,0.0,0.050265,0.0,0.0,0.035032,0.1,0.0,0.0,0.035032,0.104651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002955,0.008186,0.155172,0.011724,0.0,0.626359,0.422323,0.354839,0.294047,0.422323,0.131267
0.405145,0.403537,0.404437,0.0,0.0,0.0,1.0,0.404437,0.0,0.0,0.034392,0.0,0.0,0.019108,0.088889,0.0,0.0,0.019108,0.093023,0.0,0.0,0.0,0.155462,0.0,1.0,0.0,0.008223,0.009095,0.16133,0.012674,0.0,0.582434,0.386124,0.354839,0.284375,0.386124,0.132615
0.454984,0.454984,0.446246,0.045455,0.0,0.0,1.0,0.446246,0.045455,0.0,0.042328,0.018868,0.0,0.025478,0.1,0.016667,0.0,0.025478,0.104651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017602,0.012733,0.185961,0.022497,0.0,0.60444,0.422323,0.387097,0.303726,0.422323,0.140162
0.427653,0.426045,0.432594,0.045455,0.0,0.0,1.0,0.432594,0.045455,0.0,0.095238,0.018868,0.0,0.098726,0.066667,0.016667,0.0,0.098726,0.069767,0.0,0.0,0.0,0.130252,0.0,1.0,0.0,0.069767,0.010005,0.207923,0.014259,0.0,0.599242,0.432881,0.387097,0.272354,0.432881,0.136658
0.445338,0.445338,0.424061,0.045455,0.0,0.0,1.0,0.424061,0.045455,0.0,0.074074,0.0,0.0,0.079618,0.044444,0.0,0.0,0.079618,0.046512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006938,0.005457,0.158046,0.010139,0.0,0.604982,0.41629,0.354839,0.243625,0.41629,0.12372
0.381029,0.381029,0.354096,0.0,0.0,0.0,1.0,0.354096,0.0,0.0,0.097884,0.0,0.0,0.085987,0.122222,0.0,0.0,0.085987,0.127907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026082,0.010914,0.19725,0.017427,0.0,0.582131,0.349925,0.290323,0.22134,0.349925,0.133962
0.409968,0.409968,0.40529,0.045455,0.0,0.0,1.0,0.40529,0.045455,0.0,0.153439,0.113208,0.0,0.101911,0.3,0.1,0.0,0.101911,0.313953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.177053,0.025921,0.638752,0.082066,0.0,0.642473,0.392157,0.354839,0.29258,0.392157,0.368194
0.42283,0.42283,0.395051,0.045455,0.0,0.0,1.0,0.395051,0.045455,0.0,0.190476,0.150943,0.0,0.197452,0.122222,0.133333,0.0,0.197452,0.127907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.085828,0.023192,0.297003,0.032319,0.0,0.66292,0.387632,0.451613,0.333335,0.387632,0.155795
0.454984,0.454984,0.451365,0.136364,0.0,0.0,1.0,0.451365,0.136364,0.0,0.222222,0.018868,0.0,0.213376,0.2,0.033333,0.0,0.213376,0.209302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.173455,0.012733,0.353654,0.024715,0.0,0.691964,0.435897,0.451613,0.327177,0.435897,0.160647
0.482315,0.482315,0.446246,0.272727,0.0,0.0,1.0,0.446246,0.272727,0.0,0.248677,0.056604,0.0,0.248408,0.188889,0.05,0.0,0.248408,0.197674,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.200951,0.068213,0.355501,0.091255,0.0,0.692333,0.45098,0.451613,0.417182,0.45098,0.181941
0.498392,0.498392,0.476962,0.045455,0.0,0.0,1.0,0.476962,0.045455,0.0,0.357143,0.132075,0.0,0.388535,0.155556,0.116667,0.0,0.388535,0.162791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.280612,0.042747,0.352833,0.056084,0.0,0.70992,0.481146,0.548387,0.357958,0.481146,0.17628
0.446945,0.446945,0.424915,0.045455,0.0,0.0,1.0,0.424915,0.045455,0.0,0.439153,0.132075,0.0,0.436306,0.333333,0.116667,0.0,0.436306,0.348837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.690479,0.084584,0.981732,0.13815,0.0,0.776522,0.447964,0.516129,0.443567,0.447964,0.283827
0.527331,0.527331,0.491468,0.454545,0.0,0.0,1.0,0.491468,0.454545,0.0,0.365079,0.132075,0.0,0.353503,0.311111,0.15,0.0,0.350318,0.313953,0.0,0.0,0.0,0.0,0.0,0.836124,0.0,0.280483,0.04502,0.621511,0.116603,0.0,0.688261,0.506787,0.677419,0.480797,0.506787,0.284636
0.651125,0.651125,0.631399,0.681818,0.0,0.0,1.0,0.631399,0.681818,0.0,0.497354,0.415094,0.0,0.528662,0.255556,0.4,0.0,0.525478,0.267442,0.0,0.0,0.0,0.0,0.0,0.938995,0.0,0.454837,0.142792,0.966338,0.254119,0.0,0.841715,0.630468,0.677419,0.74172,0.630468,0.436388
0.623794,0.623794,0.581058,0.363636,0.0,0.0,1.0,0.581058,0.363636,0.0,0.558201,0.301887,0.0,0.573248,0.355556,0.316667,0.0,0.573248,0.372093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.495053,0.128695,0.957923,0.209125,0.0,0.727464,0.597285,0.645161,0.669303,0.597285,0.469811
0.662379,0.662379,0.638225,0.318182,0.0,0.0,1.0,0.638225,0.318182,0.0,0.666667,0.188679,0.0,0.66879,0.477778,0.233333,0.0,0.665605,0.5,0.0,0.0,0.0,0.0,0.0,0.954545,0.0,0.623153,0.084129,0.934319,0.135615,0.0,0.808339,0.6727,0.709677,0.658164,0.6727,0.357951
0.607717,0.602894,0.580205,0.272727,0.0,0.0,1.0,0.580205,0.272727,0.0,0.653439,0.358491,0.0,0.681529,0.377778,0.383333,0.0,0.681529,0.395349,0.0,0.0,0.0,0.201681,0.0,1.0,0.0,0.697546,0.095953,0.799877,0.17142,0.0,0.87676,0.60181,0.741935,0.679567,0.60181,0.780323
0.734727,0.734727,0.715017,0.272727,0.0,0.0,1.0,0.715017,0.272727,0.0,0.743386,0.264151,0.0,0.735669,0.566667,0.3,0.0,0.735669,0.593023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.499422,0.084129,0.798851,0.154626,0.0,0.729045,0.728507,0.806452,0.663736,0.728507,0.457412
0.754019,0.754019,0.749147,0.636364,0.0,0.0,1.0,0.749147,0.636364,0.0,0.867725,0.339623,0.0,0.89172,0.544444,0.366667,0.0,0.888535,0.569767,0.0,0.0,0.0,0.0,0.0,0.964115,0.0,0.51317,0.089586,0.799261,0.185044,0.0,0.814122,0.764706,0.83871,0.81296,0.764706,0.533693
