k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.544236,0.544236,0.465549,0.647059,0.0,0.0,1.0,0.465549,0.647059,0.0,0.604303,0.394366,0.0,0.634761,0.446154,0.395604,0.0,0.636709,0.447531,0.0,0.0,0.0,0.0,0.0,0.974485,0.0,0.34245,0.120655,0.375281,0.26954,0.0,0.620727,0.516026,0.5,0.555556,0.516026,0.526497
0.616622,0.616622,0.581006,0.117647,0.0,0.0,1.0,0.581006,0.117647,0.0,0.478952,0.239437,0.0,0.445844,0.495385,0.197802,0.0,0.448101,0.496914,0.0,0.0,0.0,0.0,0.0,0.987144,0.0,0.671439,0.325805,0.674157,0.483178,0.0,0.487478,0.663462,0.653846,0.666667,0.663462,0.633637
0.587131,0.587131,0.608939,0.294118,0.0,0.0,1.0,0.608939,0.294118,0.0,0.725912,0.338028,0.0,0.40932,1.396923,0.351648,0.0,0.411392,1.401235,0.0,0.0,0.0,0.0,0.0,0.987144,0.0,0.393319,0.200634,0.433708,0.371026,0.0,0.510181,0.721154,0.576923,0.611111,0.721154,0.616669
0.477212,0.477212,0.486034,0.117647,0.0,0.0,1.0,0.486034,0.117647,0.0,0.396632,0.211268,0.0,0.308564,0.56,0.175824,0.0,0.310127,0.561728,0.0,0.0,0.0,0.0,0.0,0.987144,0.0,0.676842,0.137401,0.629213,0.302753,0.0,0.522277,0.570513,0.461538,0.5,0.570513,0.575082
0.509383,0.509383,0.564246,0.352941,0.0,0.0,1.0,0.564246,0.352941,0.0,0.439663,0.140845,0.0,0.428212,0.409231,0.131868,0.0,0.429114,0.410494,0.0,0.0,0.0,0.0,0.0,0.969833,0.0,0.614621,1.307279,0.469663,1.089126,0.0,0.445072,0.615385,0.461538,0.5,0.615385,0.507164
0.965147,0.962466,1.121043,0.823529,0.0,0.0,1.0,1.121043,0.823529,0.0,0.70159,0.267606,0.0,0.696474,0.615385,0.263736,0.0,0.696203,0.617284,0.0,0.0,0.0,0.445439,0.0,0.954369,0.0,0.724019,0.226894,0.532584,0.512406,0.0,0.510347,1.262821,0.846154,0.833333,1.259615,0.639419
0.828418,0.820375,0.685289,0.588235,0.0,0.0,1.0,0.685289,0.588235,0.0,0.712816,0.295775,0.0,0.63728,0.796923,0.373626,0.0,0.640506,0.799383,0.0,0.0,0.0,1.431507,0.0,0.987144,0.0,0.34548,0.234141,0.32809,0.557109,0.0,0.528901,0.733974,0.692308,0.722222,0.733974,0.553188
0.731903,0.731903,0.767225,1.0,0.0,0.0,1.0,0.767225,1.0,0.0,0.477081,0.197183,0.0,0.457179,0.461538,0.230769,0.0,0.458228,0.462963,0.0,0.0,0.0,0.0,0.0,0.971167,0.0,0.479908,0.257346,0.462921,0.41881,0.0,0.588742,0.782051,0.807692,0.722222,0.782051,0.526508
0.739946,0.739946,0.73743,0.294118,0.0,0.0,1.0,0.73743,0.294118,0.0,0.566885,0.239437,0.0,0.527708,0.584615,0.230769,0.0,0.53038,0.58642,0.0,0.0,0.0,0.0,0.0,0.987144,0.0,0.269937,0.107932,0.177528,0.233607,0.0,0.488584,0.724359,0.692308,0.666667,0.724359,0.347963
0.72118,0.72118,0.783985,0.823529,0.0,0.0,1.0,0.783985,0.823529,0.0,0.718428,0.408451,0.0,0.593199,0.923077,0.472527,0.0,0.596203,0.925926,0.0,0.0,0.0,0.0,0.0,0.987144,0.0,0.627227,0.264909,0.514607,0.381615,0.0,0.644682,0.711538,0.769231,0.666667,0.711538,0.5742
