k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.519933,0.520225,0.538675,0.364407,0.25,0.0,0.854167,0.538337,0.364407,0.0,0.540443,0.350649,0.569899,0.386364,0.122093,0.56383,0.568493,0.382688,0.117647,0.0,0.0,0.0,0.0,0.0,0.673387,0.0,0.755083,0.282906,0.913165,0.451301,0.0,0.908707,0.515382,0.546512,0.548928,0.515382,0.786771
0.580573,0.580337,0.59333,0.279661,0.0,0.0,1.0,0.593468,0.279661,0.0,0.58789,0.298701,0.617249,0.390909,0.232558,0.617021,0.619863,0.3918,0.223529,0.0,0.0,0.0,0.25,0.0,0.758065,0.0,0.664351,0.275499,0.811934,0.601487,0.0,0.859318,0.530612,0.563953,0.56042,0.530308,0.833768
0.619876,0.620225,0.727652,0.483051,0.0,0.0,1.0,0.72782,0.483051,0.0,0.673294,0.461039,0.67982,0.536364,0.313953,0.678611,0.683219,0.537585,0.311765,0.0,0.0,0.0,0.0,0.0,0.77957,0.0,0.715592,0.272934,0.795449,0.454275,0.0,0.838328,0.712763,0.610465,0.602856,0.712763,0.814331
0.747333,0.747191,0.801992,0.449153,0.125,0.0,0.9375,0.801946,0.449153,0.0,0.92047,0.461039,0.863585,0.945455,0.552326,0.864502,0.863014,0.940774,0.552941,0.0,0.0,0.0,0.166667,0.0,0.712366,0.0,0.374987,0.208547,0.87648,0.571747,0.0,0.917967,0.811148,0.686047,0.686804,0.811148,0.885117
0.795059,0.795506,0.954145,0.466102,0.25,0.0,0.916667,0.953903,0.466102,0.0,0.901943,0.441558,0.854566,0.813636,0.744186,0.856663,0.857877,0.813212,0.741176,0.0,0.0,0.0,0.0,0.0,0.762097,0.0,0.395627,0.35812,0.710007,0.509294,0.0,0.859225,0.998782,0.773256,0.742343,0.998782,0.920511
0.83717,0.83764,0.932608,0.661017,0.625,0.0,0.770833,0.931666,0.661017,0.0,0.924085,0.62987,0.886697,0.745455,0.872093,0.894737,0.88984,0.744875,0.882353,0.0,0.0,0.0,0.0,0.0,0.771505,0.0,0.702973,0.505128,0.848619,0.57026,0.0,0.773487,0.873896,0.790698,0.788534,0.873896,0.872643
0.70073,0.701124,0.761927,0.449153,0.0,0.0,1.0,0.762103,0.449153,0.0,0.772255,0.461039,0.761556,0.565909,0.668605,0.763158,0.762557,0.567198,0.670588,0.0,0.0,0.0,0.0,0.0,0.744624,0.0,0.895576,0.347009,0.910378,0.52342,0.0,0.748438,0.76424,0.72093,0.715154,0.763935,0.834929
0.67041,0.670787,0.760306,0.584746,0.25,0.0,0.895833,0.760019,0.584746,0.0,0.748305,0.564935,0.751409,0.538636,0.534884,0.754759,0.755708,0.537585,0.541176,0.0,0.0,0.0,0.0,0.0,0.787634,0.0,0.794268,0.310541,0.692129,0.559108,0.0,0.850282,0.770941,0.674419,0.697864,0.770941,0.94546
0.730488,0.730899,0.813803,0.635593,0.125,0.0,0.958333,0.81376,0.635593,0.0,0.755084,0.642857,0.741263,0.538636,0.726744,0.75028,0.741438,0.537585,0.729412,0.0,0.0,0.0,0.0,0.0,0.727151,0.0,0.671196,0.317949,0.65916,0.488476,0.0,0.757343,0.808407,0.755814,0.735367,0.808407,0.978822
0.722628,0.722472,0.847383,0.686441,0.125,0.0,0.958333,0.847348,0.686441,0.0,0.741979,0.636364,0.752537,0.520455,0.488372,0.753639,0.747717,0.52164,0.494118,0.0,0.0,0.0,0.25,0.0,0.669355,0.0,0.527843,0.484615,0.638495,0.576208,0.0,0.81992,0.88212,0.744186,0.732639,0.88212,0.978242
0.763616,0.763483,0.8717,0.457627,0.0,0.0,1.0,0.871902,0.457627,0.0,0.79033,0.577922,0.799324,0.552273,0.546512,0.800672,0.804224,0.548975,0.547059,0.0,0.0,0.0,0.166667,0.0,0.776882,0.0,0.462808,0.317664,0.653355,0.432714,0.0,0.779755,0.908316,0.755814,0.74194,0.908316,0.991007
0.886581,0.887079,0.976841,0.889831,0.25,0.0,0.916667,0.976604,0.889831,0.0,0.939901,0.746753,0.892334,0.886364,0.656977,0.898096,0.895548,0.886105,0.664706,0.0,0.0,0.0,0.0,0.0,0.772849,0.0,0.441095,0.423647,0.599721,0.489219,0.0,0.81384,0.995126,0.761628,0.794477,0.994822,1.0
0.828186,0.828652,0.934229,0.771186,0.25,0.0,0.916667,0.933982,0.771186,0.0,0.93493,1.012987,0.916573,0.759091,0.668605,0.93617,0.921804,0.76082,0.670588,0.0,0.0,0.0,0.0,0.0,0.790323,0.0,0.401349,0.294302,0.710239,0.64684,0.0,0.835896,0.892781,0.773256,0.810506,0.892781,0.985205
0.889388,0.889888,0.926123,0.788136,0.0,0.0,1.0,0.926338,0.788136,0.0,0.917307,0.941558,0.909245,0.679545,0.72093,0.917133,0.9121,0.678815,0.723529,0.0,0.0,0.0,0.0,0.0,0.75672,0.0,0.381935,0.476923,0.826097,0.788104,0.0,0.856811,0.857143,0.860465,0.858187,0.857143,0.944009
0.859068,0.858989,0.977999,0.779661,0.0,0.0,1.0,0.978226,0.779661,0.0,0.993674,0.961039,0.935738,0.9,0.866279,0.949608,0.938356,0.899772,0.870588,0.0,0.0,0.0,0.166667,0.0,0.759409,0.0,0.474354,0.48433,0.79127,0.616357,0.0,0.798855,0.995126,0.866279,0.849558,0.995126,0.914128
0.811342,0.811798,0.93446,0.779661,0.25,0.0,0.916667,0.934214,0.779661,0.0,0.8554,0.577922,0.870349,0.609091,0.505814,0.868981,0.873858,0.605923,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.328344,0.330484,0.505688,0.482528,0.0,0.832884,0.927201,0.773256,0.748928,0.927201,0.905425
