k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36
0.458564,0.458564,0.497717,0.285714,0.0,0.0,1.0,0.5,0.285714,0.0,0.608696,1.057143,0.0,0.606218,0.361111,1.055556,0.0,0.605536,0.361111,0.0,0.0,0.0,0.0,0.0,0.9973,0.0,0.339914,0.072198,0.458179,0.217993,0.0,0.676566,0.504,0.583333,0.586394,0.504,0.539258
0.342541,0.342541,0.328767,0.285714,0.0,0.0,1.0,0.330275,0.285714,0.0,0.473244,0.371429,0.0,0.46114,0.444444,0.416667,0.0,0.461938,0.444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.318026,0.092672,0.322136,0.186851,0.0,0.615773,0.328,0.541667,0.541363,0.328,0.389129
0.497238,0.497238,0.525114,0.142857,0.0,0.0,1.0,0.527523,0.142857,0.0,0.488294,0.342857,0.0,0.462867,0.666667,0.361111,0.0,0.461938,0.666667,0.0,0.0,0.0,0.0,0.0,0.9966,0.0,0.229185,0.172414,0.228082,0.242215,0.0,0.47339,0.528,0.583333,0.451523,0.528,0.401208
0.453039,0.453039,0.283105,0.428571,0.0,0.0,1.0,0.284404,0.428571,0.0,0.496656,0.742857,0.0,0.492228,0.333333,0.75,0.0,0.489619,0.333333,0.0,0.0,0.0,0.0,0.0,0.9933,0.0,0.147854,0.175647,0.192812,0.221453,0.0,0.476845,0.376,0.666667,0.50272,0.376,0.360656
0.712707,0.712707,0.689498,0.428571,0.0,0.0,1.0,0.692661,0.428571,0.0,0.526756,0.4,0.0,0.512953,0.5,0.416667,0.0,0.508651,0.5,0.0,0.0,0.0,0.0,0.0,0.9905,0.0,0.329828,0.075431,0.336245,0.245675,0.0,0.43027,0.68,0.833333,0.500043,0.68,0.535807
0.491713,0.491713,0.415525,0.142857,0.0,0.0,1.0,0.417431,0.142857,0.0,0.645485,0.485714,0.0,0.635579,0.5,0.472222,0.0,0.636678,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.268455,0.072198,0.301646,0.287197,0.0,0.6078,0.408,0.666667,0.40086,0.408,0.549612
0.337017,0.337017,0.378995,0.142857,0.0,0.0,1.0,0.380734,0.142857,0.0,0.518395,0.457143,0.0,0.511226,0.388889,0.444444,0.0,0.510381,0.388889,0.0,0.0,0.0,0.0,0.0,0.9968,0.0,0.477039,0.047414,0.368828,0.152249,0.0,0.357784,0.416,0.5,0.359326,0.416,0.42019
0.436464,0.436464,0.401826,0.142857,0.0,0.0,1.0,0.40367,0.142857,0.0,0.58194,0.342857,0.0,0.568221,0.527778,0.333333,0.0,0.569204,0.527778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.441631,0.077586,0.361438,0.17301,0.0,0.488074,0.408,0.666667,0.420229,0.408,0.430544
0.303867,0.303867,0.30137,0.142857,0.0,0.0,1.0,0.302752,0.142857,0.0,0.640468,0.828571,0.0,0.64076,0.333333,0.805556,0.0,0.636678,0.333333,0.0,0.0,0.0,0.0,0.0,0.9922,0.0,0.32103,0.071121,0.352704,0.190311,0.0,0.4021,0.496,0.541667,0.397553,0.496,0.494392
0.414365,0.414365,0.374429,0.0,0.0,0.0,1.0,0.376147,0.0,0.0,0.67893,0.828571,0.0,0.673575,0.444444,0.833333,0.0,0.67474,0.444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.130687,0.049569,0.237487,0.141869,0.0,0.295529,0.408,0.666667,0.40294,0.408,0.408973
0.508287,0.508287,0.447489,0.0,0.0,0.0,1.0,0.449541,0.0,0.0,0.670569,0.657143,0.0,0.670121,0.361111,0.666667,0.0,0.66955,0.361111,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.177039,0.043103,0.272086,0.145329,0.0,0.234337,0.488,0.75,0.429007,0.488,0.47541
