timestamp,value
0,0.008098
1,0.012073
2,0.0
3,0.007667
4,0.018992
5,0.027605
6,0.045318
7,0.0414
8,0.04679
9,0.036572
10,0.031118
11,0.139245
12,0.036246
13,0.058349
14,0.063065
15,0.065657
16,0.090236
17,0.116367
18,0.10832
19,0.098782
20,0.114905
21,0.129842
22,0.130913
23,0.153997
24,0.29281
25,0.368622
26,0.306241
27,0.199183
28,0.454767
29,0.71135
30,0.463888
31,0.433725
32,0.337228
33,0.214808
34,0.275823
35,0.396525
36,0.243476
37,0.34228
38,0.553084
39,0.356067
40,0.711379
41,0.462872
42,0.316211
43,0.296133
44,0.237733
45,0.206556
46,0.156731
47,0.2667
48,0.183929
49,0.308602
50,0.367871
51,0.298011
52,0.420386
53,0.472207
54,0.35179
55,0.425049
56,0.582048
57,0.838989
58,0.395751
59,0.373574
60,1.003808
61,0.362059
62,0.33056
63,0.430943
64,0.213913
65,0.118981
66,0.26381
67,0.15641
68,0.201408
69,0.222333
70,0.179435
71,0.122358
72,0.181773
73,0.111865
74,0.13689
75,0.4543
76,0.212978
77,0.303105
78,0.119943
79,0.174228
80,0.11312
81,0.108957
82,0.081152
83,0.133737
84,0.105303
85,0.112238
86,0.110823
87,0.135832
88,0.144152
89,0.110148
90,0.109211
91,0.06747
92,0.102192
93,0.07062
94,0.072326
95,0.130558
