timestamp,value
0,0.260708
1,0.236499
2,0.284916
3,0.286778
4,0.249534
5,0.201117
6,0.158287
7,0.16946
8,0.18622
9,0.141527
10,0.175047
11,0.180633
12,0.130354
13,0.165736
14,0.204842
15,0.290503
16,0.260708
17,0.43203
18,0.359404
19,0.588454
20,0.482309
21,0.513966
22,0.662942
23,0.757914
24,0.633147
25,0.653631
26,0.553073
27,0.629423
28,0.642458
29,0.556797
30,0.653631
31,0.560521
32,0.608939
33,0.733706
34,0.674115
35,0.627561
36,0.599628
37,0.711359
38,0.608939
39,0.690875
40,0.674115
41,0.579143
42,0.612663
43,0.428305
44,0.364991
45,0.405959
46,0.394786
47,0.312849
48,0.538175
49,0.651769
50,0.521415
51,0.400372
52,0.418994
53,0.454376
54,0.439479
55,0.534451
56,0.571695
57,0.418994
58,0.519553
59,0.610801
60,0.484171
61,0.500931
62,0.586592
63,0.709497
64,0.860335
65,0.696462
66,0.767225
67,0.6946
68,0.50838
69,0.52514
70,0.575419
71,0.560521
72,0.657356
73,0.769088
74,0.648045
75,0.556797
76,0.547486
77,0.718808
78,0.569832
79,0.625698
80,0.612663
81,0.541899
82,0.502793
83,0.454376
84,0.575419
85,0.575419
86,0.433892
87,0.366853
88,0.331471
89,0.348231
90,0.378026
91,0.359404
92,0.351955
93,0.482309
94,0.346369
95,0.368715
