timestamp,value
0,0.219173
1,0.192128
2,0.178952
3,0.205823
4,0.184015
5,0.181138
6,0.217619
7,0.272168
8,0.148915
9,0.157604
10,0.150239
11,0.167789
12,0.140399
13,0.067783
14,0.044191
15,0.0
16,0.051672
17,0.052937
18,0.037747
19,0.044824
20,0.075206
21,0.14903
22,0.078658
23,0.091777
24,0.278324
25,0.379136
26,0.224294
27,0.229587
28,0.161689
29,0.217677
30,0.223546
31,0.379481
32,0.236607
33,0.234478
34,0.202025
35,0.309396
36,0.29973
37,0.193624
38,0.218827
39,0.221819
40,0.229185
41,0.211174
42,0.270844
43,0.276138
44,0.477012
45,0.487542
46,0.616779
47,0.805858
48,0.68577
49,0.593245
50,0.520916
51,0.255251
52,0.448127
53,0.387191
54,0.380689
55,0.338397
56,0.399505
57,0.344036
58,0.283043
59,0.269808
60,0.362506
61,0.371771
62,0.460326
63,0.55826
64,0.843835
65,0.771794
66,0.758156
67,0.522067
68,0.387019
69,0.471143
70,0.353875
71,0.422406
72,0.593072
73,0.567754
74,0.529547
75,0.613499
76,0.674953
77,0.418321
78,0.335117
79,0.352264
80,0.416537
81,0.345014
82,0.445883
83,0.300938
84,0.343633
85,0.443121
86,0.365268
87,0.321537
88,0.31515
89,0.258761
90,0.277289
91,0.331722
92,0.330802
93,0.32568
94,0.207492
95,0.220323
