timestamp,value
0,0.318182
1,0.37013
2,0.257576
3,0.577922
4,0.294372
5,0.439394
6,0.454545
7,0.294372
8,0.445887
9,0.248918
10,0.376623
11,0.339827
12,0.435065
13,0.28355
14,0.339827
15,0.376623
16,0.378788
17,0.532468
18,0.396104
19,0.54329
20,0.378788
21,0.344156
22,0.25974
23,0.642857
24,0.37013
25,0.404762
26,0.677489
27,0.372294
28,0.441558
29,0.233766
30,0.261905
31,0.279221
32,0.391775
33,0.151515
34,0.183983
35,0.255411
36,0.253247
37,0.238095
38,0.279221
39,0.15368
40,0.257576
41,0.205628
42,0.318182
43,0.491342
44,0.474026
45,0.088745
46,0.062771
47,0.093074
48,0.101732
49,0.077922
50,0.054113
51,0.095238
52,0.064935
53,0.047619
54,0.02381
55,0.021645
56,0.034632
57,0.04329
58,0.064935
59,0.047619
60,0.056277
61,0.032468
62,0.036797
63,0.036797
64,0.028139
65,0.032468
66,0.038961
67,0.019481
68,0.062771
69,0.166667
70,0.125541
71,0.188312
72,0.270563
73,0.335498
74,0.179654
75,0.207792
76,0.411255
77,0.324675
78,0.292208
79,0.270563
80,0.402597
81,0.25974
82,0.246753
83,0.354978
84,0.34632
85,0.331169
86,0.311688
87,0.467532
88,0.493506
89,0.320346
90,0.411255
91,0.24026
92,0.538961
93,0.309524
94,0.380952
95,0.34632
