timestamp,value
0,0.602094
1,0.570681
2,0.633508
3,0.65445
4,0.492147
5,0.643979
6,0.727749
7,0.633508
8,0.623037
9,0.691099
10,0.748691
11,0.659686
12,0.554974
13,0.811518
14,1.015707
15,0.863874
16,0.544503
17,0.675393
18,0.712042
19,0.581152
20,0.717277
21,0.82199
22,0.78534
23,0.748691
24,0.680628
25,0.879581
26,0.790576
27,0.801047
28,0.769634
29,0.748691
30,0.712042
31,0.732984
32,0.659686
33,0.455497
34,0.382199
35,0.429319
36,0.376963
37,0.34555
38,0.376963
39,0.324607
40,0.298429
41,0.162304
42,0.136126
43,0.21466
44,0.204188
45,0.13089
46,0.062827
47,0.099476
48,0.068063
49,0.089005
50,0.026178
51,0.068063
52,0.052356
53,0.041885
54,0.052356
55,0.04712
56,0.057592
57,0.057592
58,0.120419
59,0.041885
60,0.057592
61,0.073298
62,0.052356
63,0.04712
64,0.073298
65,0.073298
66,0.041885
67,0.08377
68,0.21466
69,0.167539
70,0.198953
71,0.277487
72,0.340314
73,0.534031
74,0.575916
75,0.617801
76,0.675393
77,0.732984
78,0.732984
79,0.780105
80,0.795812
81,0.774869
82,0.706806
83,0.680628
84,0.680628
85,0.664921
86,0.670157
87,0.795812
88,0.790576
89,0.685864
90,0.685864
91,0.685864
92,0.890052
93,0.633508
94,0.586387
95,0.518325
