timestamp,value
0,0.062545
1,0.082628
2,0.050939
3,0.02304
4,0.042148
5,0.05366
6,0.018951
7,0.019973
8,0.02359
9,0.043626
10,0.0078
11,0.036612
12,0.046079
13,0.063882
14,0.113846
15,0.175164
16,0.19454
17,0.191725
18,0.280533
19,0.404602
20,0.413409
21,0.436889
22,0.551662
23,0.530824
24,0.47067
25,0.508728
26,0.56157
27,0.595729
28,0.626915
29,0.800664
30,0.606407
31,0.558157
32,0.628063
33,0.662347
34,0.700689
35,0.764602
36,0.61523
37,0.548989
38,0.592693
39,0.616095
40,0.64747
41,0.613846
42,0.630752
43,0.579845
44,0.483817
45,0.560265
46,0.723917
47,0.637672
48,0.620121
49,0.706492
50,0.669896
51,0.678954
52,0.687824
53,0.63407
54,0.718413
55,0.724247
56,0.760576
57,0.728793
58,0.701617
59,0.667773
60,0.602051
61,0.672837
62,0.737222
63,0.721684
64,0.825811
65,0.896377
66,0.797361
67,0.845343
68,0.820983
69,0.867376
70,0.858003
71,0.88271
72,0.85511
73,0.892067
74,0.820055
75,0.751769
76,0.764351
77,0.83899
78,0.766741
79,0.799406
80,0.79387
81,0.746517
82,0.602931
83,0.562419
84,0.497845
85,0.299516
86,0.30447
87,0.232016
88,0.1531
89,0.123785
90,0.119429
91,0.113059
92,0.114145
93,0.103671
94,0.074073
95,0.062844
