timestamp,value
0,0.0
1,0.0
2,0.0
3,0.034483
4,0.068966
5,0.034483
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.034483
15,0.0
16,0.0
17,0.068966
18,0.172414
19,0.034483
20,0.068966
21,0.241379
22,0.310345
23,0.344828
24,0.275862
25,0.310345
26,0.241379
27,0.413793
28,0.241379
29,0.448276
30,0.344828
31,0.551724
32,0.758621
33,0.862069
34,0.758621
35,0.689655
36,0.448276
37,0.655172
38,0.896552
39,0.655172
40,0.689655
41,0.241379
42,0.137931
43,0.137931
44,0.137931
45,0.137931
46,0.482759
47,0.103448
48,0.344828
49,0.275862
50,0.172414
51,0.344828
52,0.310345
53,0.413793
54,0.551724
55,0.241379
56,0.413793
57,0.655172
58,0.448276
59,0.413793
60,0.37931
61,0.241379
62,0.551724
63,0.482759
64,0.310345
65,0.62069
66,0.310345
67,0.862069
68,0.37931
69,0.206897
70,0.344828
71,0.137931
72,0.172414
73,0.37931
74,0.172414
75,0.172414
76,0.448276
77,0.068966
78,0.137931
79,0.172414
80,0.206897
81,0.275862
82,0.0
83,0.068966
84,0.0
85,0.0
86,0.034483
87,0.034483
88,0.0
89,0.0
90,0.034483
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
