timestamp,value
0,0.37
1,0.18
2,0.33
3,0.2
4,0.25
5,0.29
6,0.36
7,0.4
8,0.31
9,0.27
10,0.33
11,0.28
12,0.3
13,0.24
14,0.32
15,0.45
16,0.53
17,0.45
18,0.54
19,0.34
20,0.34
21,1.03
22,0.48
23,0.64
24,0.27
25,0.31
26,0.31
27,0.28
28,0.68
29,0.33
30,0.24
31,0.32
32,0.25
33,0.09
34,0.3
35,0.05
36,0.15
37,0.17
38,0.07
39,0.05
40,0.0
41,0.02
42,0.04
43,0.0
44,0.02
45,0.03
46,0.01
47,0.0
48,0.07
49,0.0
50,0.0
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,0.0
57,0.04
58,0.0
59,0.0
60,0.05
61,0.0
62,0.04
63,0.01
64,0.0
65,0.0
66,0.02
67,0.24
68,0.13
69,0.01
70,0.16
71,0.16
72,0.6
73,0.06
74,0.65
75,0.7
76,1.12
77,0.81
78,1.58
79,0.48
80,0.39
81,0.24
82,0.51
83,0.19
84,0.23
85,0.55
86,0.76
87,0.65
88,0.43
89,0.5
90,0.47
91,0.39
92,0.27
93,0.25
94,0.26
95,0.27
