timestamp,value
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.533333
22,0.0
23,0.066667
24,0.133333
25,0.0
26,0.133333
27,0.066667
28,0.2
29,0.133333
30,0.0
31,0.0
32,0.133333
33,0.0
34,0.0
35,0.066667
36,0.0
37,0.0
38,0.133333
39,0.0
40,0.266667
41,0.0
42,0.0
43,0.066667
44,0.2
45,0.0
46,0.266667
47,0.133333
48,0.133333
49,0.133333
50,0.066667
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.066667
57,0.0
58,0.066667
59,0.066667
60,0.066667
61,0.066667
62,0.066667
63,0.066667
64,0.266667
65,0.6
66,0.133333
67,0.2
68,0.333333
69,0.2
70,0.133333
71,0.066667
72,0.133333
73,0.2
74,0.133333
75,0.466667
76,0.666667
77,0.866667
78,1.133333
79,1.066667
80,0.866667
81,2.2
82,2.2
83,0.133333
84,0.866667
85,0.733333
86,1.0
87,1.266667
88,0.466667
89,0.4
90,0.066667
91,0.066667
92,0.0
93,0.0
94,0.0
95,0.0
