timestamp,value
0,0.075868
1,0.079982
2,0.052102
3,0.015539
4,0.026965
5,0.0617
6,0.016453
7,0.03245
8,0.021938
9,0.064899
10,0.016453
11,0.011883
12,0.018739
13,0.062614
14,0.026051
15,0.058958
16,0.0617
17,0.0617
18,0.164077
19,0.219378
20,0.143053
21,0.511883
22,0.365174
23,0.211609
24,0.165905
25,0.1266
26,0.214351
27,0.164534
28,0.310329
29,0.154936
30,0.11883
31,0.161792
32,0.191956
33,0.254113
34,0.263711
35,0.629342
36,0.166362
37,0.209781
38,0.133912
39,0.375229
40,0.916362
41,0.594607
42,0.202468
43,0.297532
44,0.190585
45,0.096435
46,0.16819
47,0.353291
48,0.191499
49,0.281993
50,0.164534
51,0.265539
52,0.203839
53,0.227148
54,0.498172
55,0.353291
56,0.233547
57,0.165448
58,0.158135
59,0.202925
60,0.276508
61,0.508684
62,0.366088
63,0.220293
64,0.335009
65,0.305759
66,0.373857
67,0.304388
68,0.319013
69,0.799817
70,0.407221
71,0.372029
72,0.791133
73,0.996344
74,1.0
75,0.490402
76,0.526508
77,0.695155
78,0.429159
79,0.369287
80,0.38117
81,0.353291
82,0.233547
83,0.213437
84,0.227148
85,0.207952
86,0.090951
87,0.097806
88,0.223035
89,0.117459
90,0.097806
91,0.118373
92,0.08181
93,0.052102
94,0.037477
95,0.071755
