timestamp,value
0,0.472876
1,0.417605
2,0.464688
3,0.350051
4,0.468782
5,0.57523
6,0.470829
7,0.480041
8,0.489253
9,0.544524
10,0.554759
11,0.505629
12,0.518936
13,0.435005
14,0.615148
15,0.725691
16,0.62129
17,0.658137
18,0.622313
19,0.60696
20,0.623337
21,0.757421
22,0.763562
23,0.528147
24,0.601842
25,0.559877
26,0.514841
27,0.441146
28,0.483112
29,0.510747
30,0.447288
31,0.44217
32,0.411464
33,0.377687
34,0.302968
35,0.282497
36,0.23132
37,0.199591
38,0.222108
39,0.184237
40,0.091095
41,0.138178
42,0.142272
43,0.110542
44,0.072671
45,0.128966
46,0.135107
47,0.092119
48,0.064483
49,0.093142
50,0.09826
51,0.125896
52,0.088025
53,0.117707
54,0.126919
55,0.117707
56,0.11566
57,0.123849
58,0.102354
59,0.085977
60,0.08086
61,0.072671
62,0.081883
63,0.058342
64,0.051177
65,0.096213
66,0.08393
67,0.125896
68,0.09826
69,0.105425
70,0.127943
71,0.178096
72,0.235415
73,0.220061
74,0.218014
75,0.30911
76,0.36131
77,0.380757
78,0.578301
79,0.626407
80,0.57523
81,0.527124
82,0.547595
83,0.60696
84,0.657114
85,0.594678
86,0.552712
87,0.57523
88,0.537359
89,0.531218
90,0.463664
91,0.622313
92,0.529171
93,0.486182
94,0.426817
95,0.321392
