timestamp,value
0,0.008584
1,0.021459
2,0.034335
3,0.017167
4,0.008584
5,0.008584
6,0.008584
7,0.021459
8,0.021459
9,0.090129
10,0.107296
11,0.141631
12,0.184549
13,0.150215
14,0.214592
15,0.347639
16,0.360515
17,0.587983
18,0.399142
19,0.48927
20,0.527897
21,0.532189
22,0.463519
23,0.459227
24,0.403433
25,0.545064
26,0.454936
27,0.523605
28,0.540773
29,0.536481
30,0.386266
31,0.639485
32,0.48927
33,0.502146
34,0.377682
35,0.454936
36,0.369099
37,0.459227
38,0.44206
39,0.515021
40,0.446352
41,0.484979
42,0.364807
43,0.493562
44,0.313305
45,0.437768
46,0.390558
47,0.424893
48,0.493562
49,0.472103
50,0.583691
51,0.626609
52,0.699571
53,0.48927
54,0.515021
55,0.635193
56,0.626609
57,0.635193
58,0.896996
59,0.802575
60,0.690987
61,0.725322
62,0.742489
63,0.596567
64,0.703863
65,0.643777
66,1.682403
67,0.527897
68,0.44206
69,0.67382
70,0.339056
71,0.347639
72,0.321888
73,0.244635
74,0.23176
75,0.223176
76,0.145923
77,0.090129
78,0.128755
79,0.094421
80,0.111588
81,0.055794
82,0.055794
83,0.064378
84,0.025751
85,0.017167
86,0.051502
87,0.042918
88,0.008584
89,0.021459
90,0.038627
91,0.008584
92,0.008584
93,0.034335
94,0.030043
95,0.025751
