timestamp,value
0,0.236528
1,0.215332
2,0.258383
3,0.232501
4,0.230012
5,0.267755
6,0.260324
7,0.247328
8,0.239603
9,0.212037
10,0.204312
11,0.232977
12,0.240811
13,0.254979
14,0.31088
15,0.26263
16,0.239347
17,0.195673
18,0.198382
19,0.221775
20,0.262959
21,0.333943
22,0.358105
23,0.329917
24,0.538439
25,0.565346
26,0.522551
27,0.553888
28,0.487992
29,0.560697
30,0.658039
31,0.629521
32,0.700322
33,0.653134
34,0.558574
35,0.616598
36,0.591997
37,0.55235
38,0.58819
39,0.668546
40,0.844743
41,0.723422
42,0.647789
43,0.707278
44,0.720274
45,0.723715
46,0.786609
47,0.729353
48,0.785547
49,0.831564
50,0.781886
51,0.80246
52,0.88655
53,0.783277
54,0.87575
55,0.764094
56,0.716759
57,0.972397
58,0.939047
59,0.989164
60,0.953104
61,1.080026
62,1.078855
63,1.0
64,0.958303
65,0.970969
66,0.831344
67,0.877874
68,0.710499
69,0.619856
70,0.626153
71,0.541587
72,0.596134
73,0.680773
74,0.554693
75,0.653756
76,0.599539
77,0.794626
78,0.790452
79,0.621943
80,0.526139
81,0.464673
82,0.448931
83,0.46837
84,0.615244
85,0.469578
86,0.312015
87,0.296822
88,0.31703
89,0.342144
90,0.322814
91,0.341448
92,0.251025
93,0.204605
94,0.178833
95,0.199077
