timestamp,value
0,0.412302
1,0.430902
2,0.373307
3,0.586719
4,0.410507
5,0.514276
6,0.509218
7,0.450644
8,0.573014
9,0.65394
10,0.568282
11,0.531408
12,0.549519
13,0.472671
14,0.509218
15,0.656551
16,0.56714
17,0.603198
18,0.504487
19,0.399413
20,0.570077
21,0.534998
22,0.541687
23,0.570892
24,0.558819
25,0.423397
26,0.327133
27,0.455866
28,0.379018
29,0.50465
30,0.537608
31,0.444118
32,0.404144
33,0.44265
34,0.376734
35,0.412465
36,0.515582
37,0.508076
38,0.204275
39,0.357155
40,0.257628
41,0.145701
42,0.190733
43,0.34557
44,0.360907
45,0.33627
46,0.268233
47,0.302659
48,0.21847
49,0.201827
50,0.13689
51,0.036548
52,0.088758
53,0.231522
54,0.138522
55,0.158753
56,0.215206
57,0.121716
58,0.209822
59,0.247186
60,0.12808
61,0.175069
62,0.195138
63,0.076521
64,0.176538
65,0.346712
66,0.238212
67,0.248328
68,0.356012
69,0.299723
70,0.264643
71,0.250286
72,0.512155
73,0.542992
74,0.54854
75,0.492087
76,0.449339
77,0.367597
78,0.395334
79,0.40855
80,0.620003
81,0.474629
82,0.564529
83,0.661609
84,0.781041
85,0.547887
86,0.584598
87,0.581987
88,0.52015
89,0.609887
90,0.48295
91,0.601566
92,0.526024
93,0.538261
94,0.482134
95,0.408223
