timestamp,value
0,0.357143
1,0.142857
2,0.214286
3,0.428571
4,0.214286
5,0.571429
6,0.714286
7,0.285714
8,0.5
9,0.571429
10,0.285714
11,0.142857
12,0.285714
13,0.5
14,0.285714
15,0.5
16,0.714286
17,0.714286
18,0.571429
19,0.357143
20,0.214286
21,0.357143
22,0.285714
23,0.714286
24,0.928571
25,0.5
26,0.285714
27,0.5
28,0.5
29,0.642857
30,0.142857
31,0.142857
32,0.5
33,0.071429
34,0.071429
35,0.142857
36,0.285714
37,0.142857
38,0.071429
39,0.142857
40,0.0
41,0.071429
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.071429
61,0.0
62,0.071429
63,0.071429
64,0.0
65,0.071429
66,0.0
67,0.0
68,0.214286
69,0.214286
70,0.285714
71,0.214286
72,0.428571
73,0.0
74,0.214286
75,0.357143
76,0.214286
77,0.285714
78,0.071429
79,0.285714
80,0.214286
81,0.071429
82,0.214286
83,0.214286
84,0.142857
85,0.285714
86,0.571429
87,0.214286
88,0.5
89,0.642857
90,0.285714
91,0.142857
92,0.714286
93,0.571429
94,0.5
95,0.142857
