timestamp,value
0,0.773333
1,0.582222
2,0.537778
3,0.564444
4,0.706667
5,0.688889
6,0.626667
7,0.733333
8,0.702222
9,0.573333
10,0.493333
11,0.537778
12,0.524444
13,0.684444
14,0.773333
15,0.591111
16,0.524444
17,0.488889
18,0.413333
19,0.435556
20,0.32
21,0.377778
22,0.462222
23,0.573333
24,0.493333
25,0.297778
26,0.128889
27,0.146667
28,0.16
29,0.115556
30,0.124444
31,0.075556
32,0.04
33,0.026667
34,0.044444
35,0.084444
36,0.053333
37,0.048889
38,0.022222
39,0.031111
40,0.004444
41,0.048889
42,0.022222
43,0.026667
44,0.044444
45,0.022222
46,0.013333
47,0.013333
48,0.035556
49,0.013333
50,0.013333
51,0.035556
52,0.004444
53,0.035556
54,0.031111
55,0.053333
56,0.053333
57,0.062222
58,0.062222
59,0.048889
60,0.031111
61,0.035556
62,0.137778
63,0.093333
64,0.071111
65,0.062222
66,0.102222
67,0.12
68,0.097778
69,0.071111
70,0.097778
71,0.16
72,0.213333
73,0.244444
74,0.4
75,0.595556
76,0.657778
77,0.617778
78,0.622222
79,0.675556
80,0.737778
81,0.697778
82,0.542222
83,0.506667
84,0.697778
85,0.697778
86,0.742222
87,0.728889
88,0.773333
89,0.782222
90,0.777778
91,0.64
92,0.631111
93,1.04
94,1.2
95,0.724444
