timestamp,value
0,0.619835
1,0.535813
2,0.601928
3,0.697888
4,0.576676
5,0.65932
6,0.682736
7,0.641414
8,0.636364
9,0.601928
10,0.658402
11,0.81359
12,0.699265
13,0.54775
14,0.701102
15,0.721304
16,0.71258
17,0.706152
18,0.696051
19,0.678145
20,0.72865
21,0.912305
22,0.842057
23,0.741506
24,0.668044
25,0.698347
26,0.643251
27,0.65978
28,0.688246
29,0.646924
30,0.576676
31,0.667126
32,0.586777
33,0.55877
34,0.451791
35,0.524793
36,0.315886
37,0.328283
38,0.297062
39,0.264922
40,0.201561
41,0.165289
42,0.186869
43,0.126722
44,0.112029
45,0.196051
46,0.198347
47,0.102847
48,0.08494
49,0.145087
50,0.145087
51,0.066116
52,0.087695
53,0.037649
54,0.061065
55,0.042241
56,0.067952
57,0.033058
58,0.056474
59,0.07989
60,0.022957
61,0.004132
62,0.022498
63,0.06382
64,0.016988
65,0.022039
66,0.038108
67,0.129936
68,0.147383
69,0.2236
70,0.234619
71,0.261249
72,0.176309
73,0.228191
74,0.237833
75,0.365473
76,0.435721
77,0.556474
78,0.656566
79,0.60101
80,0.581267
81,0.601469
82,0.57989
83,0.5955
84,0.701102
85,0.590909
86,0.578972
87,0.621671
88,0.631313
89,0.644628
90,0.676768
91,0.735078
92,0.684573
93,0.700643
94,0.744261
95,0.578972
