timestamp,value
0,0.260791
1,0.316169
2,0.104511
3,0.170298
4,0.493407
5,0.738931
6,0.397502
7,0.416794
8,0.227065
9,0.437474
10,0.718945
11,0.373074
12,0.251492
13,0.442609
14,0.170298
15,0.09424
16,0.273838
17,0.231783
18,0.291048
19,0.442193
20,0.554892
21,0.304094
22,0.173907
23,0.248439
24,0.208328
25,0.165718
26,0.05635
27,0.134074
28,0.303956
29,0.509924
30,0.128799
31,0.260652
32,0.355309
33,0.063428
34,0.012769
35,0.061207
36,0.252047
37,0.06093
38,0.114087
39,0.064122
40,0.188758
41,0.415684
42,0.701319
43,0.345038
44,0.31492
45,0.076613
46,0.009715
47,0.003192
48,0.016794
49,0.006523
50,0.040389
51,0.012214
52,0.018459
53,0.015128
54,0.0161
55,0.010132
56,0.013463
57,0.000139
58,0.000416
59,0.00805
60,0.004164
61,0.0
62,0.003331
63,0.016655
64,0.015128
65,0.000139
66,0.018043
67,0.142817
68,0.023456
69,0.08855
70,0.120056
71,0.088688
72,0.019847
73,0.103262
74,0.097849
75,0.192505
76,0.071339
77,0.091187
78,0.434421
79,0.682304
80,0.392089
81,0.630118
82,0.74254
83,0.535739
84,0.373074
85,0.46898
86,0.440805
87,0.361832
88,0.524219
89,0.122554
90,0.217349
91,0.369188
92,0.483969
93,0.499237
94,0.645663
95,0.283969
