timestamp,value
0,0.416667
1,0.333333
2,0.352564
3,0.557692
4,0.435897
5,0.589744
6,0.666667
7,0.461538
8,0.589744
9,0.846154
10,0.660256
11,0.685897
12,0.378205
13,0.416667
14,0.333333
15,0.724359
16,0.647436
17,0.532051
18,0.50641
19,0.365385
20,0.371795
21,0.512821
22,0.628205
23,0.557692
24,0.705128
25,0.403846
26,0.339744
27,0.673077
28,0.596154
29,0.564103
30,0.557692
31,0.429487
32,0.25
33,0.339744
34,0.237179
35,0.448718
36,0.525641
37,0.666667
38,0.358974
39,0.128205
40,0.224359
41,0.153846
42,0.153846
43,0.044872
44,0.147436
45,0.314103
46,0.217949
47,0.365385
48,0.185897
49,0.185897
50,0.115385
51,0.070513
52,0.051282
53,0.070513
54,0.064103
55,0.198718
56,0.192308
57,0.115385
58,0.198718
59,0.288462
60,0.153846
61,0.288462
62,0.153846
63,0.153846
64,0.358974
65,0.532051
66,0.557692
67,0.326923
68,0.307692
69,0.378205
70,0.179487
71,0.211538
72,0.384615
73,0.480769
74,0.621795
75,0.589744
76,0.576923
77,0.294872
78,0.544872
79,0.403846
80,0.692308
81,0.75
82,0.564103
83,0.782051
84,0.737179
85,0.576923
86,0.461538
87,0.564103
88,0.551282
89,0.685897
90,0.339744
91,0.480769
92,0.634615
93,0.589744
94,0.403846
95,0.589744
