timestamp,value
0,0.092273
1,0.094497
2,0.122568
3,0.182185
4,0.059755
5,0.083658
6,0.055239
7,0.066287
8,0.063994
9,0.037729
10,0.037729
11,0.037729
12,0.037729
13,0.094497
14,0.1653
15,0.094497
16,0.135492
17,0.171554
18,0.263202
19,0.332754
20,0.387715
21,0.250208
22,0.309964
23,0.304058
24,0.487632
25,0.468455
26,0.320595
27,0.301973
28,0.270775
29,0.345887
30,0.394594
31,0.535089
32,0.458588
33,0.376946
34,0.392579
35,0.579628
36,0.456156
37,0.546901
38,0.638549
39,0.518899
40,0.619302
41,0.665022
42,0.567954
43,0.447332
44,0.582615
45,0.605823
46,0.719358
47,0.81045
48,0.797457
49,0.711089
50,0.605823
51,0.390286
52,0.382713
53,0.440731
54,0.424541
55,0.406476
56,0.339494
57,0.840814
58,0.709213
59,0.660506
60,0.747082
61,1.452196
62,0.553849
63,0.477835
64,0.514452
65,0.572957
66,0.567954
67,0.556212
68,0.65189
69,0.648902
70,0.556212
71,0.714772
72,1.292941
73,1.150153
74,1.113466
75,0.797387
76,0.700598
77,0.57664
78,0.715814
79,0.552529
80,0.281059
81,0.178641
82,0.163146
83,0.154669
84,0.173777
85,0.154669
86,0.154669
87,0.173777
88,0.105406
89,0.085881
90,0.066287
91,0.074972
92,0.066287
93,0.09679
94,0.085881
95,0.063994
