timestamp,value
0,0.791971
1,0.875912
2,0.912409
3,0.777372
4,0.883212
5,0.905109
6,0.905109
7,0.813869
8,0.835766
9,0.890511
10,0.89781
11,0.846715
12,0.927007
13,0.854015
14,0.937956
15,0.810219
16,0.781022
17,0.624088
18,0.868613
19,0.813869
20,0.572993
21,0.474453
22,0.390511
23,0.521898
24,0.423358
25,0.448905
26,0.364964
27,0.306569
28,0.281022
29,0.233577
30,0.222628
31,0.233577
32,0.142336
33,0.175182
34,0.164234
35,0.131387
36,0.072993
37,0.127737
38,0.142336
39,0.094891
40,0.091241
41,0.09854
42,0.091241
43,0.091241
44,0.109489
45,0.051095
46,0.062044
47,0.047445
48,0.054745
49,0.072993
50,0.09854
51,0.09854
52,0.087591
53,0.076642
54,0.091241
55,0.105839
56,0.043796
57,0.058394
58,0.025547
59,0.025547
60,0.029197
61,0.036496
62,0.069343
63,0.054745
64,0.091241
65,0.149635
66,0.19708
67,0.357664
68,0.270073
69,0.478102
70,0.441606
71,0.562044
72,0.529197
73,0.784672
74,1.018248
75,0.948905
76,1.186131
77,0.916058
78,0.832117
79,0.777372
80,0.751825
81,0.824818
82,0.839416
83,0.890511
84,0.894161
85,0.594891
86,0.821168
87,0.729927
88,0.675182
89,0.529197
90,0.452555
91,0.489051
92,0.474453
93,0.653285
94,0.70073
95,0.821168
