timestamp,value
0,0.548847
1,0.578697
2,0.628223
3,0.654003
4,0.72863
5,0.717096
6,0.706242
7,0.746269
8,0.784939
9,0.630258
10,0.640434
11,0.691995
12,0.626866
13,0.472863
14,0.496608
15,0.383311
16,0.237449
17,0.240163
18,0.142469
19,0.090231
20,0.081411
21,0.05156
22,0.066486
23,0.067164
24,0.062415
25,0.052239
26,0.042741
27,0.048847
28,0.066486
29,0.049525
30,0.067843
31,0.058345
32,0.065129
33,0.065129
34,0.061737
35,0.043419
36,0.044776
37,0.068521
38,0.057666
39,0.058345
40,0.061737
41,0.054953
42,0.08209
43,0.070556
44,0.068521
45,0.057666
46,0.071235
47,0.057666
48,0.081411
49,0.076662
50,0.054953
51,0.058345
52,0.055631
53,0.065129
54,0.055631
55,0.062415
56,0.063772
57,0.075984
58,0.085482
59,0.103799
60,0.111262
61,0.158752
62,0.20692
63,0.256445
64,0.301221
65,0.253731
66,0.3019
67,0.333107
68,0.434871
69,0.368385
70,0.46133
71,0.482361
72,0.525102
73,0.708955
74,0.958616
75,0.84057
76,0.903664
77,0.724559
78,0.726594
79,0.641113
80,0.616011
81,0.890095
82,1.004071
83,0.541384
84,0.544776
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
