timestamp,value
0,0.47619
1,1.0
2,0.714286
3,0.761905
4,0.904762
5,0.857143
6,0.619048
7,0.857143
8,0.809524
9,0.571429
10,0.380952
11,0.380952
12,0.619048
13,1.047619
14,0.52381
15,0.47619
16,0.238095
17,0.52381
18,0.47619
19,0.428571
20,0.380952
21,0.142857
22,0.428571
23,0.238095
24,0.190476
25,0.238095
26,0.095238
27,0.0
28,0.190476
29,0.0
30,0.047619
31,0.095238
32,0.095238
33,0.095238
34,0.142857
35,0.047619
36,0.047619
37,0.0
38,0.047619
39,0.0
40,0.047619
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.047619
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.047619
63,0.0
64,0.0
65,0.047619
66,0.095238
67,0.095238
68,0.047619
69,0.190476
70,0.095238
71,0.285714
72,0.285714
73,0.333333
74,0.52381
75,0.333333
76,0.571429
77,0.571429
78,0.714286
79,0.380952
80,0.761905
81,0.714286
82,0.714286
83,0.952381
84,0.857143
85,0.571429
86,0.809524
87,0.571429
88,0.809524
89,0.238095
90,0.571429
91,0.333333
92,0.142857
93,0.238095
94,0.333333
95,0.380952
