timestamp,value
0,0.053972
1,0.030928
2,0.016374
3,0.006064
4,0.020619
5,0.012735
6,0.010916
7,0.007277
8,0.005458
9,0.019406
10,0.028502
11,0.03396
12,0.021831
13,0.015161
14,0.020012
15,0.051546
16,0.087932
17,0.160703
18,0.352335
19,0.495452
20,0.732565
21,0.759248
22,0.792602
23,0.877502
24,0.819891
25,0.837477
26,0.895088
27,0.900546
28,0.904184
29,0.976349
30,0.963008
31,1.015767
32,0.973924
33,1.020619
34,1.064888
35,1.175258
36,0.877502
37,0.578532
38,0.542147
39,0.48393
40,0.587022
41,0.896301
42,0.836871
43,0.916313
44,0.816859
45,0.859915
46,0.78775
47,0.760461
48,0.88963
49,0.900546
50,0.788357
51,0.858096
52,0.887204
53,0.842329
54,0.870224
55,0.891449
56,0.807762
57,0.88114
58,0.908429
59,0.881747
60,0.877502
61,0.886598
62,0.782899
63,0.522135
64,0.536082
65,0.409339
66,0.446331
67,0.538508
68,0.487568
69,0.315949
70,0.31413
71,0.394785
72,0.272286
73,0.252881
74,0.276531
75,0.332929
76,0.313523
77,0.349303
78,0.342632
79,0.38205
80,0.349909
81,0.269861
82,0.22074
83,0.143723
84,0.140691
85,0.111583
86,0.090358
87,0.089751
88,0.063675
89,0.045482
90,0.027896
91,0.02547
92,0.001213
93,0.006671
94,0.010916
95,0.018799
