timestamp,value
0,0.704
1,0.8845
2,0.9155
3,0.923
4,0.809
5,0.8135
6,0.7255
7,0.7045
8,0.946
9,0.9525
10,0.6915
11,0.781
12,1.0295
13,0.841
14,0.721
15,0.6815
16,0.673
17,0.673
18,0.859
19,0.92
20,0.917
21,0.755
22,0.8325
23,0.966
24,1.0
25,1.0435
26,0.802
27,0.8385
28,0.835
29,0.8065
30,0.7695
31,0.7825
32,0.6385
33,0.702
34,0.6825
35,0.3695
36,0.7195
37,0.9215
38,0.97
39,0.709
40,0.2845
41,0.293
42,0.3445
43,0.243
44,0.152
45,0.171
46,0.0605
47,0.1345
48,0.097
49,0.0665
50,0.137
51,0.156
52,0.1225
53,0.1065
54,0.1335
55,0.1655
56,0.1795
57,0.154
58,0.1655
59,0.055
60,0.057
61,0.063
62,0.089
63,0.262
64,0.161
65,0.175
66,0.3235
67,0.317
68,0.341
69,0.568
70,0.559
71,0.5245
72,0.6595
73,0.683
74,0.805
75,0.8165
76,0.7025
77,0.6145
78,0.684
79,0.8355
80,0.639
81,0.703
82,0.639
83,0.72
84,0.7055
85,0.893
86,0.8825
87,0.7125
88,0.5945
89,0.652
90,0.9025
91,0.8245
92,0.6565
93,0.742
94,0.7105
95,0.5915
