timestamp,value
0,0.619345
1,0.617785
2,0.697348
3,0.658346
4,0.711388
5,0.653666
6,0.784711
7,0.652106
8,0.687988
9,0.773791
10,0.811232
11,0.826833
12,0.772231
13,0.800312
14,0.850234
15,0.775351
16,0.644306
17,0.586583
18,0.656786
19,0.655226
20,0.837754
21,0.815913
22,0.723869
23,0.843994
24,0.74259
25,0.864275
26,0.817473
27,0.812793
28,0.770671
29,0.694228
30,0.720749
31,0.708268
32,0.634945
33,0.482059
34,0.544462
35,0.50234
36,0.546022
37,0.477379
38,0.439938
39,0.485179
40,0.424337
41,0.383775
42,0.366615
43,0.441498
44,0.411856
45,0.396256
46,0.269891
47,0.327613
48,0.287051
49,0.297972
50,0.318253
51,0.330733
52,0.291732
53,0.329173
54,0.338534
55,0.294852
56,0.297972
57,0.310452
58,0.319813
59,0.315133
60,0.265211
61,0.294852
62,0.326053
63,0.287051
64,0.25117
65,0.24337
66,0.287051
67,0.299532
68,0.338534
69,0.341654
70,0.349454
71,0.346334
72,0.528861
73,0.639626
74,0.769111
75,0.815913
76,0.661466
77,0.648986
78,0.638066
79,0.645866
80,0.661466
81,0.638066
82,0.667707
83,0.609984
84,0.620905
85,0.75195
86,0.652106
87,0.775351
88,0.684867
89,0.686427
90,0.856474
91,0.769111
92,0.836193
93,0.773791
94,0.789392
95,0.684867
