timestamp,value
0,0.741935
1,0.548387
2,0.645161
3,0.580645
4,0.580645
5,0.580645
6,0.548387
7,0.645161
8,0.709677
9,0.774194
10,0.645161
11,0.580645
12,0.580645
13,0.580645
14,0.645161
15,0.741935
16,0.741935
17,0.741935
18,0.483871
19,0.612903
20,0.870968
21,0.741935
22,0.645161
23,0.709677
24,0.645161
25,0.741935
26,0.774194
27,0.806452
28,0.806452
29,0.548387
30,0.580645
31,0.645161
32,0.709677
33,0.709677
34,0.645161
35,0.516129
36,0.580645
37,0.548387
38,0.483871
39,0.322581
40,0.354839
41,0.387097
42,0.387097
43,0.322581
44,0.258065
45,0.354839
46,0.290323
47,0.225806
48,0.193548
49,0.16129
50,0.16129
51,0.129032
52,0.193548
53,0.225806
54,0.16129
55,0.16129
56,0.193548
57,0.16129
58,0.16129
59,0.290323
60,0.290323
61,0.258065
62,0.354839
63,0.290323
64,0.322581
65,0.483871
66,0.387097
67,0.387097
68,0.290323
69,0.419355
70,0.354839
71,0.516129
72,0.612903
73,0.548387
74,0.612903
75,0.709677
76,0.709677
77,0.903226
78,0.967742
79,0.741935
80,0.677419
81,0.741935
82,0.709677
83,0.83871
84,0.677419
85,0.645161
86,0.645161
87,0.709677
88,0.741935
89,0.806452
90,0.774194
91,0.903226
92,1.032258
93,0.903226
94,0.903226
95,0.741935
