timestamp,value
0,0.282007
1,0.405483
2,0.570645
3,0.513731
4,0.564036
5,0.444607
6,0.270231
7,0.365856
8,0.24238
9,0.340452
10,0.160565
11,0.22866
12,0.376009
13,0.398235
14,0.513731
15,0.303867
16,0.355178
17,0.239842
18,0.56582
19,0.429881
20,0.31626
21,0.338417
22,0.59095
23,0.58537
24,0.643816
25,0.900418
26,1.0
27,0.456314
28,0.315048
29,0.295223
30,0.28658
31,0.315048
32,0.300825
33,0.292685
34,0.59095
35,0.42684
36,0.2561
37,0.431916
38,0.253561
39,0.130588
40,0.3003
41,0.203256
42,0.131091
43,0.12247
44,0.014726
45,0.025907
46,0.154483
47,0.202753
48,0.006105
49,0.010153
50,0.00814
51,0.029474
52,0.001006
53,0.0
54,0.006105
55,0.006608
56,0.014726
57,0.0
58,0.003567
59,0.009146
60,0.025907
61,0.0
62,0.003567
63,0.001006
64,0.0
65,0.006105
66,0.0
67,0.0
68,0.0
69,0.0
70,0.03048
71,0.006105
72,0.029017
73,0.025907
74,0.150413
75,0.174285
76,0.262205
77,0.290147
78,0.275924
79,0.384652
80,0.539638
81,0.541673
82,0.799808
83,0.506094
84,0.588411
85,0.514737
86,0.838932
87,1.218005
88,0.742894
89,0.555393
90,0.261679
91,0.443601
92,0.656507
93,0.531498
94,0.174788
95,0.13212
