timestamp,value
0,0.333333
1,0.207921
2,0.625083
3,0.361056
4,0.151155
5,0.111551
6,0.062706
7,0.055446
8,0.372937
9,0.227063
10,0.20066
11,0.218482
12,0.067987
13,0.114851
14,0.113531
15,0.234983
16,0.072607
17,0.163696
18,0.391419
19,0.071287
20,0.034983
21,0.044224
22,0.034323
23,0.089769
24,0.689109
25,0.733333
26,0.873927
27,0.419802
28,0.108911
29,0.058746
30,0.122112
31,0.137294
32,0.053465
33,0.071947
34,0.068647
35,0.073927
36,0.044884
37,0.048185
38,0.027723
39,0.044884
40,0.00264
41,0.00264
42,0.005941
43,0.005281
44,0.00396
45,0.00198
46,0.00132
47,0.006601
48,0.00132
49,0.00132
50,0.00264
51,0.00132
52,0.009901
53,0.00066
54,0.00066
55,0.00066
56,0.0033
57,0.00396
58,0.0033
59,0.005941
60,0.007261
61,0.00462
62,0.050825
63,0.011881
64,0.031023
65,0.030363
66,0.367657
67,0.055446
68,0.079208
69,0.040924
70,0.076568
71,0.551815
72,0.111551
73,0.170957
74,0.271287
75,0.045545
76,0.10099
77,0.213861
78,0.251485
79,0.09571
80,0.081848
81,0.083168
82,0.122772
83,0.117492
84,0.077888
85,0.115512
86,0.138614
87,0.139934
88,0.170957
89,0.122112
90,0.077888
91,0.094389
92,1.092409
93,0.326733
94,0.046865
95,0.264686
