timestamp,value
0,0.33123
1,0.208202
2,0.154574
3,0.176656
4,0.192429
5,0.138801
6,0.167192
7,0.154574
8,0.157729
9,0.164038
10,0.14511
11,0.15142
12,0.157729
13,0.154574
14,0.170347
15,0.182965
16,0.167192
17,0.236593
18,0.287066
19,0.302839
20,0.293375
21,0.397476
22,0.533123
23,0.545741
24,0.630915
25,0.40694
26,0.435331
27,0.59306
28,0.570978
29,0.561514
30,0.757098
31,0.753943
32,0.709779
33,0.77918
34,0.545741
35,0.864353
36,0.801262
37,0.858044
38,0.539432
39,0.615142
40,0.763407
41,0.66877
42,0.735016
43,0.728707
44,0.605678
45,0.59306
46,0.608833
47,0.731861
48,0.665615
49,0.659306
50,0.684543
51,0.757098
52,0.77918
53,0.66877
54,0.646688
55,0.735016
56,0.624606
57,0.851735
58,0.687697
59,0.744479
60,0.760252
61,0.772871
62,0.829653
63,0.936909
64,0.930599
65,0.62776
66,0.561514
67,0.533123
68,0.520505
69,0.514196
70,0.479495
71,0.353312
72,0.429022
73,0.350158
74,0.378549
75,0.394322
76,0.33123
77,0.378549
78,0.337539
79,0.457413
80,0.381703
81,0.48265
82,0.33123
83,0.432177
84,0.283912
85,0.400631
86,0.413249
87,0.268139
88,0.318612
89,0.378549
90,0.454259
91,0.463722
92,0.309148
93,0.324921
94,0.312303
95,0.328076
