timestamp,value
0,0.009615
1,0.0
2,0.0
3,0.009615
4,0.038462
5,0.009615
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.009615
15,0.0
16,0.0
17,0.019231
18,0.182692
19,0.413462
20,0.211538
21,0.086538
22,0.125
23,0.336538
24,0.413462
25,0.211538
26,0.413462
27,0.346154
28,0.413462
29,0.653846
30,0.596154
31,0.625
32,0.711538
33,0.730769
34,0.634615
35,0.759615
36,0.384615
37,0.5
38,0.586538
39,0.769231
40,0.817308
41,0.471154
42,0.509615
43,0.307692
44,0.326923
45,0.211538
46,0.259615
47,0.509615
48,0.278846
49,0.25
50,0.278846
51,0.278846
52,0.317308
53,0.653846
54,0.557692
55,0.528846
56,0.721154
57,0.625
58,0.836538
59,0.673077
60,0.75
61,0.365385
62,0.528846
63,0.788462
64,0.653846
65,0.5
66,0.625
67,0.711538
68,0.336538
69,0.480769
70,0.278846
71,0.346154
72,0.490385
73,0.653846
74,0.365385
75,0.423077
76,0.375
77,0.230769
78,0.432692
79,0.519231
80,0.259615
81,0.211538
82,0.057692
83,0.076923
84,0.019231
85,0.0
86,0.269231
87,0.009615
88,0.009615
89,0.019231
90,0.0
91,0.009615
92,0.0
93,0.0
94,0.019231
95,0.0
