timestamp,value
0,1.0
1,0.793842
2,0.647925
3,1.0
4,0.709505
5,0.665328
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,0.409639
12,0.721553
13,1.0
14,1.0
15,1.0
16,1.0
17,0.921017
18,1.0
19,0.973226
20,0.953146
21,0.963855
22,0.965194
23,0.943775
24,0.925033
25,0.965194
26,0.967871
27,0.96921
28,0.907631
29,0.926372
30,0.911647
31,0.957162
32,0.978581
33,0.937082
34,0.953146
35,0.950469
36,0.983936
37,0.930388
38,0.937082
39,0.971888
40,0.882195
41,0.96921
42,0.942436
43,0.930388
44,0.911647
45,0.904953
46,0.930388
47,0.973226
48,0.959839
49,0.931727
50,0.927711
51,0.967871
52,0.951807
53,0.966533
54,0.950469
55,0.975904
56,0.955823
57,0.919679
58,0.975904
59,0.945114
60,0.91834
61,0.961178
62,0.946452
63,0.922356
64,0.925033
65,0.875502
66,0.884873
67,0.926372
68,0.894244
69,0.939759
70,0.917001
71,0.953146
72,0.933066
73,0.950469
74,0.904953
75,0.923695
76,0.903614
77,0.94913
78,0.907631
79,0.914324
80,0.88755
81,0.922356
82,0.906292
83,0.718876
84,0.751004
85,0.813922
86,0.493976
87,0.922356
88,0.838019
89,0.900937
90,0.863454
91,0.866131
92,1.0
93,1.0
94,1.0
95,0.746988
