timestamp,value
0,0.41833
1,0.488268
2,0.385114
3,0.512266
4,0.40934
5,0.401493
6,0.218193
7,0.300472
8,0.341307
9,0.333765
10,0.329727
11,0.383361
12,0.518437
13,0.455661
14,0.523313
15,0.609858
16,0.509599
17,0.569099
18,0.694499
19,0.743029
20,0.744781
21,0.729773
22,0.798796
23,0.730535
24,0.666464
25,0.267865
26,0.4984
27,0.566509
28,0.876352
29,0.701661
30,0.705394
31,0.70288
32,0.936919
33,0.988268
34,0.786302
35,0.819442
36,0.943852
37,0.821956
38,0.682919
39,0.490629
40,0.50739
41,0.374752
42,0.2524
43,0.326908
44,0.251333
45,0.113134
46,0.142084
47,0.138275
48,0.131266
49,0.111077
50,0.115648
51,0.104373
52,0.127152
53,0.179339
54,0.142084
55,0.169739
56,0.13759
57,0.110011
58,0.206765
59,0.201128
60,0.172254
61,0.160826
62,0.15176
63,0.178348
64,0.058586
65,0.103764
66,0.212403
67,0.158312
68,0.197775
69,0.262989
70,0.355935
71,0.504038
72,0.431205
73,0.441947
74,0.539692
75,0.282188
76,0.325385
77,0.277922
78,0.266951
79,0.130123
80,0.468536
81,0.603459
82,0.476764
83,0.387171
84,0.461679
85,0.516532
86,0.447433
87,0.332165
88,0.356011
89,0.41155
90,0.513637
91,0.221621
92,0.35723
93,0.537635
94,0.656407
95,0.676063
