timestamp,value
0,0.02439
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.02439
11,0.0
12,0.0
13,0.097561
14,0.02439
15,0.02439
16,0.0
17,0.02439
18,0.02439
19,0.04878
20,0.146341
21,0.097561
22,0.073171
23,0.219512
24,0.195122
25,0.146341
26,0.268293
27,0.292683
28,0.341463
29,0.609756
30,0.536585
31,0.804878
32,0.341463
33,0.97561
34,0.878049
35,0.731707
36,0.512195
37,0.487805
38,0.707317
39,0.512195
40,0.243902
41,0.439024
42,0.365854
43,0.365854
44,0.390244
45,0.195122
46,0.292683
47,0.487805
48,0.487805
49,0.341463
50,0.243902
51,0.585366
52,0.609756
53,0.365854
54,0.536585
55,0.585366
56,0.609756
57,0.317073
58,0.390244
59,0.585366
60,0.731707
61,0.585366
62,0.878049
63,0.95122
64,0.463415
65,0.756098
66,0.365854
67,0.463415
68,0.463415
69,0.268293
70,0.536585
71,0.658537
72,0.365854
73,0.414634
74,0.219512
75,0.414634
76,0.146341
77,0.02439
78,0.097561
79,0.146341
80,0.195122
81,0.195122
82,0.170732
83,0.04878
84,0.121951
85,0.0
86,0.170732
87,0.0
88,0.0
89,0.073171
90,0.0
91,0.0
92,0.02439
93,0.0
94,0.02439
95,0.02439
