timestamp,value
0,0.150251
1,0.19547
2,0.53563
3,0.479365
4,0.50282
5,0.218788
6,0.032877
7,0.22029
8,0.018881
9,0.261555
10,0.024585
11,0.239376
12,0.120484
13,0.256055
14,0.17773
15,0.057521
16,0.026542
17,0.011403
18,0.133206
19,0.096136
20,0.219576
21,0.100708
22,0.049233
23,0.015995
24,0.281514
25,0.559126
26,0.494466
27,0.241551
28,0.04055
29,0.050252
30,0.159536
31,0.13835
32,0.005604
33,0.076697
34,0.245609
35,0.285136
36,0.027256
37,0.2782
38,0.19321
39,0.030127
40,0.048393
41,0.02298
42,0.005646
43,0.023839
44,0.000146
45,0.000348
46,0.269318
47,0.330328
48,1.6e-05
49,4.1e-05
50,0.000137
51,4.7e-05
52,0.0
53,0.0
54,0.004079
55,3e-06
56,0.01429
57,0.0
58,3e-06
59,2e-06
60,0.000127
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,2.8e-05
70,0.000484
71,0.0
72,0.026454
73,0.009702
74,0.116605
75,0.071612
76,0.054741
77,0.015229
78,0.014803
79,0.030653
80,0.134158
81,0.116603
82,0.617211
83,0.026661
84,0.275516
85,0.305779
86,0.377901
87,0.301749
88,0.144358
89,0.098446
90,0.01253
91,0.242632
92,0.181846
93,0.410164
94,0.005323
95,0.007545
